Adsorbent,O2_20C_0.001bar,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar
LIKGUJ_clean,0.000339689,0.172662081,0.33632847,1.302949815,3.022503881
LIPQOR_clean,0.0003332118,0.157078979,0.305463264,1.402586788,3.434178895
LIQDAS_clean,0.0002195556,0.100716159,0.201246539,0.935198003,2.665907491
LIQFEY_clean,0.0002926681,0.13159001,0.256880517,1.030766401,2.194247086
LIQJEC_clean,0.0001402222,0.076393429,0.151753953,0.698835653,1.781167067
LIRFIB_clean,0.0001059968,0.064754854,0.131440693,0.646142926,1.876213239
LIRNOR_clean,0.0002664001,0.137071521,0.266292915,1.113781,2.437689407
LIRTUC_clean,0.0001064703,0.049509526,0.097129823,0.449275056,1.159100328
LITCIC_clean,0.0002336394,0.126442877,0.250013364,1.126306673,2.835090033
LITCOI_clean,0.0002630733,0.15002802,0.29693358,1.296513916,3.102908214
LITDAV_clean,0.0003028141,0.159596865,0.30879573,1.304615847,2.871978938
LITHUR_clean,5.88867e-05,0.027623313,0.055052967,0.263345445,0.75065815
LIVLUZ_clean,0.000300519,0.160924701,0.308767237,1.188565237,2.366957587
LIVTIT_clean,0.0004237417,0.194758204,0.387688886,1.625731748,3.729003005
LIVWAQ_clean,0.0003188699,0.160072669,0.306104974,1.156512724,2.32014351
LIWFOM_clean,4.29675e-05,0.02083293,0.041901656,0.193034978,0.481839181
LIWXIZ_clean,3.26422e-05,0.020171931,0.03855526,0.150679357,0.316480702
LIXWAR_clean,0.0004042787,0.185052984,0.358516071,1.47980627,3.164865695
LIXWAR01_clean,0.0003836347,0.186491184,0.358189208,1.480396345,3.146471875
LOBHAM_clean,0.0001760333,0.095711184,0.186307218,0.850765914,2.282240875
LOCZIO_clean,0.0002629518,0.13143917,0.254158394,1.093626252,2.604350147
LODCUC_clean,0.0002342874,0.111658986,0.211773309,0.711014291,1.243494051
LODKIA_clean,0.0003445426,0.163405757,0.321705605,1.428600923,3.360598247
LODPOK_clean,0.0006884874,0.309754069,0.576829647,1.989170469,3.568101194
LODPUQ_clean,0.0007241615,0.336312442,0.615152407,2.073705528,3.625476185
LODTAB_clean,0.0003708034,0.188485342,0.372261673,1.5386844,3.406736392
LOFJAT_clean,0.0005279199,0.252239049,0.487163418,1.959811111,4.570569379
LOFZUB_clean,0.0003445091,0.157584462,0.306251546,1.261438739,2.748844157
LOGBAK_clean,0.0003402384,0.156577983,0.305050035,1.251615957,2.708538011
LOGBEO_clean,0.0003331204,0.159970401,0.308076591,1.259603729,2.722983194
LOGXEM_clean,5.4592e-05,0.030309983,0.06113947,0.298374105,0.825310647
LOJFOF_clean,0.0003706902,0.176569778,0.333947113,1.345586269,2.665430647
LOJFUL_clean,0.000514682,0.223550154,0.425770698,1.732990436,4.214318626
LOLVAJ_clean,7.04325e-05,0.03346951,0.065856495,0.265214538,0.573924756
LONVAN_clean,0.0001680263,0.07506062,0.149774941,0.707199064,1.989086951
LONVIV_clean,0.0001598299,0.083945522,0.166104227,0.78204043,2.160123364
LONWIW_clean,0.0002079373,0.099362506,0.197469512,0.914912929,2.491973717
LOPZAS_clean,0.0002155492,0.099584882,0.194359434,0.867917226,2.053633072
LORMOW_clean,0.0001943224,0.075754783,0.1481287,0.568076606,1.078148836
LORNEL_clean,9.35518e-05,0.058329534,0.115628386,0.559933204,1.55501767
LOSBOM_clean,0.0004901347,0.244645361,0.484316844,2.173782656,5.281788467
LOSYAV_clean,0.0004278772,0.19263839,0.376755424,1.543274175,3.151066266
LOTDIJ_clean,0.0005111149,0.247034036,0.468028537,1.687773656,3.147501676
LOVLEP_clean,8.42369e-05,0.039716977,0.080257112,0.354314599,0.917055026
LOXBEH_clean,0.0002219526,0.094107898,0.187664085,0.808072306,1.842472838
LOXKAM_clean,0.0003225769,0.157336142,0.308865899,1.284281244,2.987354765
LOXWAY_clean,0.0001207175,0.055208128,0.108777424,0.467609525,1.074713585
LOXWEC_clean,7.67053e-05,0.038073723,0.076976096,0.353771831,0.926315322
LUBNAZ_clean,0.0001494139,0.079255596,0.157302297,0.725238196,1.961984765
LUCDIW_clean,0.0001645638,0.105688092,0.209790752,0.971691055,2.736433135
LUDCUK_clean,0.0001932333,0.095522586,0.183974779,0.684437892,1.334704074
LUDKIG_clean,6.46698e-05,0.03407637,0.066381249,0.23968248,0.432216049
LUDKOM_clean,0.0002613515,0.112771785,0.22122571,0.807013139,1.581576985
LUDKUS_clean,0.0003336402,0.141291073,0.266596609,0.933339058,1.699370056
LUDLAZ_clean,0.0004156525,0.195130829,0.36011854,1.117043878,1.865743453
LUDLED_clean,0.0003002961,0.144429493,0.272084383,1.207766247,2.926322544
LUDLIH_clean,0.0002912549,0.144468241,0.281115222,1.200984722,2.916926829
LUDTUZ_clean,0.0002026516,0.102611562,0.203473199,0.859214191,1.97161148
LUDVAH_clean,0.0002873495,0.125193584,0.237111798,0.862813522,1.637620538
LUDVEL_clean,0.0001444377,0.076418488,0.149829382,0.700754811,1.797928815
LUDVIP_clean,0.0001632634,0.086411084,0.169348872,0.704039014,1.590620949
LUDVOV_clean,0.0001974591,0.081788278,0.162958582,0.742376623,1.89102711
LUFBUL_clean,0.0004515198,0.20585516,0.384530719,1.280383981,2.220805093
LUFCAS_clean,0.0001966161,0.09134817,0.175352808,0.699540979,1.470739743
LUFNAC_clean,0.0003182011,0.16552648,0.330066323,1.3924051,3.194014619
LUFNAC01_clean,0.0003246078,0.162241962,0.32323461,1.38107159,3.186606301
LUFNAC02_clean,0.0003096587,0.165960002,0.32879779,1.372533551,3.203633261
LUFNAC03_clean,0.0003160655,0.169314994,0.326724144,1.376262269,3.182416298
LUFNAC04_clean,0.0003224722,0.167196501,0.327902983,1.384106246,3.19974651
LUFNAC05_clean,0.0003609126,0.165276617,0.330525472,1.387128088,3.198040183
LUFNEG_clean,0.0006462792,0.30178834,0.581550332,2.106598556,3.816288013
LUFQUZ_clean,0.0007984697,0.375079893,0.688983948,2.195676211,3.503346968
LUFQUZ01_clean,0.0007511809,0.361836929,0.673662788,2.154999871,3.513762646
LUFQUZ02_clean,0.0005832637,0.262777304,0.501933734,1.789978792,3.263023069
LUJPUC_clean,4.31257e-05,0.030305072,0.062536427,0.292854563,0.789646633
LUKREO_clean,0.0001997747,0.087813635,0.163875267,0.620117499,1.26818751
LUKRIS_clean,0.0001065419,0.052741989,0.10173445,0.396627532,0.762215852
LULVOF_clean,0.0004424699,0.195682621,0.353538331,1.122340154,1.942206417
LUMDEC_clean,0.0001171943,0.043422513,0.085994356,0.399382046,1.033817488
LUMLIQ_clean,0.0002503004,0.125019159,0.240229374,0.8164729,1.432880198
LUMYEZ_clean,0.000387961,0.169909375,0.33330803,1.420967195,3.179106065
LUMYID_clean,0.0003512405,0.171046117,0.333724729,1.426891983,3.208867307
LUMYOJ_clean,0.000370399,0.170225492,0.33536598,1.432537375,3.216610563
LUMYUP_clean,0.000352837,0.163826529,0.321731464,1.371498171,3.153604412
LUMZAW_clean,0.0003388672,0.171749396,0.339064781,1.434966123,3.190136612
LUMZUO_clean,5.12417e-05,0.025240688,0.050372281,0.246894261,0.704473057
LUNBAX_clean,5.03337e-05,0.025780782,0.050463297,0.24474992,0.688415518
LUNBEB_clean,5.66233e-05,0.024985625,0.049354138,0.244871761,0.687046828
LUNBIF_clean,4.17555e-05,0.028320328,0.056588778,0.280241172,0.785664506
LUPTAS_clean,0.0002893592,0.122089381,0.226897963,0.818343055,1.514589999
LUPYAX_clean,0.0001662487,0.08484314,0.169539666,0.776389409,2.061228949
LUQGAG_clean,0.0003626208,0.185351864,0.361727888,1.437553594,2.965914453
LURLOB_clean,0.0001130925,0.071117263,0.141880887,0.683759352,1.940088333
LURRIA_clean,0.0004559877,0.203394213,0.404745364,1.886942346,4.954436912
LUSHIR_clean,0.0002247215,0.09527008,0.190185336,0.783875828,1.722284633
LUSHOX_clean,0.0002647123,0.106940618,0.210596901,0.879469523,1.970670881
LUSHOX01_clean,0.0002345954,0.109259625,0.214437607,0.885887609,1.975389735
LUSHOX02_clean,0.0002219145,0.111688004,0.218915526,0.907529032,2.050908839
LUSHOX03_clean,0.0002377656,0.110950931,0.218080176,0.887794488,1.993134973
LUSHOX04_clean,0.0002250848,0.106428629,0.21249427,0.879444161,2.021424322
LUSHUD_clean,0.0002631607,0.118247851,0.229017799,0.891601687,1.819618602
LUSJEP_clean,0.0001862823,0.093633457,0.188356517,0.795255309,1.860164566
LUSJIT_clean,0..0002084587,0.089403666,0.171265857,0.748885806,1.76417449
LUSJOZ_clean,0.0001774117,0.093578755,0.181379802,0.783007989,1.811188589
LUSQOH_clean,0.00020752,0.112346223,0.220092817,1.02604949,2.732124426
LUSYEF_clean,0.0004098632,0.203562972,0.402387351,1.708650002,4.251136639
LUTZEH_clean,0.0001885526,0.08993121,0.180020246,0.851338733,2.519812757
LUVTAY_clean,0.0001026428,0.048009382,0.094037047,0.435161688,1.187088142
LUWMIB_clean,0.0003063517,0.150471611,0.291510296,1.227114679,2.8078983
LUXDUE_clean,0.0001634822,0.09362817,0.184398809,0.850190176,2.198928888
LUXFOA_clean,0.0001265107,0.068547833,0.13665138,0.64611071,1.774271691
LUXFUG_clean,0.0001250265,0.067851221,0.134324217,0.633405244,1.696603958
LUYHAP_clean,0.0003199696,0.165220691,0.331272471,1.44366565,3.574987626
LUYSOP_clean,0.0004274627,0.191659732,0.374593936,1.500922893,3.424643853
LUZBOY_clean,0.0003098757,0.158839747,0.312964956,1.384394919,3.236259443
LUZJAT_clean,0.0002106061,0.109572626,0.213388349,0.929727316,2.227060076
MABCUQ_clean,0.0001582406,0.069502773,0.136328243,0.611447936,1.486121858
MABJUV_clean,9.83896e-05,0.045199171,0.087680488,0.375384525,0.805322901
MABJUV01_clean,8.56118e-05,0.046301901,0.090941401,0.383443529,0.801149647
MABKEG_clean,0.0001093561,0.051583263,0.101822661,0.417577407,0.860899665
MABKIK_clean,0.0001057109,0.051131258,0.100733353,0.412836517,0.871887825
MABKIK01_clean,9.47753e-05,0.047526152,0.093895561,0.411400003,0.956098993
MABLAD_clean,0.0004056896,0.199246997,0.384063034,1.349337495,2.382888303
MACHIJ_clean,0.0001162294,0.055114761,0.107815758,0.514047396,1.426920816
MADVUJ_clean,0.0002677986,0.109199953,0.207807232,0.69677489,1.219109357
MADWAQ_clean,0.0002492218,0.12273733,0.231493195,0.801948011,1.396329368
MAFFUW_clean,0.0012819927,0.523399627,0.905098453,2.882203849,5.49459609
MAFJIO_clean,0.0002409686,0.121637814,0.241667853,1.122892178,3.06082131
MAFLUD_clean,0.0003763576,0.176244667,0.341938708,1.384190514,3.044177524
MAFMAK01_clean,0.0003258962,0.145341297,0.283897645,1.218059142,2.845500685
MAGBAZ_clean,0.0002416535,0.109864271,0.215326835,0.998223252,2.728997687
MAGBON_clean,0.0003869594,0.176863402,0.343655527,1.524941473,3.538277357
MAGNEQ_clean,7.46078e-05,0.040055322,0.078381101,0.383621784,1.060404575
MAGNEQ01_clean,7.68686e-05,0.039926454,0.080212382,0.390148832,1.080024155
MAHCEG_clean,0.0002438429,0.129716292,0.258753888,1.25979806,3.48909515
MAHCIK_clean,0.0002758541,0.131306554,0.261274405,1.267367064,3.511951353
MAHCOQ_clean,0.0003061812,0.131931438,0.264854903,1.265585704,3.527885112
MAHTAR_clean,0.0002691154,0.126344755,0.245827772,0.933076679,1.876927838
MAHTAR01_clean,0.0002789783,0.129991199,0.250254791,0.945519392,1.891453025
MAJHUC_clean,0.0001018261,0.040024928,0.078352269,0.335422422,0.728036197
MAJJUF_clean,0.0001696662,0.10219687,0.202596822,0.989932647,2.77301604
MAJKAM_clean,0.0004511224,0.215458116,0.417952614,1.710725917,3.659333809
MAKHAJ_clean,0.0003874874,0.18114768,0.346537537,1.295939578,2.410423371
MAKRAU_clean,0.000147086,0.088444267,0.174114616,0.794566904,1.947079003
MAKRIC_clean,0.0007784522,0.36519988,0.670756348,2.075966394,3.36783779
MAKXAZ_clean,0.0003121813,0.162887425,0.31190897,1.112369169,2.002525983
MALFUD_clean,0.0001927941,0.090399026,0.184766397,0.861599647,2.333416817
MALROJ_clean,0.0001889739,0.092251454,0.181213044,0.87334268,2.442594472
MALRUM_clean,7.22345e-05,0.042135136,0.084790859,0.398129211,1.002806773
MALRUP_clean,0.0002007587,0.104584377,0.208121318,0.973583731,2.748229632
MALSAW_clean,0.0002138517,0.103530394,0.208140958,0.960538779,2.677569113
MALSEA_clean,0.0002073052,0.104610563,0.206716007,0.965747595,2.712885188
MALSIE_clean,0.0001898479,0.101470435,0.205836597,0.958642482,2.687015683
MALSOK_clean,0.0001876658,0.106157715,0.205347793,0.975285816,2.726678621
MANLOD_manual,0.000231241,0.122799034,0.241553025,1.125439972,3.066849059
MAPFIS_clean,0.0002268294,0.117724479,0.232579073,0.990643061,2.311411716
MAQBEO_clean,0.0003220272,0.154025623,0.298772262,1.243814068,2.872377067
MAQBIS_clean,0.0005898153,0.256839974,0.497442825,1.963384441,4.184604169
MAQMEZ_clean,0.0006009026,0.272022718,0.506937806,1.770272771,3.261822079
MAQRAA_clean,0.0001462059,0.075616971,0.148828677,0.678677024,1.747429569
MARPOL_clean,9.60175e-05,0.044156935,0.087292465,0.385852735,0.898874436
MARXEK_clean,8.36059e-05,0.054738244,0.107084632,0.513044037,1.293772391
MASMIC_clean,0.0003164943,0.154215638,0.305970908,1.489995094,4.199473042
MATTOR_clean,0.0005508308,0.26099223,0.481392291,1.522013334,2.664574203
MATTUX_clean,0.0004103146,0.203389206,0.392781117,1.538366604,3.194696721
MATWUC_clean,0.0005535454,0.262212436,0.506032375,1.983178344,4.281153697
MATXAJ_clean,0.0002856188,0.148637806,0.296327269,1.368850392,3.811303904
MAVNUU_manual,0.000403007,0.212615708,0.402055983,1.635871223,3.427874781
MAVRAE_clean,0.0003678176,0.189735221,0.369749226,1.470801114,3.554246475
MAWTUC_clean,0.0002706557,0.141789505,0.281406194,1.170474126,2.599015599
MAWVAK_clean,0.0002346944,0.129288241,0.250549555,1.08523273,2.559855698
MAYKOO_clean,0.0002233389,0.124225398,0.246976148,1.17058972,3.291777252
MAZSOX_clean,0.0004153783,0.176076564,0.338212543,1.307048148,2.712232476
MAZSUD_clean,0.0003868703,0.18561576,0.364480213,1.460874942,3.124030504
MECWIB_clean,0.0003575388,0.17193237,0.33378133,1.406168588,3.063574914
MECWOH_clean,0.0006055555,0.288482817,0.542408442,1.932141584,3.548209431
MEFJOY_clean,0.0002473666,0.131003651,0.263304509,1.211524246,3.017164263
MEFJUE_clean,0.0002893222,0.122603649,0.245032358,1.098628744,2.823907518
MEFYUT_clean,0.0001898002,0.085441715,0.171108027,0.770016172,1.900461308
MEFZUU_manual,0.0002307453,0.102014056,0.198293084,0.936460676,2.524675956
MEGBAD_clean,0.0002333057,0.102999984,0.210921822,0.955806384,2.590379839
MEGBEH_manual,0.0001674019,0.096315629,0.189179058,0.886313223,2.424191947
MEGFIN_clean,0.0002777648,0.118805427,0.23290579,0.999844906,2.323878602
MEHMET_clean,0.0003544908,0.177620737,0.343772654,1.638991628,4.301307796
MEJMOE_clean,0.0001542248,0.09580098,0.186730689,0.900430184,2.625007122
MEJQEZ_clean,0.0005441046,0.255852211,0.472661681,1.578899106,2.62369482
MEJQID_clean,0.0005165755,0.242748359,0.462072694,1.589611164,2.793763119
MEJQOJ_clean,0.0004631366,0.245723121,0.465100895,1.597591365,2.818524734
MEJZIM_clean,7.81418e-05,0.036020426,0.069513775,0.304166258,0.691603672
MEKDUC_clean,0.0005081005,0.223281279,0.410088941,1.225231741,1.906972238
MEMGAN_clean,0.0002225042,0.116940906,0.228634698,0.956366262,2.110505556
METYIU_clean,8.8906e-05,0.04324268,0.085214408,0.407886716,1.018768122
MEXDEY_clean,7.53168e-05,0.037050558,0.072209608,0.296021933,0.647429428
MIBMER_clean,0.0002263819,0.117649452,0.237806387,1.085133019,2.950046193
MICDEJ_clean,0.0002814631,0.134869225,0.261402304,1.000564116,2.099785464
MIDCAF_clean,0.0001533911,0.077187779,0.153508606,0.706230264,1.919245425
MIDSUP_clean,0.000147247,0.089666325,0.180952367,0.873849454,2.441534102
MIDSUP01_clean,0.000183663,0.092854302,0.186585754,0.918099566,2.509311283
MIFGEP_clean,0.0003864772,0.217145994,0.417268452,1.764306924,3.793202414
MIFGEP01_clean,0.0004321129,0.216273212,0.425132051,1.755403687,3.777720508
MIFKUJ_clean,0.0005048438,0.220841844,0.435041938,1.8375592,3.9897792
MIFLIY_clean,0.0003095441,0.156114627,0.299570338,1.357333047,3.425778961
MIFPUO_clean,0.0004051837,0.183833069,0.352605337,1.214032893,2.232438158
MIFQOJ_clean,0.0003098452,0.159866782,0.314455511,1.141357632,2.151976605
MIJHOD_clean,0.0002580759,0.124894179,0.24514481,1.007266466,2.295866522
MIJMAU_clean,0.0001275112,0.059244397,0.121093114,0.562917408,1.401925492
MILQIJ_clean,0.0003303549,0.149123444,0.289733581,1.064900128,2.015403064
MILROQ_clean,0.000175912,0.095470207,0.189374958,0.89662366,2.551757436
MIMFOF_clean,0.0003354512,0.15270284,0.293146249,1.05884445,1.950347542
MIMKIE_clean,0.0001955289,0.102950712,0.202446286,0.897854204,2.105211512
MIMSIM_clean,0.0004344255,0.183956376,0.338080238,0.99882818,1.932368832
MIMSOS_clean,0.0003217263,0.13633303,0.258802038,0.926643381,1.953887315
MIMSUY_clean,0.0002844895,0.13327514,0.254327658,0.912347411,1.982364565
MIMVEJ_clean,0.0012455102,0.556159653,0.965997095,2.591880415,3.692481429
MINVOU_clean,0.0001625898,0.058086594,0.117103055,0.552288486,1.483190269
MINVOU01_clean,0.0001388408,0.059206454,0.118000039,0.553470459,1.46886044
MINVUA_SL,0.0001340519,0.066160853,0.134416489,0.635622126,1.728128767
MINVUA01_SL,0.0001269024,0.066754256,0.132210889,0.631330679,1.724001757
MIPHEA_clean,0.0001815433,0.093813029,0.182912341,0.841378399,2.255462875
MIQLII_clean,0.0002240984,0.105644781,0.210522826,0.91374356,2.221042301
MISQIQ_clean,0.0002288142,0.107760153,0.208789147,0.743218557,1.390198131
MISQIQ01_clean,0.0002149847,0.104498923,0.198330329,0.727176421,1.391553414
MISQIQ02_clean,0.0002212708,0.107096341,0.203461046,0.751513699,1.392399524
MISQIQ03_clean,0.0002357289,0.105439953,0.200077237,0.729517995,1.389745845
MISQIQ04_clean,0.0002086986,0.106237659,0.20166322,0.74111397,1.391998471
MISQIQ05_clean,0.0002426436,0.10479437,0.200492748,0.739915838,1.385819231
MISQIQ06_clean,0.0002501869,0.10692033,0.202995874,0.740446385,1.381587426
MISQIQ07_clean,0.0002288142,0.106587166,0.200990607,0.736874622,1.37986252
MITGOL_clean,6.00153e-05,0.026839877,0.051468321,0.239588825,0.584026952
MITSAK_clean,0.0002298309,0.110685586,0.216713428,0.999551717,2.533775693
MITSUE_clean,0.0001934274,0.095455349,0.194266338,0.88370689,2.298078668
MIVFEE_clean,0.0002009692,0.094743986,0.185272346,0.802476026,1.943944576
MIVFOO_clean,0.0002127852,0.104189471,0.207145655,0.916839258,2.344140047
MIXBAY_clean,0.0003736488,0.179206969,0.354388579,1.564357461,4.090957816
MIXBEC_clean,0.0004874703,0.226645447,0.434166515,1.788653474,4.311305398
MIXBIG_auto,0.0002562347,0.145026187,0.280168653,1.258846521,3.234643149
MIXYID_clean,0.0004375122,0.202482187,0.395182853,1.602328366,3.698040229
MIXZOK_clean,0.0003297428,0.162483342,0.32560556,1.538291386,4.429561281
MIZKAI_clean,0.0009924589,0.434017873,0.768873516,2.385466078,3.971814069
MIZZOM_clean,0.0865325098,3.807533725,4.021461478,4.362819862,4.621409309
MOCKAR_clean,0.0003129276,0.146185015,0.292609073,1.340690657,3.455533867
MOCKEV_clean,0.0002856727,0.121319991,0.237155931,1.128831242,2.933633285
MODMIB_clean,7.42103e-05,0.039510974,0.07844622,0.373504981,1.028762347
MODNOI_ion_b,7.36981e-05,0.035633617,0.070491703,0.31671265,0.843489374
MODNUO_ion_b,6.06592e-05,0.035334289,0.069481472,0.312153003,0.819211506
MOFBIU_clean,0.0001723582,0.075270734,0.143938054,0.571735175,1.178786851
MOFKUO_clean,0.0001736154,0.093454715,0.186816421,0.893524297,2.3771985
MOFLAV_clean,0.0001678971,0.076974133,0.153200901,0.716023174,2.013723614
MOKVOZ_clean,0.0005862232,0.297185191,0.5747703,2.355420431,5.604121391
MOLKAB_clean,0.0002291484,0.10596084,0.209227155,0.896028917,2.108833615
MOLQEL_clean,0.0002917374,0.158969515,0.314720803,1.419924516,3.661659523
MOMRIR_clean,0.0004403339,0.208196692,0.370112963,1.115225085,1.792483257
MOPKEJ_clean,0.0003449645,0.173101027,0.328911928,1.217937014,2.283185347
MOPQIT_clean,4.85881e-05,0.021874746,0.043470111,0.209398309,0.554063732
MORFEG_clean,0.0002657696,0.134970949,0.25540198,0.997820254,1.882195605
MORZID_clean,0.0005306437,0.263003904,0.479496938,1.516043809,2.374704379
MOSDUT_clean,0.0003553751,0.162032111,0.315619694,1.312215268,2.877298853
MOTMAK_clean,0.0002626994,0.126587284,0.248940166,1.070310065,2.463771569
MOXBOS_clean,9.73547e-05,0.04713086,0.09397637,0.448881214,1.215215931
MOXKAN_clean,0.0001698364,0.086553578,0.166048451,0.639190646,1.287048671
MOXNIY_clean,0.0001584557,0.080469718,0.156268678,0.657967173,1.500844818
MOXNUJ_clean,0.000174955,0.090736053,0.18078322,0.878737153,2.414226329
MOXNUK_clean,0.0001841055,0.09115282,0.17503226,0.68979612,1.50404151
MOXPAR_clean,0.0103745558,1.134415488,1.417173089,2.503334809,3.651521115
MOXPUL_clean,0.0002081277,0.085605793,0.167673414,0.785225123,1.986505744
MOYMET_clean,8.54414e-05,0.047146543,0.092901049,0.448271385,1.227822585
MOYMUJ_clean,0.0003340874,0.165289381,0.321612506,1.269692906,2.618615912
MOYNIY_clean,0.000183362,0.092985435,0.17895321,0.735383836,1.61278272
MOYTUR_clean,0.0001313921,0.067458544,0.137123973,0.604269744,1.516053067
MOYYEF_clean,0.0002545281,0.11419625,0.22660623,1.008432778,2.610803106
MOYYIJ_clean,0.0004012247,0.187594843,0.363653618,1.528124324,3.51147409
MUBZOA_auto,0.0002732193,0.144670722,0.284974306,1.326372688,3.621618236
MUBZUG_auto,0.0003412625,0.151539263,0.297406077,1.360147336,3.705011679
