Adsorbent,O2_40C_0.001bar,O2_40C_0.5bar,O2_40C_1bar,O2_40C_5bar
BEXRUT_clean,9.14953e-05,0.0449069383,0.0880961814,0.4197632594
BEXSAA_clean,9.27947e-05,0.0487872652,0.0971578295,0.4536681654
BEXSEE_clean,0.0001034871,0.0437043073,0.0881554462,0.4203126665
BEXSII_clean,0.0001958469,0.099047656,0.1968006878,0.9046447537
BEXTUV_clean,0.0002170529,0.1035055283,0.2038072842,0.8535111681
BEXVAD_clean,0.0002166147,0.1073733201,0.2077354783,0.849954324
BEXVAD01_clean,0.0002294208,0.0888536652,0.1761113599,0.74207244
BEXVEH_clean,0.0001661746,0.0952849344,0.1898317947,0.8803864376
BEXVIL_clean,0.0001278454,0.0720383135,0.1451096176,0.7063303706
BEYSEF_clean,6.45848e-05,0.0413558205,0.0848546832,0.3949656023
BIBXIV_clean,0.0002250929,0.1068897885,0.2083626663,0.9514654279
BIBXOB_clean,0.0002311343,0.110686654,0.2217763113,1.0724630901
BIBXUH_clean,0.0001167002,0.1009353403,0.202354643,0.9647293216
BICPOT_clean,0.0002045063,0.0934234067,0.1812120998,0.8040766029
BICPUA_clean,0.0001847568,0.1016443551,0.2050941054,0.9682862891
BIDPOV_clean,0.0003056555,0.1704579638,0.333796192,1.5116356174
BIFGOO_clean,4.48932e-05,0.0196024366,0.0395340902,0.19296321
BIFKEI_clean,0.0002341326,0.1255691693,0.2462855623,1.0740823049
BIHBEB_clean,0.0008118855,0.3757315754,0.6576881236,2.0030996227
BIJDUV_clean,0.0001456317,0.0757893314,0.1497289233,0.6916461181
BIJFAD_clean,0.0001378726,0.0847709948,0.1684275191,0.7827880182
BIMDIL_clean,0.0001561305,0.0842297284,0.1653440247,0.737273482
BINCUY_manual,0.000203322,0.0996196986,0.1975160014,0.9302270738
BINDAF_manual,0.0002033975,0.1023896784,0.2032942318,0.9368668486
BINMIW_clean,0.0005324909,0.215344938,0.3878299611,0.9969897781
BINROH_clean,0.0003029075,0.149457322,0.2958075472,1.3831766863
BINRUN_clean,0.0002788159,0.1645425024,0.3229876216,1.4700041317
BINSAU_clean,0.0003227973,0.1442529567,0.2848709355,1.3653856967
BIPBAF_clean,0.0001778464,0.0940828872,0.1888708084,0.8862892948
BIPLIX_clean,0.0001050558,0.0519140923,0.1026290472,0.4853654711
BIPSUQ_clean,0.0002341803,0.1133565224,0.2283655625,1.1024899398
BIQHEQ_clean,0.0004114315,0.2069883157,0.3918664942,1.4657448016
BIQVII_clean,5.08193e-05,0.0268555348,0.054034018,0.24224735
BIRGIU_clean,8.4266e-05,0.0473367892,0.0935485535,0.4511734129
BIRMUM_clean,9.67945e-05,0.0489475699,0.0951060228,0.4225888724
BIRSEC_clean,7.79359e-05,0.0449015541,0.0905786658,0.4090638695
BIRSIG_clean,0.0001008623,0.048571875,0.097204648,0.4251946884
BIWSEG_ion_b,0.0014371953,0.9273103141,1.8041591061,9.1916620769
BIWSIK_ion_b,0.0002120016,0.1052036281,0.2093720437,0.9821439385
BIWSOQ_clean,0.0005887467,0.2509577752,0.4846035093,1.9198558758
BIXYEO_clean,2.22856e-05,0.0117585645,0.0231732451,0.1046744009
BIYTAG_clean,4.43239e-05,0.0224399726,0.0443661912,0.2207047263
BIYTOU_clean,0.0001556947,0.0614762484,0.1217406031,0.5750266807
BIZMEE_clean,0.000191837,0.1011855122,0.1996557928,0.9182000642
BIZMII_clean,0.0002185256,0.1015838281,0.2004932652,0.9097322183
BODPAN_clean,0.0002073012,0.098814843,0.19964393,0.879120292
BOHJOZ_auto,5.0414e-05,0.0228169366,0.0441042654,0.2129890109
BOHWOM_clean,0.0002827862,0.1327611139,0.2630555484,1.0273258099
BOKQEZ_clean,8.42527e-05,0.0344552226,0.0663856258,0.3212888048
BOLPAU_clean,0.0004105888,0.1551585667,0.3061599221,1.2942467062
BOLZIN_clean,0.0001833626,0.1202066719,0.2358834547,1.1245876955
BOMCOX_clean,0.0001550037,0.090514849,0.1746843095,0.7585784376
BOPHIZ_clean,0.0002152927,0.0976644401,0.1916433608,0.8182163281
BORBEQ_clean,6.20078e-05,0.040960904,0.0807555849,0.3872504682
BOSHIC_clean,0.0005415209,0.2617558887,0.5020308542,1.9195330896
BOVHEB_clean,0.000530869,0.2535148452,0.4715195293,1.6342257926
BOWDIC_clean,0.0001910065,0.0966239045,0.1901693219,0.8161870499
BOWNUY_clean,0.0002127724,0.1123688497,0.221118483,1.0134890916
BOWRAH_clean,0.0002894099,0.1284137688,0.2327958916,0.716964681
BOWSOW_clean,0.0009877507,0.4660972407,0.83854153,2.5465441277
BOWZUK_clean,0.000176029,0.0868969372,0.1732616936,0.8223380526
BOXYIY_clean,5.52797e-05,0.0236262005,0.0484149494,0.2303789066
BOYCEY_auto,0.0003530024,0.1651124371,0.3188184858,1.3743550841
BOYTEQ_clean,0.0001367475,0.0665665925,0.1281219959,0.4976500173
BOYYOF_clean,8.29017e-05,0.0402032448,0.0791834332,0.3728428514
BOZFIH_clean,0.0002778803,0.1237085186,0.2427046939,1.0574413645
BOZFON_clean,0.0002140221,0.0954138078,0.1835195742,0.7634281118
BUBTUP_clean,0.0001339949,0.0610690546,0.1214440842,0.5369366371
BUCSAU_clean,0.0003567659,0.1661883202,0.3173208364,1.1129046845
BUCSEY_clean,0.0001740828,0.0799425264,0.1545331617,0.6353052234
BUCSIC01_clean,0.0004368276,0.1994223323,0.3754877317,1.223368692
BUCWAZ_clean,0.0001529928,0.0829260628,0.1602728563,0.7198171405
BUKMUQ01_clean,0.0001988327,0.0939876342,0.1876227922,0.9003809294
BUKRUW01_clean,0.000128458,0.06509209,0.1301641085,0.6161382135
BUKRUW02_clean,0.0001026453,0.0653470675,0.1303777626,0.6154736484
BUKRUW03_clean,0.000142707,0.0638222669,0.1277442754,0.606793364
BUKYAJ_clean,0.0002225719,0.1164745003,0.2276216349,0.9720647612
BUNKUS_clean,0.0002437002,0.1317911729,0.2639431486,1.2478431718
BUNLAZ_clean,0.000254398,0.1534855714,0.3069638744,1.430207287
BUPVEP_clean,3.99925e-05,0.0212474421,0.0421606611,0.201923067
BUQWER_clean,0.0002256526,0.1094384911,0.2146753312,0.8450102307
BURJOO_clean,0.0001028158,0.050058462,0.0994036391,0.4229843647
BURQIQ_clean,0.0002414504,0.1198662517,0.2361028316,1.0085203562
BUSNAF_clean,8.71151e-05,0.0459985229,0.090540481,0.3976683024
BUSQEM_clean,0.0007510572,0.3300302218,0.6175057676,2.1096008151
BUSQIQ_clean,0.0001551632,0.0766675016,0.1507781829,0.6123753019
BUSRUE_clean,0.0002174068,0.0967298711,0.1905777541,0.8315452116
BUVHEH_clean,0.0001671893,0.0927774963,0.1854651059,0.819610655
BUVWOF02_clean,9.85526e-05,0.0430411106,0.0835198538,0.3880057294
BUVWOF03_clean,0.0001207616,0.0515256562,0.1004986614,0.4660461978
BUVXOG_clean,8.18958e-05,0.0427399006,0.0846067085,0.3909289937
BUVYEX_clean,0.000108269,0.0532517147,0.1035864114,0.4770459166
BUVYIB_clean,0.0004164194,0.1897567747,0.3731784221,1.6398207869
BUVYIB01_clean,0.0004219717,0.182813675,0.3560080616,1.5846257816
BUWMIR_clean,8.19084e-05,0.0392409493,0.0790450189,0.3957882145
BUXNOZ_clean,0.0001989405,0.0896644273,0.1789739546,0.8177017537
c4ce00408f_c4ce00408f2_clean,0.0002081197,0.0992383094,0.1871653415,0.7736694177
c4dt03702b_c4dt03702b2_clean,0.000217008,0.0910216313,0.1863913622,0.8910984356
c5cc04223b_c5cc04223b2_clean,0.000179001,0.0965590992,0.1965967842,0.9445255588
c5cc09432a_c5cc09432a2_clean,0.0001573884,0.0730610655,0.1425665217,0.645226762
c5cc10203k_c5cc10203k2_clean,0.0003435516,0.1418146192,0.2874805179,1.3718082955
c5ce00010f_c5ce00010f2_clean,7.46388e-05,0.0386611801,0.0767973445,0.3515222554
c5ce00862j_c5ce00862j2_clean,0.0002533013,0.1146481899,0.2254752369,0.9183500878
c5ce00931f_c5ce00931f2_clean,0.0002731521,0.1301406699,0.2444373948,0.8649017968
c5ce02194d_c5ce02194d2_clean,0.0002416664,0.1064884087,0.2065937208,0.9216956444
c5cp03920g_c5cp03920g2_clean,8.51331e-05,0.0542773791,0.1062286206,0.4920920349
c5dt03091a_c5dt03091a2_clean,9.62135e-05,0.0557779143,0.1126844866,0.5452935934
c5dt04943a_c5dt04943a2_clean,0.0003250224,0.1366209246,0.2750282863,1.1914705448
c5gc02393a_c5gc02393a2_clean,0.000182096,0.0958158895,0.183904838,0.7816046664
c5nj02634b_c5nj02634b2_clean,0.0002314587,0.1135870204,0.2244937706,0.9989935799
c5nj03044g_c5nj03044g2_clean,0.0003144868,0.1580841153,0.3066885509,1.2494632936
c6cc00589f_c6cc00589f2_clean,0.0001665961,0.0793655128,0.158503052,0.7561556576
c6cc00862c_c6cc00862c2_clean,0.000272343,0.1458239763,0.2891027838,1.2894316913
c6cc02494g_c6cc02494g1_clean,8.57454e-05,0.0435916975,0.0875914603,0.4156614437
c6cc02494g_c6cc02494g3_clean,0.0001012415,0.0488180317,0.0975709796,0.4581715101
c6cc02494g_c6cc02494g4_clean,0.0001033077,0.0483748419,0.0963095932,0.4619009164
c6cc02494g_c6cc02494g5_clean,8.83414e-05,0.0481782579,0.0947809218,0.4609402551
c6cc02494g_c6cc02494g6_clean,9.5043e-05,0.0435379776,0.0869633498,0.416961054
c6ce00126b_c6ce00126b2_clean,0.0003696361,0.1906544331,0.3619958196,1.3367139558
c6ce00141f_c6ce00141f2_clean,0.0002419801,0.1261634414,0.2512059863,1.1027132581
c6ce00407e_c6ce00407e1_clean,0.0002084533,0.1046786284,0.2057268677,0.9530421652
c6ce00407e_c6ce00407e2_clean,0.000214645,0.0883284619,0.1765475375,0.8080722024
c6ce00407e_c6ce00407e3_clean,0.0002531528,0.1188423305,0.2337401268,1.0057348014
c6ce00407e_c6ce00407e4_clean,0.0007377464,0.3731937468,0.7398380318,3.6354339547
c6ce00407e_c6ce00407e5_clean,0.0007652157,0.4055264003,0.7848314084,4.0156676862
c6ce00407e_c6ce00407e6_clean,0.0002852647,0.14966475,0.2920436223,1.4346597886
c6ce00407e_c6ce00407e7_clean,0.0003641884,0.1795910035,0.3667746447,1.7525162906
c6ce00407e_c6ce00407e8_clean,0.0002208514,0.1263943922,0.248739068,1.1412575077
c6ce00407e_c6ce00407e9_clean,0.0002561911,0.1079903852,0.2136051798,1.0689633259
c6dt03852b_c6dt03852b2_clean,0.0004171297,0.2222228545,0.4075809801,1.3263412662
c6dt04165e_c6dt04165e2_clean,5.57436e-05,0.0334208254,0.0655663047,0.3241456886
c6ta00429f_c6ta00429f2_clean,0.0002125572,0.1018777229,0.2063508181,0.9405585768
c6ta07145g_c6ta07145g2_clean,0.0001083745,0.055712082,0.1079447731,0.4693279938
CABJOH_clean,0.0004738429,0.2549577626,0.4986479827,1.9931345885
CACBUG_clean,6.69026e-05,0.0325016498,0.0658953341,0.2991419215
CADPII_clean,1.56832e-05,0.0105626046,0.0202480728,0.0914764799
CADQOP_clean,0.0001071002,0.0514230841,0.1006420463,0.4866439744
CADZIT_clean,7.50284e-05,0.0375204289,0.075080873,0.3561983569
CAGSAG_clean,0.0002632025,0.1380675424,0.2737034333,1.118721011
CAGXIU_clean,0.0001457761,0.0577910215,0.1133104835,0.4776120171
CAJQEL_clean,0.0003094347,0.145667086,0.2770490773,1.1564567641
CAJQIP_clean,0.0004325299,0.1853946824,0.3628720075,1.4644062571
CANRIU_clean,0.000321121,0.1652530933,0.3207693379,1.3289498749
CANROA_clean,0.0002844519,0.1384460659,0.2755257154,1.1235624033
CANRUG_clean,0.0003303782,0.1760708792,0.3414770024,1.4555673009
CANYIB_clean,0.0001122727,0.0617219285,0.1235939608,0.5637176725
CASWIE_clean,0.000634701,0.2966567874,0.5582450258,2.1669483426
CAVMIX_clean,0.0002467768,0.1309310537,0.254438481,1.0812887854
CAVMOD_clean,0.000149939,0.071762929,0.1432645358,0.6460377196
CAVNOE_clean,3.85745e-05,0.0241463229,0.0478979006,0.2177399395
CAVPEW_manual,0.0002413435,0.1117213064,0.2243177876,1.0787468147
CAVPIA_manual,0.0002062069,0.1091232467,0.2185383184,1.0576388299
CAVPUM_manual,0.0002545505,0.1158697192,0.233769839,1.1184241763
CAVRAU_clean,0.0003014616,0.1349255814,0.2603030278,1.0040851056
CAVREY_clean,0.0002398256,0.1205337003,0.2314637163,0.9294242701
CAVVUS_clean,0.0001791995,0.0858641347,0.1674826195,0.7659577852
CAWDOU02_clean,0.0002929784,0.1374251724,0.2710253493,1.1487071997
CAWVIH_SL,0.0001471365,0.0677535634,0.1338802973,0.5750481498
CAXSUR_SL,0.0001566724,0.0630274326,0.1251227975,0.617538722
CAXTAY_clean,8.51851e-05,0.0401094257,0.080129407,0.3923393539
CAXTEC_clean,0.0001088285,0.0440417717,0.0876707456,0.4329141787
CAXVII_clean,6.54047e-05,0.0360125502,0.0715654508,0.3542118282
CAXVOO_clean,5.26871e-05,0.0356001373,0.0714092063,0.3454457826
CAXVUU_clean,8.53895e-05,0.0346481357,0.0687784842,0.3418557917
CAXWAB_clean,5.45039e-05,0.0357091451,0.0712347938,0.3488395594
CAXWEF_clean,6.17711e-05,0.0363759096,0.0710385797,0.3512886018
CAXWIJ_clean,7.26719e-05,0.0365630397,0.0726246435,0.3580634378
CAXXEG_clean,0.000111058,0.0535728588,0.1067839542,0.477825565
CAXZOS_clean,0.0002136162,0.1100054742,0.218416977,1.0016282945
CAXZUY_clean,0.000209437,0.1129191752,0.2179964788,1.0027827723
CAYDEN_clean,6.13361e-05,0.0300316739,0.058978466,0.2576370557
CAYDIR_clean,5.75026e-05,0.0291857472,0.0587267325,0.2613670555
CAYDUD_clean,4.85577e-05,0.0293735889,0.0577261878,0.2561790462
CAYQAV_clean,5.68226e-05,0.0281234841,0.0562246118,0.2642485961
CAYQIE_clean,0.0003256802,0.1521252162,0.2967463776,1.2935423209
CAYQOK_clean,0.0003328332,0.1598362961,0.3120062312,1.3629032868
CAYQUQ_clean,0.0003072539,0.1411815169,0.2770846114,1.2145831854
CAYSIE_clean,4.93384e-05,0.0271283897,0.053831236,0.2613560935
CAYSOK_clean,7.44478e-05,0.0303560837,0.0605053681,0.2895005464
CAYYEG_clean,5.89378e-05,0.0275782508,0.0551952765,0.2651736991
CAZNEY_clean,0.0002303371,0.0933131797,0.1870530892,0.8678954928
CEBDOD_clean,5.90115e-05,0.0289883388,0.0580057558,0.2585773507
CECVAI_clean,0.0001237924,0.0720699879,0.1448046085,0.6763473604
CEGWER_clean,0.0001487163,0.0599833872,0.1174622559,0.4929997653
CEHLAD_clean,0.0001854249,0.0829531732,0.169716088,0.7699989713
CEJCAW_clean,0.0001237898,0.0599161493,0.1173127008,0.5333548552
CEJZAU_clean,0.0002360058,0.1080906498,0.2151885527,0.9332490977
CEKHIL_clean,0.0002130666,0.1106262379,0.2176681458,1.0371910002
CEKROB_clean,0.0001122616,0.0627794025,0.1203521888,0.5235358925
CENJIQ_clean,8.53295e-05,0.0433414212,0.0859327367,0.4121790782
CENKAJ_clean,8.53295e-05,0.0383089664,0.0763083654,0.3726735147
CENPUI_clean,0.0005753805,0.279264916,0.5245954227,1.8995461659
CESFIQ_clean,0.0004247017,0.2136601732,0.4165462324,1.6980747413
CESFOW_clean,0.0002842376,0.150034448,0.2932304743,1.2716072738
CETGOY_clean,0.0001711849,0.0863448865,0.171372047,0.8148004938
CETHEQ_clean,8.23805e-05,0.0386564817,0.0763132652,0.3776810849
CETJAN_clean_h,0.0001154878,0.0621057358,0.1218835803,0.5256577176
CETNUL_clean,0.0003338119,0.1424693619,0.2814446544,1.1274322109
CEYPUT_clean,0.0003463786,0.1603329504,0.3045125645,1.1461409709
CEYPUT01_clean,0.0003702035,0.1612786188,0.3090777971,1.169056936
CEZFIY_clean,0.0001417407,0.0644217216,0.1293032361,0.5506821862
cg034025wsi20030214_115651_clean,3.07794e-05,0.0198505287,0.0393789727,0.1919283841
cg050585esi20051105_115011_clean,0.0002795551,0.144032529,0.2635854891,0.8379026082
cg100357q_si_002_clean,0.0004907542,0.2159998661,0.3942612837,1.1861253911
cg200606r_si_001_clean,0.0004127601,0.1956006042,0.3808635371,1.4439428545
cg2007167_si_002_clean,0.0001674245,0.0746713212,0.1512308186,0.7140245111
cg3002866_si_001_clean,0.0002451548,0.1205467662,0.2399713711,1.1327732579
cg300827e_si_003_clean,0.0002895471,0.1444298972,0.2750045723,1.2116021931
cg300979c_si_002_clean,8.79083e-05,0.0540593342,0.1082258736,0.5128571919
cg3015354_si_002_clean,5.01158e-05,0.0270197127,0.0528375571,0.2518702297
cg301577a_si_002_clean,0.0002839837,0.1294776479,0.2550336157,1.1205484044
cg301725z_si_004_clean,0.0002424746,0.107348694,0.2125230661,0.9441823654
cg400449c_si_001_clean,0.0002553148,0.1328206714,0.2635713287,1.1803754944
cg401887b_si_003_clean,0.0002341279,0.1150860612,0.2309494272,1.0778819941
cg401887b_si_004_clean,0.0002149647,0.1095754034,0.216948362,1.0343948254
cg500033b_si_002_clean,0.0001916188,0.0856340626,0.1670695992,0.7411252629
cg500033b_si_003_clean,0.0003415001,0.146258929,0.2791745401,0.9682519767
cg500091k_si_002_clean,0.0001809582,0.0824753291,0.1613148548,0.7549887138
cg500121f_si_004_clean,0.0003258797,0.1429631746,0.2728090276,1.1034844193
cg500149s_si_002_clean,6.70673e-05,0.0319717485,0.0634263333,0.2803996267
cg500175k_si_001_auto,0.0001692976,0.112483346,0.2232504785,1.0711561479
cg500192d_si_002_clean,0.0022168276,0.4834615614,0.6595555817,1.2159836492
cg500192d_si_003_clean,0.0001821788,0.1044049905,0.2050703479,0.991880533
cg501012e_si_002_clean,0.0002308973,0.1204627224,0.2364091784,1.0150499495
cg5010616_si_003_clean,0.0007485006,0.3595879765,0.6885812642,2.4282995849
cg5010616_si_007_clean,0.0007485006,0.338950746,0.6445201113,2.3214647643
cg501141m_si_002_clean,0.0002115247,0.1056784318,0.209548271,0.9015766404
cg501141m_si_003_clean,0.0002569731,0.1287625628,0.2507173778,1.0303003708
cg501279y_si_002_clean,0.0003308705,0.134908468,0.2578365926,0.9669504769
cg501332u_si_002_clean,7.07977e-05,0.033174962,0.0661437778,0.3116160079
cg501560z_si_002_clean,9.58159e-05,0.0472140754,0.0953926273,0.4638753162
cg501560z_si_003_clean,8.42338e-05,0.0506160664,0.0974500369,0.487448134
cg501730q_si_002_clean,0.0002490924,0.1142328241,0.2272680886,1.0026416851
cg800424t_si_002_clean,0.0001743986,0.087225441,0.1723668191,0.7920328151
cg8013317_si_003_clean,0.0004530555,0.202897128,0.3938449172,1.5680798123
cg900153m_si_001_clean,0.0001924638,0.1018032333,0.2015180654,0.9596431987
cg901114e_si_002_clean,3.47435e-05,0.0173561333,0.0340729855,0.1655963774
cg901128k_si_004_clean,5.85394e-05,0.0258228171,0.0505770422,0.2183916187
cg901312t_si_002_clean,0.0002578231,0.1161291777,0.2324235234,1.0624548775
CIDKUX_clean,0.0002332385,0.1114249661,0.2202296762,0.9279551359
CIFDOM_clean,0.0001909572,0.1107981688,0.2194528003,0.9926676398
CIFDUS_clean,0.0002408469,0.1137502634,0.2201392139,0.9888123693
CIFJAE_clean,0.0001733047,0.0864853808,0.1690016616,0.752336795
CIFLUA_clean,0.0001959153,0.1152267955,0.2311156989,1.0239076845
CIFMAH_clean,0.0002835274,0.1446915246,0.2891494697,1.276413914
CIFMEL_clean,0.0001257158,0.0583234719,0.1149736228,0.568781734
CIFMIP_clean,0.0001111707,0.0567911074,0.1138250799,0.553812923
CIGXIA_manual,0.0002853751,0.1279292165,0.2475837861,0.9679996246
CIJVOH_clean,6.14562e-05,0.034219938,0.0677624608,0.3308690884
CIJVOH01_clean,7.8217e-05,0.0359854074,0.0719819887,0.354489226
CIPLIX_clean,0.0002644311,0.1088540698,0.216117485,0.9469520952
CIRTUU_clean,0.0003061318,0.143501717,0.2829270469,1.3186226222
CISLUN_clean,0.0002327755,0.1269086951,0.2485920661,1.0937076162
CISXEJ_clean,0.0003709324,0.1578850115,0.3059481323,1.1573174718
CITZIP_manual,7.19476e-05,0.0305314773,0.0604531131,0.2886160785
CIVTEH_clean,0.0001788533,0.0964451322,0.1900166886,0.8305722014
CIWREG_clean,0.0001968377,0.0930469497,0.1791347985,0.8187275755
CIWRIK_clean,0.0001718215,0.0953813524,0.1857555228,0.8421486263
CIWROQ_clean,0.0001876212,0.0953629194,0.1858496626,0.8413481092
CIWRUW_clean,0.0001882795,0.0913083265,0.1783033404,0.8146058339
CIWSAD_clean,0.0001909128,0.0903715372,0.1786989907,0.8191561418
CIWYUD_clean,5.66888e-05,0.0329430778,0.0665835999,0.3160745477
CIWZIT_clean,8.52749e-05,0.0404243713,0.0804599295,0.3502646902
CIXBUH_clean,0.0001856462,0.0930601161,0.1843552762,0.8306095932
CIXCAO_clean,0.000166555,0.0923096313,0.1814066609,0.8262238654
CIXCOC_clean,6.2262e-06,0.0028453685,0.0054907207,0.0267897362
CIYZUG_clean,2.89342e-05,0.0163995897,0.0329545103,0.1493475868
CIZMIJ_clean,0.0004603139,0.1877775667,0.3723756145,1.6385313534
CIZPOS_clean,0.0003138836,0.1357102121,0.2634136704,1.1270399453
cm071462f-file004_clean,0.0001942494,0.0885326449,0.1772872891,0.7480736197
cm1008587_si_003_clean,0.0001695204,0.0793355503,0.1559517107,0.7012917951
cm202876r_si_002_clean,0.0003018796,0.1469248018,0.2824355359,0.9710057992
cm301726k_si_004_clean,0.000216359,0.1028069117,0.1996534196,0.8216779326
cm303749m_si_001_clean,0.0002409704,0.1401952651,0.281423732,1.2235817307
cm303749m_si_002_clean,0.0002827236,0.1357264916,0.264471148,1.2186249337
cm501138g_si_002_clean,0.0001834066,0.0992824008,0.1980119985,0.8778435494
cm501138g_si_005_clean,0.0002169881,0.1070526423,0.2093832096,0.9247723982
cm501138g_si_006_clean,0.0002247377,0.1038882321,0.2012823195,0.8847329224
cm501138g_si_008_clean,0.0002195713,0.1022479052,0.2049840337,0.909417905
cm501138g_si_009_clean,0.0002040722,0.1016563542,0.1993216768,0.8893490865
cm501138g_si_010_clean,0.0001911562,0.1012482099,0.199634243,0.8921053523
cm501138g_si_011_clean,0.0001911562,0.1001400205,0.20060294,0.8845107679
cm501138g_si_012_clean,0.00024282,0.1003983397,0.2018092907,0.8944095596
cm503311x_alf100K_clean,0.0001112117,0.059908738,0.1180158462,0.574922086
cm503311x_alf11K_clean,9.70575e-05,0.0588512157,0.1183879,0.5673637336
cm503311x_alf125K_clean,9.70575e-05,0.0590331985,0.1166307549,0.5703947583
cm503311x_alf150K_clean,0.0001172778,0.0582385403,0.1182867984,0.5663931587
cm503311x_alf175K_clean,0.0001536744,0.059389076,0.1184647372,0.5673050947
cm503311x_alf200K_clean,0.0001516523,0.0602888798,0.1199792385,0.5660069508
cm503311x_alf225K_clean,0.0001192998,0.0588936784,0.1167945394,0.5679299023
cm503311x_alf250K_clean,0.0001395201,0.0591706966,0.1189196942,0.5729667819
cm503311x_alf275K_clean,0.0001132337,0.0611543092,0.1187842181,0.5745560983
cm503311x_alf290K_clean,0.0001112117,0.0605517439,0.1202400805,0.5744954374
cm503311x_alf300K_clean,0.000131432,0.0602403511,0.118842857,0.574471173
cm503311x_alf325K_clean,9.30134e-05,0.058481184,0.1164892127,0.556667189
cm503311x_alf350K_clean,0.0001112117,0.0573650228,0.114489424,0.5487974439
cm503311x_alf375K_clean,9.30134e-05,0.0567725677,0.1136381489,0.544257984
cm503311x_alf400K_clean,0.000131432,0.0574600583,0.1153892278,0.552896101
cm503311x_alf40K_clean,0.0001051456,0.0597651738,0.1180785292,0.5687730893
cm503311x_alf425K_clean,0.0001395201,0.0577411206,0.1154559548,0.5503544079
cm503311x_alf450K_clean,0.0001354761,0.0584205231,0.1124026879,0.5465752317
cm503311x_alf475K_clean,0.0001132337,0.0583194215,0.1164123756,0.5570109343
cm503311x_alf500K_clean,0.0001172778,0.0569403963,0.1130153633,0.5493029517
cm503311x_alf70K_clean,0.0001051456,0.0598763855,0.1183474593,0.5651556757
cm503311x_aloh150K_clean,0.0001025947,0.0546296244,0.1061383181,0.5199930156
cm503311x_aloh175K_clean,0.000116958,0.0535257055,0.1063188848,0.5162236865
cm503311x_aloh200K_clean,0.0001210617,0.0542787505,0.1064604655,0.5169644202
