,Adsorbent,O2_40C_0.5bar,O2_40C_1bar,O2_40C_5bar
3019,MOTMAK_clean,0.0900408597,0.1779515136,0.7976073103
3020,MOXBOS_clean,0.0348943827,0.0696287457,0.3319503985
3021,MOXKAN_clean,0.0568694238,0.1097572342,0.4532093199
3022,MOXNIY_clean,0.054950975,0.1057268255,0.4771231162
3023,MOXNUJ_clean,0.0694462123,0.1376385801,0.6833050945
3024,MOXNUK_clean,0.0623269835,0.1197388343,0.5037744559
3025,MOXPAR_clean,0.8150498004,1.1002017284,2.0102462694
3026,MOXPUL_clean,0.0633442873,0.1243257128,0.6024481651
3027,MOYMET_clean,0.0353635219,0.0689472346,0.3359330837
3028,MOYMUJ_clean,0.1127876205,0.2194886293,0.9192001033
3029,MOYNIY_clean,0.0586433527,0.1142658741,0.4965223074
3030,MOYTUR_clean,0.0466249459,0.0929444262,0.4235997521
3031,MOYYEF_clean,0.0826362872,0.1640426092,0.7463541684
3032,MOYYIJ_clean,0.1260977252,0.2538826517,1.1392518472
3033,MUBZOA_auto,0.1110844175,0.220824596,1.0209178617
3034,MUBZUG_auto,0.1126457458,0.2259240757,1.0519831678
3035,MUDLON_clean,0.1608960703,0.3111501418,1.2906908013
3036,MUDTAH_clean,0.1334925832,0.2646771644,1.2063982674
3037,MUDTEL_clean,0.1217223796,0.241527321,1.1109977177
3038,MUFZIY_clean,0.2023171488,0.3805453548,1.4166995726
3039,MUGHED_clean,0.0853102959,0.1685114025,0.7241156016
3040,MUGQAI_clean,0.1161857402,0.2193681873,0.6516969604
3041,MUHNAG_clean,0.1048366644,0.2051037948,0.7968584438
3042,MUHNUA_clean,0.099313067,0.1918819163,0.8040517707
3043,MUHPAI_clean,0.0797196627,0.1567677571,0.5629738898
3044,MUJRIT_clean,0.0304737164,0.0588856116,0.2809231295
3045,MUKQUG_clean,0.1919314564,0.3724611526,1.550919988
3046,MUKRAN_clean,0.1478687572,0.2835062107,1.211687549
3047,MULQOA_clean,0.0600114601,0.1197106525,0.5412294404
3048,MULXUO_clean,0.0910045917,0.1771420442,0.7673995368
3049,MUMYAW_clean,0.0111779059,0.0218587173,0.0991616902
3050,MUNDAC_clean,0.0572606218,0.1140726133,0.4856713808
3051,MUNDEG_clean,0.0730695647,0.1450241696,0.6812260673
3052,MUNDOQ_clean,0.0725893221,0.1428629158,0.6872045221
3053,MUNNUF_clean,0.1164247625,0.2308729796,0.9940194252
3054,MUNPAN_clean,0.0964247486,0.1881836231,0.8648802813
3055,MUNPER_clean,0.1044662375,0.2051963221,0.9208376193
3056,MUPTAU_clean,0.1011966851,0.1981411261,0.8560204227
3057,MUQSAU_clean,0.0482154028,0.0971298629,0.4509587975
3058,MURCAD_clean,0.1024814763,0.2003189796,0.9028715503
3059,MURCOR_clean,0.0050697715,0.0099983194,0.0503867059
3060,MURFIQ_clean,0.0272871807,0.0527690026,0.2632452947
3061,MURTUO_clean,0.0083807759,0.0165519205,0.080244773
3062,MUSCAG_clean,0.0324759953,0.063976864,0.2978990114
3063,MUSCIN_clean,0.0623626357,0.1243382693,0.5839467876
3064,MUSSIE_clean,0.1467569558,0.287141653,1.1729591019
3065,MUTCEL_clean,0.0993352238,0.196406427,0.8529653563
3066,MUTDEM_clean,0.094788048,0.1878374674,0.8529117195
3067,MUTDIQ_clean,0.087231136,0.1720946369,0.7964486893
3068,MUTVUT_clean,0.0375985242,0.0725774452,0.3047696593
3069,MUVGOA_clean,0.3380595955,0.6208865418,2.117277459
3070,MUVGUG_clean,0.3742607392,0.6987041189,2.2937900023
3071,MUVHAN_clean,0.3557787546,0.6654881366,2.2311280715
3072,MUVHER_clean,0.3754071822,0.693247491,2.306837406
3073,MUVJAP_clean,0.0362240851,0.0709315402,0.3275562692
3074,MUVJIX_clean,0.0395070201,0.0775352318,0.3602094666
3075,MUVLUM_clean,0.0586734379,0.1167045319,0.5541539056
3076,MUVROM_clean,0.1126748872,0.2252972531,0.7861915132
3077,MUWQEB_clean,0.12664663,0.2530349732,1.137787814
3078,MUWRON_clean,0.1528288603,0.3064922568,1.3217491873
3079,MUZKAV_clean,0.177523316,0.3522944724,1.6285475662
3080,MUZVUA_clean,0.094237921,0.1857084564,0.8324765654
3081,NABMUA_clean,0.1072076633,0.2140193566,0.9402332788
3082,NABMUA01_clean,0.1074056483,0.2143102235,0.9363762374
3083,NACVUI_clean,0.1433509242,0.2749683198,1.1081744941
3084,NACYAU_clean,0.140980454,0.2794507436,1.3105851517
3085,NACYOG_clean,0.0749581996,0.1484175808,0.6272130447
3086,NACYUM_clean,0.0784881138,0.1538968218,0.6513198952
3087,NAFSOF_clean,0.1198267094,0.2398568878,1.1715356746
3088,NAGBUU_clean,0.0259887332,0.0504682581,0.2234438086
3089,NAGQET_clean,0.1150709858,0.2229427924,0.8677152748
3090,NAGQOD_clean,0.0443056129,0.0895778301,0.4047487973
3091,NAHFIO_clean,0.0700151722,0.1363005934,0.616997327
3092,NAHHAI_clean,0.0401231253,0.0805640693,0.3747890412
3093,NAHHOW_clean,0.152465479,0.3004900777,1.3292465679
3094,NAHNES_clean,0.0962963874,0.1895667817,0.8997796848
3095,NAJQUN_clean,0.0981016034,0.1935745683,0.82331806
3096,NAJTEA_clean,0.1470063644,0.2871157072,1.1876258683
3097,NAKLIW_clean,0.1167836865,0.2323657478,1.0407560835
3098,NALWOO_clean,0.0585004545,0.1158393967,0.5420027208
3099,NAMDUD_clean,0.1897031676,0.3570177464,1.5839549019
3100,NANPUN_clean,0.0416000315,0.0837116818,0.4094461686
3101,NANTII_clean,0.0570180979,0.1149424984,0.5583146967
3102,NANYUX03_clean,0.0814857276,0.1624108553,0.7620691609
3103,NAPNEA_clean,0.1397392318,0.2646507432,0.9776257741
3104,NAPZOV_clean,0.0557126475,0.1114199173,0.5013134442
3105,NAQLAT_clean,0.1543008386,0.303870413,1.1763186314
3106,NASREH_clean,0.1552584699,0.3024733023,1.3228475691
3107,NASRIL_clean,0.1526662258,0.3041155624,1.3089387144
3108,NASROR_clean,0.1494576331,0.2897508366,1.2705237942
3109,NATFAS_clean,0.0999480949,0.1938803019,0.8128695181
3110,NATHUO_clean,0.10992735,0.2163064954,0.9009747636
3111,NATKIF_clean,0.1661945064,0.3270203736,1.4866647648
3112,NATKOL_clean,0.1344650106,0.2674882479,1.237846169
3113,NAVJAW_clean,0.0299660109,0.0612979178,0.3039750583
3114,NAVJAW01_clean,0.0278147694,0.0562973497,0.2740179515
3115,NAVLIG_clean,0.1058474149,0.2064942765,0.8248818682
3116,NAWDUN_clean,0.158747055,0.3092773203,1.338861526
3117,NAWKII_clean,0.1685551477,0.3283845705,1.3808368734
3118,NAWWUG_clean,0.1141012547,0.2251729928,0.9203273922
3119,NAWXER_clean,0.1413084629,0.2785945239,1.2974413329
3120,NAXKOO_clean,0.097549291,0.1929050175,0.8788232961
3121,NAXLII_clean,0.0604552336,0.1183133537,0.5302415568
3122,NAYGUR_clean,0.0830265877,0.1663635183,0.7909779389
3123,NAYHAY_clean,0.0508677738,0.1009138118,0.4817004861
3124,NAYMOQ_clean,0.0121573207,0.0247157381,0.1182596579
3125,NAYNIK_clean,0.012647491,0.0250382641,0.121495904
3126,NAYPIM_clean,0.120260749,0.2318291483,0.904783879
3127,NAYZOE_clean,0.10596482,0.2082100585,0.9946569981
3128,nchem.2258-s3_clean,0.1625187456,0.3247444103,1.4691699739
3129,ncomms11831_ncomms11831-s2_clean,0.1295636272,0.2377627122,0.7344116875
3130,ncomms11831_ncomms11831-s3_clean,0.1108278069,0.2016956783,0.6610545128
3131,ncomms7350-s2_clean,0.0544617464,0.1074568452,0.4776943646
3132,NEBNOZ_clean,0.0832489553,0.1627520369,0.7100826339
3133,NEDVUP_clean,0.0715244253,0.1434539998,0.6831552989
3134,NEDWAW_clean,0.0720890681,0.1414141273,0.6984698324
3135,NEDWEA_clean,0.0722982331,0.1444992219,0.6939949666
3136,NEDWIE_clean,0.0677669446,0.1354909661,0.6561692795
3137,NEDXOL_clean,0.123219959,0.2351557211,0.9410523715
3138,NEFZOO_clean,0.42911217,0.7918730392,2.8544166342
3139,NEGZUW_clean,0.0435759379,0.0861732767,0.4016838087
3140,NEHGEO_clean,0.1057462789,0.2044891123,0.8693835853
3141,NEHGIS_clean,0.1115776365,0.2167781134,0.9039868962
3142,NEHMET_clean,0.0842745915,0.1706502614,0.7470987692
3143,NEHZIK_clean,0.0422481474,0.0837924275,0.391214579
3144,NEJRUR_clean,0.1089567137,0.2108134798,0.8728211353
3145,NEJSAY_clean,0.1082083347,0.2151901909,0.8792919449
3146,NEJSEC_clean,0.1179753052,0.2301367617,0.8665342975
3147,NEJSOM_clean,0.1398465107,0.2650513353,1.1095831805
3148,NEKBEL_clean,0.0202759806,0.0404237205,0.1944255501
3149,NEKMUN_clean,0.1085132423,0.2104799368,0.8379073001
3150,NELVAC_clean,0.2108659395,0.3879297264,1.1666917638
3151,NELVEG_clean,0.1954254326,0.3604151229,1.0691088517
3152,NENHAQ_clean,0.0575712703,0.1166117185,0.5628436564
3153,NEPWIQ_clean,0.0412191929,0.0806108867,0.3596139042
3154,NERMON_clean,0.0059184468,0.0118633491,0.059358318
3155,NERTAH_clean,0.0812990404,0.1564915419,0.6152567602
3156,NERVAJ_clean,0.0492325082,0.0987654626,0.4580992403
3157,NERVEN_clean,0.0439543417,0.0870540471,0.4053268354
3158,NETYIV_clean,0.0900305173,0.1793653979,0.8412923019
3159,NETYIV01_clean,0.0928892986,0.1854462004,0.8607332754
3160,NEVJEF_clean,0.0315893633,0.0614054863,0.2908756118
3161,NEVPOU_clean,0.0786739525,0.1575844116,0.697177227
3162,NEVVAM_clean,0.0328836531,0.065043366,0.31119156
3163,NEVVAM01_clean,0.0319688871,0.0630251476,0.3079575758
3164,NEVVAM02_clean,0.0321203498,0.0630803416,0.3056464869
3165,NEVVEQ_clean,0.1414445535,0.2741971619,0.9881755561
3166,NEXVET_clean,0.0664166826,0.1314803258,0.6360221329
3167,NEXVUI_clean,0.017839769,0.0355449943,0.1706250633
3168,NEXXEV_clean,0.1039848412,0.2049593209,0.9438626911
3169,NEXXIZ_clean,0.1020598717,0.2018782545,0.9263933034
3170,NEYVEU_clean,0.1160202011,0.234336859,1.1122292488
3171,NEYYUN_clean,0.2701712339,0.5201216905,2.1212249816
3172,NEYZAU_clean,0.3183305751,0.6175520088,2.4573696705
3173,NIBHOW_clean,0.1326440865,0.2668808624,1.3166739321
3174,NIBHUC_clean,0.1150374095,0.2295554402,1.1177780814
3175,NIBJAK_clean,0.1550145948,0.3061438366,1.5277427432
3176,NIFTIH_clean,0.1228022992,0.2359465942,0.9239828919
3177,NIGBOW_clean,0.0774452877,0.1578410659,0.7595579876
3178,NIGDEO_clean,0.1332461022,0.2689223686,1.2329613443
3179,NIGDIS_clean,0.1447086599,0.289390355,1.3214096109
3180,NIGFIT_clean,0.0557965612,0.1086845782,0.5260513886
3181,NIGGAM_clean,0.0553637243,0.1114442035,0.5333571825
3182,NIGGIU_clean,0.0696993593,0.1398828053,0.653325314
3183,NIGNUO_clean,0.1368641709,0.2723187044,1.1900606305
3184,NIGPEA_clean,0.1443360136,0.2796197171,1.2541386498
3185,NIHBAI_clean,0.0163518993,0.0325974835,0.155565988
3186,NIHBAI01_clean,0.0173642731,0.0329719666,0.1563292353
3187,NIHBAI02_clean,0.0171548165,0.0334606988,0.1608627022
3188,NIHBEM_clean,0.0157505049,0.0311154191,0.1505072927
3189,NIHBEM01_clean,0.0153649142,0.0315343324,0.1478748035
3190,NIHBEM02_clean,0.0159075974,0.0314962494,0.1526415289
3191,NIHBIQ_clean,0.0163534861,0.032854544,0.1556834106
3192,NIHBIQ01_clean,0.0162916012,0.0320928834,0.1549598331
3193,NIHBIQ02_clean,0.0162027408,0.0322579099,0.1553073408
3194,NIHVUX_clean,0.0085336531,0.0170338046,0.0815643885
3195,NIJTOR_clean,0.0865714837,0.1713158467,0.6241435788
3196,NIJZOV_clean,0.0053347933,0.0107324058,0.0532512885
3197,NIKDAM_clean,0.0531824159,0.1060232476,0.5053326838
3198,NIKHAS_clean,0.1756034146,0.3331915017,1.1866965261
3199,NIKJIB_clean,0.0659497821,0.1273673767,0.5632014222
3200,NIKKIC_clean,0.0962029092,0.1889511079,0.7933735909
3201,NIKYOW_clean,0.0146334028,0.029776166,0.1432715177
3202,NIKYOW01_clean,0.0155172463,0.0308186889,0.1458246673
3203,NIKYOW02_clean,0.016071037,0.0317755249,0.1546884916
3204,NIKYUC_clean,0.0148983972,0.0305790832,0.146010322
3205,NIKYUC01_clean,0.0154982048,0.0303363039,0.146462558
3206,NIKYUC02_clean,0.0158917294,0.0308393172,0.1509738098
3207,NIKZAJ_clean,0.0158599936,0.0328450232,0.1568592241
3208,NIKZAJ01_clean,0.0162916012,0.0322785382,0.1520988458
3209,NIKZAJ02_clean,0.0165724635,0.0332671101,0.1591664207
3210,NIKZEN_clean,0.0162789069,0.0322293476,0.1549979162
3211,NIKZEN01_clean,0.0160472351,0.0320024363,0.1500344284
3212,NIKZEN02_clean,0.0165280333,0.0323150344,0.1554057219
3213,NIMPEG_clean,0.1338411075,0.2675167923,1.2322166899
3214,NIMPEG01_clean,0.1271300826,0.2534004152,1.2049725629
3215,NIMPOQ_clean,0.1275807229,0.2525609842,1.2106175978
3216,NIMQAC_clean,0.1323085726,0.2504084612,0.9363815749
3217,NIMXAK_clean,0.0563933699,0.1130274059,0.5415006399
3218,NIMXIS_clean,0.0351111307,0.0706900618,0.3460493696
3219,NINHOH_clean,0.0390467202,0.0776539925,0.382823185
3220,NINVAI_clean,0.1247890866,0.2416094838,1.0503576089
3221,NIRFIE_clean,0.1873325302,0.3434634079,1.042550485
3222,NIRGAY_clean,0.0864726968,0.174183431,0.8077724458
3223,NIXFUX_clean,0.238348736,0.4414302434,1.4127091006
3224,NIXGIM_clean,0.1086065211,0.2097336834,0.8259714659
3225,NIXKIQ_clean,0.32416087,0.6079157873,2.3947933812
3226,NIYJAI_clean,0.0923750581,0.179719888,0.7492623139
3227,NIYZIG_clean,0.1232158152,0.2463227941,1.0995430095
3228,NIZZAY_clean,0.093559781,0.1846330872,0.8375186617
3229,NIZZEC_clean,0.0904808183,0.1796463132,0.8115479375
3230,NIZZIG_clean,0.0911898289,0.1799860063,0.824528033
3231,NIZZOM_clean,0.0910081326,0.1796719877,0.8099686278
3232,NOBVOR_clean,0.1543168204,0.3040169936,1.1609789632
3233,NOBWUY_clean,0.1407145247,0.2760551541,1.2193727073
3234,NOCKOG_clean,0.1122324979,0.2213764507,0.9195737828
3235,NOCKUM_clean,0.0877950703,0.1733077469,0.7456746514
3236,NOCLOH_clean,0.0713170576,0.1423876742,0.6275544277
3237,NOCLOH01_clean,0.0713611962,0.1432097569,0.6274808632
3238,NOCLOH02_clean,0.0714862558,0.1413173114,0.6384474839
3239,NOCLOH03_clean,0.0721961527,0.1409991452,0.6335205047
3240,NOCLUN_clean,0.0576307592,0.1130733437,0.5357733949
3241,NOCYUB_clean,0.0208922563,0.0421978095,0.1952979167
3242,NOCZAI_clean,0.018927712,0.0375592619,0.1776020474
3243,NOFDUI_clean,0.0612768553,0.1209960811,0.5103295811
3244,NOFQAB_clean,0.1323116084,0.2580680039,0.9781995126
3245,NOFQIK_clean,0.0415056846,0.0820413801,0.3664137382
3246,NOFQOQ_clean,0.0622407415,0.1214087107,0.5085670825
3247,NOGDAP_clean,0.1116475365,0.215827861,0.9218710387
3248,NOHFOG_clean,0.0404428314,0.0795831106,0.3732130744
3249,NOHSIM_clean,0.0651077068,0.1290432819,0.5829479266
3250,NOHSIM01_clean,0.0897542476,0.1765210769,0.7855189936
3251,NOHSUA_clean,0.0936225771,0.186476553,0.842950406
3252,NOKLIJ_clean,0.0302814779,0.0597674829,0.2969967688
3253,NOKPEJ_clean,0.0223365179,0.0439192455,0.2035813657
3254,NOMPOW_clean,0.0810964516,0.1597561221,0.7541827771
3255,NOMQAJ01_clean,0.1322475648,0.248370166,0.9168406452
3256,NOPJOT_clean,0.1011970075,0.2013642753,0.9061300264
3257,NOQKOV_clean,0.1335858779,0.2603885117,1.0709543829
3258,NOQKUB_clean,0.1682754735,0.3267444126,1.3399856835
3259,NORBUT_clean,0.0043975375,0.0089514174,0.0425692203
3260,NORPIV_clean,0.220366952,0.4157336649,1.6170715213
3261,NOSTUM_clean,0.0677710072,0.1343298347,0.6317204931
3262,NOSTUM01_clean,0.0655002378,0.1315959323,0.6113639076
3263,NUBBAP_clean,0.0742933151,0.1463601719,0.7014012623
3264,NUBPIL_clean,0.0999241526,0.1991354732,0.9601581175
3265,NUCBIY_clean,0.0743948612,0.1444633223,0.6097498554
3266,NUCCEV_clean,0.134539767,0.2572765054,1.0558064861
3267,NUCPEI_clean,0.1901752297,0.3676851286,1.5514487753
3268,NUCPIM_clean,0.2120362431,0.4138747054,1.6979163478
3269,NUDLAA_clean,0.1327871592,0.2607057843,1.0839176379
3270,NUDLAB_clean,0.0617208792,0.1213413561,0.5468995618
3271,NUDLEF_clean,0.0726494775,0.1407039294,0.6098525789
3272,NUDLIJ_clean,0.0453186338,0.0893552492,0.4227205299
3273,NUDMAC_clean,0.0498112582,0.0990283715,0.4582889931
3274,NUDMEG_clean,0.0519543099,0.1041627994,0.4734269768
3275,NUDMOQ_clean,0.0475014011,0.0928343324,0.4438071105
3276,NUDMUW_clean,0.0514030579,0.1027346278,0.4710376886
3277,NUDNEH_clean,0.0503132629,0.0992142404,0.4558488689
3278,NUFBEX_clean,0.0282279678,0.056227947,0.2731750501
3279,NUFBUN_clean,0.0636940949,0.1265263165,0.5963599756
3280,NUFCAU_clean,0.0612833426,0.125664813,0.6075914022
3281,NUGRIR_clean,0.053658372,0.1061362147,0.5038009211
3282,NUGROX_clean,0.0594859802,0.1168252644,0.5553548815
3283,NUHNUA_clean,0.125986747,0.2471363247,1.072121999
3284,NUHPAI_clean,0.1299152079,0.2596020573,1.1149775152
3285,NUHZAS_clean,0.1282775735,0.2323343828,0.7376512486
3286,NUJCEA_clean,0.0136994625,0.0263755916,0.1281845921
3287,NUJCIE_clean,0.0141792699,0.0281597076,0.1327492883
3288,NUMPAO_clean,0.0772918652,0.1562353404,0.7585853475
3289,NUNCEG_clean,0.1116856929,0.2153133024,0.9852703427
3290,NUNNUH_clean,0.0729210439,0.1457952985,0.6955309526
3291,NUNPAP_clean,0.0679485833,0.1365373875,0.6629693084
3292,NUNZUT_clean,0.2163584792,0.4118475506,1.5934770451
3293,NURMUJ_clean,0.0720608838,0.143573456,0.6737452606
3294,NUSXEG_clean,0.1480906835,0.2802327609,1.1770259993
3295,NUTQAV_clean,0.0971379231,0.189675587,0.8996169322
3296,NUVXOT_clean,0.0668407932,0.1323824764,0.6411597481
3297,NUVXUZ_clean,0.0642946568,0.1269048593,0.6205207944
3298,NUVYOT_clean,0.0651947492,0.1296573525,0.5707049707
3299,NUWPOM_clean,0.0063941575,0.0130340066,0.0647193925
3300,NUWVIM_clean,0.0934823841,0.1847716331,0.7389226775
3301,NUYNEC_clean,0.0504632076,0.1011912341,0.4898695038
3302,NUYQUU_clean,0.1099856761,0.2125353032,0.8012000818
3303,NUZCIV_clean,0.0445238928,0.0870001259,0.3618217687
3304,OBAHIL_clean,0.1120743461,0.2200463919,0.9439236449
3305,OBAHOR_clean,0.1298189995,0.2518249045,1.0619866374
3306,OBAHUX_clean,0.110870427,0.213135463,0.9157506999
3307,OBAJAF_clean,0.1124318079,0.2214174361,0.9354822841
3308,OBIBAF_clean,0.1034666827,0.2079446139,0.9230592477
3309,OBIBEJ_clean,0.0904761481,0.1758929602,0.8276054327
3310,OBIBOT_clean,0.082436241,0.1588629666,0.7081736106
3311,OBOGUK_clean,0.0793757438,0.1573395588,0.7570533221
3312,OBUBOC_manual,0.0063787973,0.0126047762,0.0639583823
3313,OBUFEX_clean,0.0782165447,0.1561112252,0.7118840938
3314,OBUFIB_SL,0.0255596501,0.050647902,0.2381054344
3315,OCACUR_clean,0.068650928,0.1376868356,0.6307513956
3316,OCAQOY_clean,0.0311542488,0.0602804824,0.2636949497
3317,OCAWAT_clean,0.0595064727,0.1175444877,0.5148984362
3318,OCILIY_clean,0.0458719221,0.0915734899,0.4291201798
3319,OCIMAR_clean,0.1150907398,0.2215011933,0.9059293974
3320,OCIMEV_clean,0.1071764291,0.2056054621,0.8791156201
3321,OCIMIZ_clean,0.0814653328,0.1592581477,0.7180536113
3322,OCIMOF_clean,0.094497333,0.1843502153,0.8048368054
3323,OCIMUL_clean,0.0954553812,0.1865902892,0.8162061062
3324,OCINAS_clean,0.1711546591,0.3187012377,1.0535851502
3325,OCIZAD_clean,0.079712106,0.1573081575,0.6960442419
3326,OCOKUP_clean,0.132142092,0.2493829883,0.9023868457
3327,OCUMIL_clean,0.0363484335,0.0724325327,0.3451591407
3328,OCUMOR_clean,0.0382779651,0.074545734,0.3437856731
3329,OCUMUX_clean,0.0392907925,0.0796240487,0.3678849535
3330,OCUNAC_manual,0.1263960232,0.2513144489,1.1466865757
3331,OCUNAE_clean,0.0341753486,0.0682903062,0.32331543
3332,OCUPOS_clean,0.0873866018,0.170204554,0.7000888924
3333,OCUPUY_clean,0.0870152808,0.1717994006,0.747528756
3334,OCUSIP_clean,0.0615066779,0.1205640978,0.5253188726
3335,OCUTAI_clean,0.0845332706,0.1669542304,0.6746410937
3336,ODEZAB_clean,0.1478510533,0.2872299576,1.2838378801
3337,ODIVUU_clean,0.0847134705,0.1686876099,0.79601014
3338,ODIXEG_clean,0.1287293581,0.2552102538,1.1599154725
3339,ODIXIK_clean,0.1330486822,0.254890788,1.0487539731
3340,ODODES_clean,0.1475051661,0.2966000714,1.259248283
3341,ODODIW_clean,0.1423456354,0.2775207746,1.2131415105
3342,ODODOC_clean,0.0963303864,0.1910348916,0.8595086455
3343,ODODUI_clean,0.1125068716,0.2214026265,1.045875867
3344,ODOMIF_clean,0.2116743025,0.4101821559,1.6034104405
3345,ODOXEK_clean,0.0283545049,0.0556429856,0.2496354821
3346,ODUNEH_clean,0.1153806749,0.2320714356,1.0100777122
3347,OFAMUF_clean,0.0277459013,0.0548195451,0.2313117871
3348,OFEHAK_clean,0.0846983306,0.1634290897,0.7084278611
3349,OFOCUI_clean,0.0888615151,0.1807052797,0.8351110393
3350,OFODET_clean,0.0516802846,0.1017544271,0.4844553793
3351,OFUCAV_clean,0.0390250812,0.0783728665,0.3615392512
3352,OFUCEZ_clean,0.0280893191,0.0563380511,0.2706531037
3353,OFUYUL_SL,0.0900499799,0.1781596602,0.7991601606
3354,OGAGAF_clean,0.0673085497,0.1291883951,0.5360131978
3355,OGAGEJ_clean,0.101868792,0.1990032653,0.9165692058
3356,OGAGIN_clean,0.0789455448,0.1515379576,0.6021189977
3357,OGAXUR_clean,0.0588833119,0.1163558881,0.5214834058
3358,OGEBAF01_clean,0.1177534849,0.2350800079,1.0707167618
3359,OGECOU_clean,0.0624653192,0.1237652184,0.5372228263
3360,OGIBUD_clean,0.0731051684,0.1450020414,0.6652623142
3361,OGIKAR_clean,0.1078289632,0.2157655932,0.9875633328
3362,OGOJAX_clean,0.0994097946,0.1947948767,0.9173542712
3363,OGOWAJ_clean,0.1030964869,0.2045153492,0.9049789453
3364,OGUPIQ_clean,0.0455763954,0.0919201876,0.388769214
3365,OGUZIA_clean,0.0478410394,0.0950770672,0.3400533565
3366,OHAKEO_clean,0.1260032902,0.2462173658,0.9756616107
3367,OHAKIS_clean,0.1687458943,0.3235427828,1.1932555075
3368,OHAQAR_clean,0.2078551683,0.3800210889,1.5303887248
3369,OHIHET_clean,0.0880101715,0.1672612958,0.6475928418
3370,OHOMIH_clean,0.0243743811,0.0495102137,0.2204309672
3371,OJICUG_clean,0.0778254527,0.1520815842,0.7394130572
3372,OJIDAN_clean,0.1343174499,0.2543752683,1.0389017356
3373,OJIFAP_clean,0.1796713484,0.3473159449,1.306752756
3374,OJIWAG_clean,0.1513239661,0.2923269163,1.2094155343
3375,OJIWEK_clean,0.1834789727,0.352530696,1.3697103875
3376,OJIWIO_clean,0.0613058194,0.122613218,0.5143731654
3377,OJONOQ_clean,0.0151836212,0.0306630838,0.1517126551
3378,OJORUC_clean,0.1715151888,0.3348792908,1.457464047
3379,OJUPEQ_clean,0.0791559247,0.157402068,0.6522802878
3380,OKABAE_clean,0.1070443612,0.2072667044,0.9808512432
3381,OKABEI_clean,0.1116324255,0.2239592518,1.0316917681
3382,OKAYAC_clean,0.1273382381,0.2415560579,0.730142409
3383,OKAYEG_clean,0.1310277256,0.2448835541,0.7377825419
3384,OKAYIK_clean,0.1273886547,0.2371304879,0.7139516191
3385,OKAYOQ_clean,0.229901137,0.4258527805,1.2915008441
3386,OKAYUW_clean,0.2156117596,0.4124829703,1.2828499274
3387,OKAZAD_clean,0.2251868996,0.4204704018,1.2956773093
3388,OKILEA_clean,0.0280050393,0.0549803668,0.2579873697
3389,OKIQEG_clean,0.0904192164,0.1749375169,0.727384821
3390,OKITAE_clean,0.0381452494,0.0739446978,0.3168835775
3391,OKIVUA_clean,0.1724990132,0.3401546415,1.3393472036
3392,OKIWUB02_clean,0.1624204349,0.3204102833,1.2520735721
3393,OKIYAJ01_clean,0.1717363856,0.3346168458,1.3407937472
3394,OKOSUE_clean,0.0828416834,0.1639835393,0.7510886935
