,Adsorbent,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar
5242,XAMDUM06_clean,0.147030121,0.279263719,1.19875349,2.949405947
5243,XAMGUQ_clean,0.090595705,0.178116317,0.805932234,2.118021943
5244,XAMHEA_manual,0.13629737,0.265067061,1.148809283,2.863608358
5245,XANKOO_clean,0.11293719,0.221783791,1.045684618,2.883478601
5246,XANLAA_clean,0.298695741,0.572685828,2.506557949,5.608136828
5247,XANLEE_clean,0.302706779,0.593733642,2.590013748,5.750070635
5248,XANMIJ_clean,0.098038117,0.193505148,0.86839856,2.267157929
5249,XANMUX_clean,0.095372444,0.189219696,0.871212667,2.273725054
5250,XANMUX01_clean,0.097102656,0.194278124,0.884205546,2.240454393
5251,XANMUX02_clean,0.095416514,0.188811572,0.859507388,2.24137794
5252,XANMUX03_clean,0.119809423,0.236754382,1.106357506,2.948551006
5253,XANMUX04_clean,0.110200919,0.218610312,0.964770592,2.398999705
5254,XANMUX05_clean,0.113304955,0.221344545,1.014946748,2.54967188
5255,XANMUX06_clean,0.148993697,0.293178055,1.32379635,3.230430902
5256,XANMUX07_clean,0.111258591,0.219664151,0.997226922,2.551683755
5257,XANMUX08_clean,0.381895984,0.724167615,2.693296745,5.022520802
5258,XANZAQ_clean,0.125974455,0.250569105,1.146776952,3.071672912
5259,XANZAQ01_clean,0.116458016,0.229768776,1.068106665,2.818335461
5260,XANZAQ02_clean,0.11548413,0.22868209,1.058755453,2.793158999
5261,XANZAQ03_clean,0.116109453,0.233240154,1.093880343,2.967111553
5262,XANZAQ04_clean,0.149547897,0.295549769,1.348113976,3.557011293
5263,XANZAQ05_clean,0.141681345,0.286091318,1.328341549,3.438360047
5264,XANZAQ06_clean,0.154766846,0.311430624,1.426236154,3.6734987
5265,XANZAQ07_clean,0.147777268,0.29689621,1.365346039,3.546122993
5266,XANZAQ08_clean,0.136269367,0.271061223,1.25181127,3.278324209
5267,XAPCOH_clean,0.133030674,0.256073316,1.129033294,2.665856332
5268,XAPCOJ_clean,0.087329964,0.175597651,0.817888324,2.180442692
5269,XAPCOJ01_clean,0.087190207,0.173203752,0.808118873,2.139987608
5270,XAPCOJ02_clean,0.0882474,0.173645564,0.81448457,2.155881562
5271,XAPCOJ03_clean,0.088186538,0.171481588,0.810602938,2.170139009
5272,XAPCOJ04_clean,0.088306007,0.176023684,0.803475341,2.178824218
5273,XAPCOJ05_clean,0.085801656,0.172552305,0.807239758,2.151402582
5274,XAPCOJ06_clean,0.086290805,0.17049202,0.802210768,2.144867825
5275,XAPCOJ07_clean,0.085546938,0.169712087,0.808695934,2.144921924
5276,XAPCUN_clean,0.125263814,0.244765353,1.108861052,2.636624948
5277,XAPDAU_clean,0.12769499,0.249147131,1.117720723,2.65580576
5278,XAPDEY_clean,0.128538956,0.249613222,1.117770755,2.679249194
5279,XAPNIN_clean,0.107979164,0.216595373,1.012257202,2.641021282
5280,XAPSIS_clean,0.094617226,0.188370476,0.890131218,2.24835264
5281,XARPAK_clean,0.165677033,0.321439287,1.380626212,3.257804864
5282,XASFAY_clean,0.150391326,0.29433685,1.195789467,2.560777213
5283,XASJUZ_clean,0.070953656,0.140329533,0.614302635,1.48238434
5284,XASNUD_clean,0.129189909,0.255943887,1.152899211,2.9166999
5285,XASPEP_clean,0.098718259,0.196901518,0.905600574,2.31399471
5286,XATLIQ_clean,0.119209113,0.242361418,1.069984283,2.676751194
5287,XATZOK_clean,0.191583621,0.377276701,1.67519487,4.05874443
5288,XATZUQ_clean,0.149295312,0.294927477,1.295248869,3.247935885
5289,XAVDEF_clean_h,0.069718354,0.138131559,0.671490827,1.852999283
5290,XAVKIR_clean,0.204399737,0.404995625,1.720448102,4.290243249
5291,XAVQIU_clean,0.103230229,0.201772341,0.932850755,2.311227754
5292,XAVQIU01_clean,0.10391641,0.202836861,0.912580229,2.285550031
5293,XAWVUN_clean,0.138174169,0.27922468,1.335579707,3.790425078
5294,XEBHOC_clean,0.138872396,0.276844562,1.347616428,3.794131386
5295,XEDGIY_clean,0.126512504,0.245071621,1.084496771,2.681312623
5296,XEDLUN_clean,0.29745105,0.582048107,2.281570993,4.516125291
5297,XEDLUN01_clean,0.298614337,0.588504025,2.257829667,4.511433583
5298,XEDPED_clean,0.142474101,0.279579942,1.081414647,2.306869763
5299,XEDPIH_clean,0.233680095,0.420348932,1.167716318,1.730409562
5300,XEDPON_clean,0.211683322,0.41475288,1.732857046,3.864421233
5301,XEDPUT_clean,0.426955456,0.642001099,1.564529892,2.726095559
5302,XEFGAQ_clean,0.176316949,0.335281284,1.194749313,2.180766257
5303,XEFKOI_clean,0.193774466,0.369601259,1.292905345,2.305273157
5304,XEHDEV_clean,0.086595692,0.172389435,0.794181915,2.186803747
5305,XEHRUY_clean,0.02189904,0.043751517,0.204912013,0.552203214
5306,XEHSAF_clean,0.020601334,0.041259354,0.197141973,0.521436855
5307,XEHSEJ_clean,0.021010284,0.042617795,0.199324387,0.544119377
5308,XEHSIN_clean,0.0213504,0.043374959,0.204075893,0.544485812
5309,XEHSOT_clean,0.021488066,0.042042837,0.201727471,0.541125138
5310,XEHSUZ_clean,0.02320282,0.046838882,0.220462214,0.573928147
5311,XEJWUG_clean,0.113486012,0.21376466,0.758126832,1.352754329
5312,XEJXAN_clean,0.117127699,0.227738231,0.803333058,1.471518861
5313,XEJXER_clean,0.028452733,0.056246438,0.25139858,0.586216463
5314,XEKCAT_clean,0.129929103,0.254580898,1.146890602,3.00299101
5315,XEKCAT01_clean,0.125370262,0.248642858,1.141872028,2.950923573
5316,XEMHOM_clean,0.036604868,0.071380829,0.282095455,0.563281803
5317,XENCAU_clean,0.092175028,0.181484086,0.871782503,2.583848522
5318,XENKIM_clean,0.133275622,0.268503891,1.21834998,3.222972534
5319,XENZEX_clean,0.597667761,0.65509874,0.758494828,0.814931667
5320,XEPBAX_clean,0.090364704,0.177771598,0.826283036,2.169977839
5321,XEQGAC_clean,0.077870106,0.155044481,0.672888064,1.566526378
5322,XEQRAO_clean,0.14390466699999999,0.277868098,1.011926085,1.936435472
5323,XESKAJ_clean,0.062726091,0.125692721,0.605941721,1.646476862
5324,XESKEN_SL,0.046342339,0.093125668,0.454772653,1.258909054
5325,XESKIR_clean_h,0.034469412,0.068324842,0.339961805,0.950729372
5326,XESKUD_clean,0.042164949,0.083477883,0.414295415,1.159851649
5327,XESLAK_clean,0.032605741,0.065906133,0.318516752,0.905610751
5328,XEXLAP_clean,0.048078715,0.094423893,0.459730059,1.265233249
5329,XEXLET_clean,0.043211344,0.083673566,0.406600046,1.125835271
5330,XEXLIX_clean,0.080784304,0.163837004,0.731934685,1.845115725
5331,XEXLOD_clean,0.065987845,0.131674705,0.614147122,1.593820631
5332,XEXLUJ_clean,0.063917413,0.126873142,0.595873433,1.588179003
5333,XEXMAQ_clean,0.063080773,0.125670916,0.583845545,1.57203472
5334,XEXMEU_clean,0.056952185,0.114023296,0.538536575,1.457385718
5335,XEYMAR_clean,0.094702707,0.189071417,0.828409958,2.02770336
5336,XICNOO_clean,0.083330548,0.169297706,0.76989317,2.118253333
5337,XICNOO01_clean,0.082662177,0.165695415,0.77876484,2.13219387
5338,XICNOO02_clean,0.082456288,0.165108477,0.772366912,2.122732189
5339,XICYAL_clean,0.136648572,0.262497419,1.074864979,2.321480551
5340,XICYIT_SL,0.090070049,0.177087429,0.768685524,1.952623778
5341,XICYUF_clean,0.09704951,0.183975428,0.851676811,2.098333153
5342,XIDBUJ_clean,0.179471688,0.350682533,1.42081468,3.107024264
5343,XIDMED_clean,0.121412246,0.238113454,1.036103582,2.603491234
5344,XIDSUZ_clean,0.149892451,0.294786558,1.372008365,3.79290066
5345,XIGFOJ_manual,0.098248821,0.196788617,0.890565495,2.399942887
5346,XIGHAX_clean,0.074149874,0.150501828,0.692837699,1.810979088
5347,XIGHEB_clean,0.073581085,0.147306343,0.682093917,1.775698402
5348,XIGHIF_clean,0.074580415,0.147148346,0.686600775,1.791997747
5349,XIHRIQ_clean,0.190621069,0.362967936,1.287032408,2.372462907
5350,XIHSAJ_clean,0.167135185,0.329044164,1.408229415,3.18960451
5351,XIHSAJ01_clean,0.171950524,0.333478938,1.411764055,3.202583995
5352,XIHSEN_clean,0.195685221,0.381385896,1.541583273,3.236591204
5353,XIHSEN01_clean,0.185427753,0.363630696,1.50368438,3.178518105
5354,XILDUT_clean,0.061963662,0.120491279,0.537958311,1.315727071
5355,XILLEL_clean,0.27017763,0.530469365,2.172670835,4.62784245
5356,XILLIP_clean,0.300830727,0.583679078,2.525630687,5.811164472
5357,XILSUI_clean,0.171885467,0.337605687,1.520773645,3.818570618
5358,XILTAP_clean,0.17968789,0.356505854,1.579389176,3.825207695
5359,XILVIZ_clean,0.170236309,0.338483441,1.508498323,3.77887897
5360,XINRAP_clean,0.053824323,0.108615461,0.525553325,1.442241017
5361,XINWUO_clean,0.066509836,0.131872409,0.621624797,1.681660808
5362,XINZEB_clean,0.094477382,0.185665795,0.801801847,1.840664458
5363,XIPGUA_clean,0.009258161,0.019219473,0.084244705,0.22121112
5364,XISKUF_clean,0.184256708,0.334847793,1.070919405,1.72138655
5365,XISLAM_clean,0.187488671,0.344421696,1.096483239,1.755172092
5366,XISVUR_clean,0.173392335,0.332992165,1.453467145,3.282089213
5367,XISXEE_clean,0.157228887,0.310331318,1.349672102,3.548276483
5368,XITYOP_clean,0.247094475,0.468575872,1.847962343,4.198026405
5369,XIVMEW01_clean,0.21154756,0.401660704,1.372922876,2.596427609
5370,XIWLAQ_clean,0.03312112,0.065255409,0.301740935,0.74894848
5371,XIWYEH_clean,0.07617198,0.147011173,0.476700342,0.824179397
5372,XIYYEL_clean,0.072985974,0.148492526,0.71815112,2.043706195
5373,XIZJEW_clean,0.141744631,0.263005436,0.877189843,1.527597316
5374,XOBXIW_clean,0.012087042,0.024553846,0.117885231,0.320789087
5375,XODPUD_clean,0.147037205,0.289383159,1.335858809,3.643032728
5376,XOGXAU_clean,0.147249772,0.284179363,1.100275922,2.250856289
5377,XOHLEM_clean,0.125814783,0.246024772,1.037061584,2.362752004
5378,XOJWEZ_clean,0.126912338,0.245027969,0.928220244,1.748388942
5379,XOJWOJ_clean,0.127727897,0.255928409,1.102766219,2.561757435
5380,XOMCIN_clean,0.222203222,0.425306643,1.825984914,3.999527551
5381,XOMCOT_clean,0.409464167,0.721172151,2.170146497,3.38038464
5382,XOMCUZ_clean,0.044562337,0.084709746,0.321239467,0.628972616
5383,XOMHEO_clean,0.472308909,0.792814257,2.398187573,4.358879595
5384,XOMJUE_clean,0.190249077,0.34910261,1.24406716,2.303767775
5385,XOMNEU_clean,0.356226204,0.627711253,1.826158693,2.799745463
5386,XONGUD_clean,0.003872374,0.007748887,0.038735697,0.114602954
5387,XONLES_clean,0.178135998,0.353775497,1.6941715,4.831864102
5388,XONLES01_clean,0.175153539,0.346136718,1.659034707,4.752252466
5389,XOPJAO_clean,0.353400711,0.609578432,1.654614331,2.501264222
5390,XOPLOE_clean,0.107972663,0.21272022,0.949659545,2.349456028
5391,XOPMIA_clean,0.174530242,0.34097703,1.389482927,2.991068316
5392,XOPVOO_clean,3.130866345,3.163030079,3.261136194,3.297280756
5393,XOQXIL_clean,0.133731615,0.267508603,1.098872675,2.444745555
5394,XORHET_clean,0.132746913,0.25870591,1.071595962,2.379078852
5395,XOSPOK_clean,0.098950148,0.191990147,0.79393599,1.765120918
5396,XOTSEG_clean,0.161766094,0.323670646,1.395811942,3.372915357
5397,XOTSIK_clean,0.168089485,0.33849035,1.393386915,3.203727802
5398,XOTXUB_clean,0.028843194,0.057199712,0.264390329,0.65426013
5399,XOTZIR_clean,0.15439729,0.296114764,1.085678415,2.031986662
5400,XOVPIH_clean,0.053019737,0.104826207,0.454954393,1.033379826
5401,XOVPON_clean,0.048924354,0.096798185,0.46945122,1.208804975
5402,XOVPUU_clean,0.136525729,0.271920177,1.332694744,3.788606174
5403,XOVQAB_clean,0.122348768,0.242330658,1.132634529,3.102928719
5404,XOVQEF_SL,0.13850134,0.273755537,1.37267634,3.789494232
5405,XOVQIJ_clean,0.126634041,0.246398113,1.069328412,2.552289142
5406,XOVVOU_clean,0.186563506,0.361359422,1.492709938,3.320651321
5407,XOXMED_clean,0.142978483,0.282508433,1.256220961,3.341651085
5408,XUBGUY_clean,0.133442105,0.261928095,1.251178997,3.216441106
5409,XUDNUH_clean,0.151120999,0.295667033,1.430223414,3.994588227
5410,XUDPET_clean,0.227149817,0.449816199,2.042249152,5.091409635
5411,XUDPIX_clean,0.152036534,0.30354039,1.422414966,3.974218076
5412,XUDPOD_clean,0.149111014,0.295892907,1.417701853,3.989889738
5413,XUDVAV_clean,0.216764079,0.413780582,1.491737994,2.774939024
5414,XUDYEC_clean,0.144817229,0.287880685,1.243852194,2.960908524
5415,XUFWAX_clean,0.372689773,0.663846597,2.218812988,4.62673633
5416,XUFWEB_clean,0.366918628,0.670568403,2.254278559,4.685950112
5417,XUFWIF_clean,0.356290426,0.628012148,2.118456555,4.573544022
5418,XUFWOL_clean,0.482885497,0.8455064,2.943101994,5.582146131
5419,XUFWOM_clean,0.083584425,0.168039714,0.78782712,2.245739962
5420,XUFYAA_clean,0.217850057,0.421863936,1.930474935,4.713435144
5421,XUFYEE_clean,0.322777937,0.614452171,2.445738125,5.107655665
5422,XUGROI_clean,0.193913968,0.38033479,1.7463062,4.353217577
5423,XUGSEY_clean,0.210391748,0.410723626,1.77561953,4.405036435
5424,XUGWUS_clean,0.063023061,0.124420157,0.503944741,1.092195057
5425,XUJPEY_clean,0.076320496,0.150511859,0.658953835,1.582721394
5426,XUJPIC_clean,0.072476266,0.14666227,0.638956871,1.58110947
5427,XUJPOI_clean,0.129347034,0.251922664,1.046969206,2.329267829
5428,XUJQAV_clean,0.128522114,0.247136363,1.041335928,2.321742087
5429,XUKHUI_clean,0.201607812,0.386514374,1.440141376,2.879063503
5430,XUKLAS_clean,0.124085262,0.235184398,0.917689307,1.806807281
5431,XUKNIC_clean,0.135783389,0.268068066,1.223369772,3.116532685
5432,XUKYEI_neutral,0.136640109,0.271732372,1.369331995,3.930882342
5433,XUMMOJ_clean,0.053691173,0.10749451,0.514922835,1.389775862
5434,XUMMUP_clean,0.042266538,0.084810606,0.412858415,1.146517732
5435,XUMNAW_clean,0.233572457,0.443459556,1.648272189,3.524453129
5436,XUMNEA_clean,0.221884047,0.394327885,1.200649643,1.971680981
5437,XUMNIE_clean,0.217623037,0.424671613,1.843951546,4.261782458
5438,XUMTUV_clean,0.078411647,0.157017726,0.687597881,1.732202363
5439,XUNGOD_clean,0.215740957,0.40799683,1.479675104,2.738200793
5440,XUNGUJ_clean,0.201017036,0.380739279,1.416899323,2.696176269
5441,XUNHAQ_clean,0.18641151,0.362856389,1.401262333,2.764604471
5442,XUNSAC_clean,0.202817165,0.386459867,1.422327513,2.641633363
5443,XUNSEG_clean,0.168326811,0.326116547,1.257996503,2.444386103
5444,XUNSIK_clean,0.215852176,0.412361267,1.529908285,2.813940727
5445,XUNSOQ_clean,0.186291097,0.355668656,1.323037916,2.520064822
5446,XUNTIL_clean,0.133849911,0.258935968,1.034855915,2.067648006
5447,XUPSAE_clean,0.136148492,0.270091385,1.210412802,3.070662032
5448,XUTQEI_clean,0.137594712,0.271028791,1.333312434,3.612772804
5449,XUVHEB_clean,0.202104516,0.392433254,1.408487699,2.754146004
5450,XUVQOW_clean,0.119167847,0.234500251,1.051254872,2.556468219
5451,XUWFUR_clean,0.120643661,0.236076626,1.013779216,2.291023369
5452,XUYXAR_clean,0.060052214,0.115139572,0.488915429,1.112499884
5453,XUZFUU_clean,0.06792439,0.132592917,0.58244092,1.372279371
5454,YABHER_clean,0.226019789,0.439154257,1.798780085,4.182290698
5455,YABHIV_clean,0.269718418,0.510824426,2.155768528,5.057010192
5456,YABPAU_clean,0.171566786,0.322798196,1.315151313,2.790008894
5457,YAGHAS_clean,0.237388287,0.432674505,1.497001853,2.511876277
5458,YAGHUM_clean,0.10744711,0.212744148,0.989153299,2.658396154
5459,YAGJOI_clean,0.210570859,0.40082912,1.487019132,2.995279258
5460,YAHPED_clean,0.128542901,0.249156376,1.119667058,2.788208044
5461,YAHWAI_clean,0.096348493,0.18988839,0.808114829,1.882198302
5462,YAMYUJ_clean,0.268668691,0.50007519,1.960147313,4.281194333
5463,YANBAR_clean,0.013515815,0.026706865,0.129455341,0.346326834
5464,YANBAR01_clean,0.013388395,0.025567857,0.122972474,0.348255223
5465,YANBAR02_clean,0.013156864,0.02561292,0.122930518,0.336172103
5466,YANBAR03_clean,0.013591956,0.026287313,0.125598563,0.340178055
5467,YAPLIM_clean,0.133629141,0.266130008,1.178651755,2.945590131
5468,YAPLOS_clean,0.085446187,0.168233252,0.81728168,2.195497836
5469,YAPLUY_clean,0.102722429,0.202564546,0.922803079,2.373648016
5470,YAPMAF_clean,0.119362155,0.234114029,1.051789726,2.621951633
5471,YAPXIX_clean,0.421941699,0.613451144,1.037497242,1.289267254
5472,YAQCEY_clean,0.075424455,0.151544123,0.681069192,1.751794156
5473,YAQKEI_clean,0.044932852,0.08677626,0.367784536,0.828233362
5474,YARBAW_clean,0.072512811,0.144024155,0.582534149,1.223654928
5475,YARBIE_clean,0.293048473,0.504261646,1.316577449,1.938919568
5476,YARBUQ_clean,0.306542725,0.539527307,1.455968847,2.170982066
5477,YARDEC_clean,0.222614236,0.429827785,1.673823599,3.360886524
5478,YARDIG_clean,0.202242415,0.393014538,1.569019479,3.224089226
5479,YARGAB_clean,0.098747076,0.197510738,0.907684486,2.429312416
5480,YARGOP_clean,0.144934667,0.284612391,1.315918157,3.222167029
5481,YARKEJ_clean,0.227539448,0.418294119,1.409000794,2.488374506
5482,YARKOT_clean,0.197423493,0.388298174,1.660350263,3.786381664
5483,YARSAN_clean,0.252929561,0.457248052,1.401417325,2.292655788
5484,YARXEX_clean,0.06143089,0.120269078,0.561241364,1.536640684
5485,YARYEV_clean,0.036760005,0.072133815,0.357395157,0.966907813
5486,YARYIZ_clean,0.035719641,0.072242874,0.347733166,0.937201954
5487,YARYOF_clean,0.041152114,0.080930482,0.392949463,1.045701518
5488,YARYUL_clean,0.045676444,0.093861303,0.45397335,1.273291738
5489,YARZEZ_clean,0.079866313,0.159909291,0.754550371,2.014854379
5490,YARZEZ01_clean,0.110188154,0.223342391,1.005738177,2.647522795
5491,YARZEZ02_clean,0.075423714,0.149589051,0.737520727,2.06397251
5492,YARZEZ03_clean,0.080063105,0.159562668,0.780265573,2.122897472
5493,YASLOW_clean,0.08202657,0.164821852,0.766431123,2.031281513
5494,YASLUA_clean,0.098831226,0.191420344,0.790262275,1.751929477
5495,YASVUM_clean,0.217216796,0.438125591,1.927005241,4.798602011
5496,YATDUV_clean,0.087001482,0.173513278,0.823285751,2.329841425
5497,YATVUN_clean,0.391025707,0.743711349,3.04066264,6.376499136
5498,YATWAU_clean,0.405211228,0.770819242,3.136315258,6.438192916
5499,YAVSOG_clean,0.108598966,0.201487804,0.744817838,1.419889249
5500,YAVWAW_clean,0.108868456,0.212581273,0.855521969,1.834540233
5501,YAVWUQ_clean,0.164561537,0.320918929,1.425802083,3.567224843
5502,YAVZAX_clean,0.148656063,0.285897016,1.087034879,2.122575785
5503,YAVZUT_clean,0.179111597,0.350902892,1.341313131,3.072197574
5504,YAWBAC_clean,0.203615939,0.382235154,1.369580096,3.083938201
5505,YAWFOS_clean,0.035689484,0.071923804,0.333597605,0.895103017
5506,YAXBOP_SL,0.103809844,0.202873964,0.859559714,2.019248195
5507,YAZWOM_clean,0.01392901,0.028068506,0.13386469,0.355090898
5508,YEDKOI_clean,0.123985452,0.242057506,1.029097352,2.427308284
5509,YEDKUO_clean,0.159321399,0.31738894,1.483160849,3.907936289
5510,YEDLAV_clean,0.296986492,0.546343903,1.873931878,3.332221657
5511,YEFNEC_clean,0.060121464,0.118556458,0.560716258,1.592604233
5512,YEFNIG_clean,0.059417446,0.119626913,0.56650133,1.60169877
5513,YEFNOM_clean,0.060014708,0.119634126,0.569766072,1.604911576
5514,YEFPAA_clean,0.06001615,0.119083029,0.56894087,1.592807649
5515,YEFPEE_clean,0.06902557,0.137106196,0.645479819,1.774955171
5516,YEGHEZ_clean,0.341558544,0.653944972,2.180533836,3.633902242
5517,YEGKIG_clean,2.226034953,2.248296902,2.273557165,2.292637146
5518,YEGKOM_clean,0.197860922,0.393266603,1.697557982,3.82047266
5519,YEHGID_clean,0.193587145,0.362566856,1.384402604,2.780011654
5520,YEKQOW_clean,0.228662673,0.438272201,1.512541008,2.685060845
5521,YEKXET_clean,0.133542279,0.260957315,1.145056514,2.854727773
5522,YEKXOD_clean,0.10923017,0.212855336,0.972300218,2.451249122
5523,YEKXUJ_clean,0.101273224,0.200017855,0.945520516,2.487549681
5524,YELYOE_clean,0.129707583,0.240417927,0.823665638,1.460908724
5525,YEMFOM_clean,0.125445612,0.239943691,0.976589518,2.041056974
5526,YEMMAF_clean,0.03280871,0.065926712,0.322227553,0.930783981
5527,YENLUA_ion_b,0.090936093,0.187957661,0.787432885,1.863752816
5528,YEYCUC_SL,0.209398417,0.401967743,1.640570371,3.766430287
5529,YEYDAJ_clean,0.446570925,0.769171375,2.149451897,3.827517062
5530,YEYFEP_clean,0.095314537,0.189061821,0.86810546,2.250297945
5531,YEZFIU_clean,0.078996033,0.154531557,0.708536015,1.844919403
5532,YICDAR_clean,0.130394084,0.255856168,1.155282012,2.881517125
5533,YICREI_clean,0.110058698,0.215483179,0.8558454,1.785545389
5534,YIDSOT_clean,0.152558322,0.295277008,1.130413716,2.299490822
5535,YIJCEB_clean,1.741302314,2.543193089,4.908879928,6.676557126
5536,YILJAG_clean,0.138250899,0.274135517,1.253485568,3.211450663
5537,YILJUA_clean,0.120405799,0.238228229,1.05368725,2.583217619
5538,YILKAH_clean,0.129409352,0.255191434,1.102894389,2.7239837
5539,YINCEF_clean,0.132709875,0.2597641,1.015945637,2.192059199
5540,YINCIJ_clean,0.130321836,0.251443346,1.000669665,2.134992546
5541,YINCOP_clean,0.129780899,0.254904463,1.003429323,2.105869905
5542,YINCUV_clean,0.114349642,0.218467118,0.804248981,1.528008448
5543,YINPEQ_clean,0.084009927,0.167676783,0.797523357,2.22379646
5544,YINXIE_clean,0.077357335,0.149317978,0.650492986,1.513170344
5545,YIPDOR_clean,0.146621185,0.292488349,1.41617268,4.013312849
5546,YIRHOY_clean,0.056194698,0.106758964,0.428679927,0.870734026
5547,YISFEL_clean,0.010241897,0.020565,0.098057047,0.28159913
5548,YIVNIC_clean,0.044043092,0.085296143,0.352099125,0.753222379
