,Adsorbent,O2_10C_0.5bar,O2_10C_1bar,O2_10C_5bar
449,BUWMIR_clean,0.064661563,0.128109857,0.621708646
450,BUXNOZ_clean,0.143020994,0.281054968,1.270104626
451,c4ce00408f_c4ce00408f2_clean,0.175719303,0.33077444,1.231972315
452,c4dt03702b_c4dt03702b2_clean,0.13223463,0.269050246,1.254764177
453,c5cc04223b_c5cc04223b2_clean,0.144862516,0.288266173,1.348978289
454,c5cc09432a_c5cc09432a2_clean,0.126689453,0.249904044,1.092167402
455,c5cc10203k_c5cc10203k2_clean,0.216286551,0.429382666,2.024197558
456,c5ce00010f_c5ce00010f2_clean,0.065340295,0.12953726,0.5628144
457,c5ce00862j_c5ce00862j2_clean,0.225805764,0.420083238,1.491777924
458,c5ce00931f_c5ce00931f2_clean,0.300766301,0.529665501,1.413594645
459,c5ce02194d_c5ce02194d2_clean,0.184577691,0.354296226,1.452958179
460,c5cp03920g_c5cp03920g2_clean,0.095569452,0.187550793,0.833315641
461,c5dt03091a_c5dt03091a2_clean,0.082025692,0.164129094,0.806080229
462,c5dt04943a_c5dt04943a2_clean,0.235655496,0.458865243,1.899537839
463,c5gc02393a_c5gc02393a2_clean,0.192297947,0.362428739,1.417295794
464,c5nj02634b_c5nj02634b2_clean,0.200482312,0.392509512,1.64220348
465,c5nj03044g_c5nj03044g2_clean,0.311362873,0.574195195,2.102712038
466,c6cc00589f_c6cc00589f2_clean,0.125115875,0.245683238,1.128638268
467,c6cc00862c_c6cc00862c2_clean,0.247166919,0.482949903,2.106972255
468,c6cc02494g_c6cc02494g1_clean,0.064033183,0.12842691,0.607951079
469,c6cc02494g_c6cc02494g3_clean,0.072140768,0.143439578,0.674532862
470,c6cc02494g_c6cc02494g4_clean,0.072793672,0.144570797,0.676989518
471,c6cc02494g_c6cc02494g5_clean,0.071004625,0.141364878,0.671356895
472,c6cc02494g_c6cc02494g6_clean,0.064157152,0.127123167,0.607387019
473,c6ce00126b_c6ce00126b2_clean,0.356277955,0.653148838,2.070222399
474,c6ce00141f_c6ce00141f2_clean,0.218036627,0.422199726,1.781350748
475,c6ce00407e_c6ce00407e1_clean,0.165113566,0.327166378,1.446071302
476,c6ce00407e_c6ce00407e2_clean,0.139876273,0.278161284,1.236136155
477,c6ce00407e_c6ce00407e3_clean,0.216344912,0.428846034,1.626550748
478,c6ce00407e_c6ce00407e4_clean,0.441961133,0.875014371,4.326929974
479,c6ce00407e_c6ce00407e5_clean,0.469333619,0.937159044,4.727034461
480,c6ce00407e_c6ce00407e6_clean,0.204013103,0.397671408,1.958805786
481,c6ce00407e_c6ce00407e7_clean,0.258260318,0.521301185,2.341086309
482,c6ce00407e_c6ce00407e8_clean,0.215041801,0.422281737,1.893718993
483,c6ce00407e_c6ce00407e9_clean,0.140340338,0.281152301,1.406920188
484,c6dt03852b_c6dt03852b2_clean,0.41574242,0.712078492,1.92205488
485,c6dt04165e_c6dt04165e2_clean,0.052328043,0.103730404,0.492832596
486,c6ta00429f_c6ta00429f2_clean,0.169288563,0.335601325,1.481357355
487,c6ta07145g_c6ta07145g2_clean,0.099947878,0.194165852,0.792081104
488,CABJOH_clean,0.499061218,0.931192132,3.275402956
489,CACBUG_clean,0.062535337,0.123669437,0.554308399
490,CADPII_clean,0.019081918,0.037275498,0.147973924
491,CADQOP_clean,0.079391227,0.158538266,0.743360982
492,CADZIT_clean,0.076805275,0.15019926,0.691286236
493,CAGSAG_clean,0.265464346,0.503703365,1.877545712
494,CAGXIU_clean,0.10297878,0.198030454,0.753925648
495,CAJQEL_clean,0.262164985,0.488498002,1.852417945
496,CAJQIP_clean,0.34718147,0.630805757,2.196407538
497,CANRIU_clean,0.314549529,0.58255371,2.236210479
498,CANROA_clean,0.264444306,0.497366802,1.912180052
499,CANRUG_clean,0.323596347,0.615623894,2.445627999
500,CANYIB_clean,0.106800647,0.20858075,0.938573102
501,CASWIE_clean,0.556191478,1.002984063,3.412564006
502,CAVMIX_clean,0.23646297,0.454343647,1.777221101
503,CAVMOD_clean,0.126563477,0.240454971,0.974335502
504,CAVNOE_clean,0.042577197,0.083405686,0.366162869
505,CAVPEW_manual,0.154649972,0.31468751,1.516632854
506,CAVPIA_manual,0.154124587,0.305644456,1.485228743
507,CAVPUM_manual,0.169015547,0.323943163,1.583584047
508,CAVRAU_clean,0.25228026,0.462560118,1.55422328
509,CAVREY_clean,0.218627715,0.408133936,1.460411554
510,CAVVUS_clean,0.144048837,0.289818778,1.234424691
511,CAWDOU02_clean,0.248618607,0.487924977,1.845458623
512,CAWVIH_SL,0.124317816,0.243144387,0.96702523
513,CAXSUR_SL,0.088533162,0.175656273,0.870070671
514,CAXTAY_clean,0.054262938,0.110084763,0.538923823
515,CAXTEC_clean,0.063083008,0.124122667,0.602510275
516,CAXVII_clean,0.052812472,0.106814946,0.517890704
517,CAXVOO_clean,0.052523601,0.10510534,0.512645611
518,CAXVUU_clean,0.051271828,0.102013152,0.500594797
519,CAXWAB_clean,0.052794304,0.104593004,0.510816096
520,CAXWEF_clean,0.054109665,0.106084594,0.515038333
521,CAXWIJ_clean,0.053831695,0.107063848,0.519652997
522,CAXXEG_clean,0.093336035,0.186524726,0.788896934
523,CAXZOS_clean,0.185164915,0.359969015,1.644419997
524,CAXZUY_clean,0.189756814,0.369931026,1.633533282
525,CAYDEN_clean,0.051390683,0.101007731,0.41293871
526,CAYDIR_clean,0.050543478,0.099312044,0.40655337
527,CAYDUD_clean,0.050054068,0.098832856,0.402323736
528,CAYQAV_clean,0.043645382,0.087848744,0.412120685
529,CAYQIE_clean,0.259699298,0.490370913,2.02427096
530,CAYQOK_clean,0.272393986,0.502516114,2.106884322
531,CAYQUQ_clean,0.238442419,0.466538395,1.921958575
532,CAYSIE_clean,0.045971018,0.093084528,0.441929871
533,CAYSOK_clean,0.051443418,0.104015962,0.47943959
534,CAYYEG_clean,0.046933124,0.091500979,0.439961585
535,CAZNEY_clean,0.151886682,0.305688798,1.377127089
536,CEBDOD_clean,0.050311167,0.100031364,0.419004864
537,CECVAI_clean,0.112109004,0.220140071,1.032130203
538,CEGWER_clean,0.114785362,0.218739779,0.81251515
539,CEHLAD_clean,0.142752126,0.275351387,1.261300945
540,CEJCAW_clean,0.11364281,0.218100421,0.883518003
541,CEJZAU_clean,0.197813959,0.376200835,1.572830867
542,CEKHIL_clean,0.16747378,0.335652054,1.532299345
543,CEKROB_clean,0.113842951,0.222349604,0.870536531
544,CENJIQ_clean,0.081511479,0.161131819,0.703507804
545,CENKAJ_clean,0.073526228,0.143839701,0.657481481
546,CENPUI_clean,0.560723776,1.001532063,2.919524634
547,CESFIQ_clean,0.381456479,0.679054927,2.611087451
548,CESFOW_clean,0.261828193,0.498347299,2.019980935
549,CETGOY_clean,0.127479035,0.250097213,1.172786019
550,CETHEQ_clean,0.057655201,0.113938878,0.550898281
551,CETJAN_clean_h,0.110125772,0.212453729,0.85443634
552,CETNUL_clean,0.282247607,0.530990298,1.888158543
553,CEYPUT_clean,0.308553648,0.565443743,1.803915674
554,CEYPUT01_clean,0.314903921,0.578862705,1.816863634
555,CEZFIY_clean,0.118615066,0.231126063,0.938090617
556,cg034025wsi20030214_115651_clean,0.033632015,0.066914464,0.311103009
557,cg050585esi20051105_115011_clean,0.293707548,0.514241556,1.322930659
558,cg100357q_si_002_clean,0.441849739,0.718978834,1.75493527
559,cg200606r_si_001_clean,0.402447367,0.740346514,2.38525378
560,cg2007167_si_002_clean,0.122850508,0.244424869,1.099556598
561,cg3002866_si_001_clean,0.199608719,0.389169792,1.862572197
562,cg300827e_si_003_clean,0.255226024,0.487997798,1.957004793
563,cg300979c_si_002_clean,0.089269836,0.177722768,0.792472146
564,cg3015354_si_002_clean,0.045567119,0.090788895,0.3993638
565,cg301577a_si_002_clean,0.210583401,0.416504059,1.662667933
566,cg301725z_si_004_clean,0.198906723,0.3871545,1.617214475
567,cg400449c_si_001_clean,0.233891961,0.456171024,1.87720825
568,cg401887b_si_003_clean,0.183200437,0.359378908,1.704271653
569,cg401887b_si_004_clean,0.173919604,0.353713023,1.648677064
570,cg500033b_si_002_clean,0.148323913,0.294973298,1.232997222
571,cg500033b_si_003_clean,0.309218275,0.525927843,1.510073162
572,cg500091k_si_002_clean,0.136384226,0.269066089,1.179566516
573,cg500121f_si_004_clean,0.282283385,0.53131114,1.826489677
574,cg500149s_si_002_clean,0.055864118,0.10954184,0.443246592
575,cg500175k_si_001_auto,0.165848619,0.3321321,1.545139756
576,cg500192d_si_002_clean,0.740547373,0.894019552,1.587592532
577,cg500192d_si_003_clean,0.154086794,0.308630691,1.437042611
578,cg501012e_si_002_clean,0.211487098,0.41144416,1.607434978
579,cg5010616_si_003_clean,0.748297645,1.331045727,3.803268985
580,cg5010616_si_007_clean,0.720888994,1.277282435,3.750777926
581,cg501141m_si_002_clean,0.185866454,0.357197017,1.460416051
582,cg501141m_si_003_clean,0.237883678,0.43806981,1.663333911
583,cg501279y_si_002_clean,0.2775862,0.510826905,1.561038203
584,cg501332u_si_002_clean,0.057456486,0.111818696,0.499571366
585,cg501560z_si_002_clean,0.072167274,0.144600937,0.693370195
586,cg501560z_si_003_clean,0.071080658,0.141142088,0.705377718
587,cg501730q_si_002_clean,0.194177119,0.380744146,1.630143804
588,cg800424t_si_002_clean,0.140082157,0.273033157,1.240934715
589,cg8013317_si_003_clean,0.371184592,0.697635616,2.517876678
590,cg900153m_si_001_clean,0.153643533,0.308855478,1.439337333
591,cg901114e_si_002_clean,0.028034559,0.05552017,0.259162457
592,cg901128k_si_004_clean,0.050575058,0.095593834,0.371144704
593,cg901312t_si_002_clean,0.192114488,0.378554854,1.65853994
594,CIDKUX_clean,0.194142685,0.375095838,1.424938053
595,CIFDOM_clean,0.192089153,0.380780646,1.632413737
596,CIFDUS_clean,0.200499871,0.386321844,1.644091371
597,CIFJAE_clean,0.147640802,0.288296579,1.183554793
598,CIFLUA_clean,0.197641354,0.378120814,1.601514602
599,CIFMAH_clean,0.247852896,0.4803057,2.031196173
600,CIFMEL_clean,0.08176297,0.164475312,0.807737169
601,CIFMIP_clean,0.093845146,0.185581469,0.860476351
602,CIGXIA_manual,0.240346084,0.440735967,1.444737133
603,CIJVOH_clean,0.053644292,0.107031586,0.510593599
604,CIJVOH01_clean,0.056770179,0.113115751,0.536948539
605,CIPLIX_clean,0.215828645,0.422689008,1.716938777
606,CIRTUU_clean,0.237316625,0.470959668,2.007528826
607,CISLUN_clean,0.21114189,0.413746254,1.748303728
608,CISXEJ_clean,0.31758347,0.563146373,1.853091348
609,CITZIP_manual,0.048280265,0.097329684,0.451656189
610,CIVTEH_clean,0.179714741,0.348130426,1.429751502
611,CIWREG_clean,0.157210767,0.301102404,1.323415442
612,CIWRIK_clean,0.162637299,0.311120718,1.357112868
613,CIWROQ_clean,0.161726843,0.306875213,1.343311189
614,CIWRUW_clean,0.153857285,0.295098526,1.302329452
615,CIWSAD_clean,0.156132439,0.295862836,1.3106414
616,CIWYUD_clean,0.053397436,0.108318599,0.497183314
617,CIWZIT_clean,0.074760723,0.146521595,0.576174188
618,CIXBUH_clean,0.163024391,0.305985164,1.340221035
619,CIXCAO_clean,0.154189079,0.295940517,1.321162671
620,CIXCOC_clean,0.004938146,0.009870845,0.046598358
621,CIYZUG_clean,0.031259576,0.063650632,0.267921387
622,CIZMIJ_clean,0.326386908,0.6446162,2.663653347
623,CIZPOS_clean,0.258473179,0.488802064,1.956870208
624,cm071462f-file004_clean,0.174378751,0.334216545,1.262352445
625,cm1008587_si_003_clean,0.135041839,0.261584114,1.099306874
626,cm202876r_si_002_clean,0.311131205,0.539741608,1.539749986
627,cm301726k_si_004_clean,0.202544589,0.378557435,1.394567888
628,cm303749m_si_001_clean,0.236151003,0.454793691,1.794724519
629,cm303749m_si_002_clean,0.218617215,0.421377949,1.761607571
630,cm501138g_si_002_clean,0.182683337,0.352272474,1.410717308
631,cm501138g_si_005_clean,0.190587905,0.362228096,1.48878137
632,cm501138g_si_006_clean,0.185455102,0.360117628,1.44449771
633,cm501138g_si_008_clean,0.189854278,0.357410443,1.458537358
634,cm501138g_si_009_clean,0.178196333,0.349616953,1.430042167
635,cm501138g_si_010_clean,0.180559953,0.351541431,1.424025913
636,cm501138g_si_011_clean,0.177431708,0.34607023,1.406261302
637,cm501138g_si_012_clean,0.184142841,0.346832272,1.413176507
638,cm503311x_alf100K_clean,0.090297844,0.184837909,0.84078076
639,cm503311x_alf11K_clean,0.090866034,0.180365176,0.84224471
640,cm503311x_alf125K_clean,0.090766955,0.181485381,0.835042235
641,cm503311x_alf150K_clean,0.090698206,0.178373475,0.838269397
642,cm503311x_alf175K_clean,0.090520267,0.180439991,0.835895532
643,cm503311x_alf200K_clean,0.091157207,0.180059849,0.843900754
644,cm503311x_alf225K_clean,0.089400062,0.18112546,0.851802851
645,cm503311x_alf250K_clean,0.091001511,0.178883027,0.841324686
646,cm503311x_alf275K_clean,0.091041951,0.183014037,0.848703077
647,cm503311x_alf290K_clean,0.092835493,0.187145046,0.861300331
648,cm503311x_alf300K_clean,0.091858852,0.180810023,0.84938248
649,cm503311x_alf325K_clean,0.089436458,0.178092413,0.833323509
650,cm503311x_alf350K_clean,0.087339612,0.175526455,0.81597246
651,cm503311x_alf375K_clean,0.086597527,0.171621913,0.805676277
652,cm503311x_alf400K_clean,0.087873428,0.174100923,0.816229258
653,cm503311x_alf40K_clean,0.090758867,0.18130542,0.837381725
654,cm503311x_alf425K_clean,0.08915944,0.175115983,0.819891156
655,cm503311x_alf450K_clean,0.086979691,0.175208996,0.80674391
656,cm503311x_alf475K_clean,0.088680219,0.176278651,0.82430525
657,cm503311x_alf500K_clean,0.087181894,0.173383102,0.80744151
658,cm503311x_alf70K_clean,0.091420071,0.181766443,0.85537578
659,cm503311x_aloh150K_clean,0.083294583,0.163558518,0.784114856
660,cm503311x_aloh175K_clean,0.082892412,0.165946923,0.777160988
661,cm503311x_aloh200K_clean,0.081790545,0.162329434,0.765865312
662,cm503311x_aloh225K_clean,0.083284323,0.164674749,0.774641262
663,cm503311x_aloh250K_clean,0.08253333,0.166825134,0.782356383
664,cm503311x_aloh275K_clean,0.084209728,0.163386159,0.795197135
665,cm503311x_aloh300K_clean,0.08361673,0.164247955,0.773914891
666,cm503311x_aloh325K_clean,0.082551797,0.165251331,0.773362932
667,cm503311x_aloh350K_clean,0.081021084,0.163193281,0.773777415
668,cm503311x_aloh375K_clean,0.082787765,0.162259669,0.780193687
669,cm503311x_aloh400K_clean,0.081971111,0.165468832,0.780437862
670,cm503311x_aloh425K_clean,0.083210455,0.162912172,0.774575601
671,cm503311x_aloh450K_clean,0.082962176,0.162456651,0.787566142
672,cm503311x_aloh475K_clean,0.082295311,0.164998948,0.784631934
673,cm503311x_aloh500K_clean,0.084568809,0.164434677,0.781506899
674,cm503311x_F-mil-53-Al-lp-mono_clean,0.120457965,0.23840384,1.102582229
675,cm503311x_F-mil-53-Al-lp-ortho_clean,0.120429869,0.239897872,1.087584067
676,cm503311x_OH-mil-53-Al-lp-ortho_clean,0.10367573,0.203567297,0.948314998
677,cm901983a_si_001_clean,0.24588047,0.439394648,1.379626907
678,COBWEV_clean,0.017402733,0.034027102,0.163163629
679,COCMOY_clean,0.167855749,0.333808047,1.588388984
680,COCMUE_clean,0.175114577,0.35052365,1.626509631
681,COCNAL_clean,0.156216688,0.308522622,1.458487928
682,COCNEP_clean,0.180822961,0.353021747,1.645739786
683,CODFEH_clean,0.031852729,0.061755916,0.289249348
684,CODNAM_clean,0.33879872,0.623138808,2.140752979
685,CODSUL_clean,0.095635207,0.187222986,0.732199116
686,CODVAU_clean,2.333844132,2.750969044,3.64226725
687,COGNAO_clean,0.213220249,0.398618256,1.60076216
688,COJGEO_clean,0.245607707,0.473357018,1.816294529
689,COJHIT_clean,0.17016219,0.337553269,1.592740164
690,COJMIZ_clean,0.18884639,0.364672894,1.528115496
691,COJMOF02_clean,0.18724812,0.361929823,1.601290169
692,COKFAK_clean,0.219051064,0.415604861,1.404946417
693,COKMEW_clean,0.056907533,0.113493492,0.541341011
694,COKMIA_clean,0.043810176,0.087610558,0.413246731
695,COKMOG_clean,0.037676701,0.075939763,0.362703002
696,COKMUM_clean,0.043522966,0.087358914,0.421586321
697,COKNAT_clean,0.055849542,0.111908541,0.526081026
698,COKPEZ_clean,0.068892751,0.137279636,0.65843593
699,COKPID_clean,0.056804884,0.113526195,0.534382679
700,COKPOJ_clean,0.04566491,0.090055636,0.437359156
701,COKPUP_clean,0.056913921,0.112447997,0.537818261
702,COKQAW_clean,0.033735479,0.066566714,0.325554374
703,COKQEA_clean,0.044949016,0.089194605,0.42398513
704,COKQIE_clean,0.057041976,0.112552391,0.542053196
705,COKQOK_clean,0.055592211,0.111363955,0.53046507
706,COMNAU_clean,0.245260577,0.474503285,1.740542736
707,COPXOV_clean,0.129159587,0.231386886,0.670323977
708,COQGAS_clean,0.101918728,0.198119089,0.869497829
709,COQHUN_clean,0.231731326,0.442521197,1.574978623
710,COQNIF_clean,0.161283185,0.322460002,1.415652903
711,COQTEJ_clean,0.227729092,0.459292193,2.011436903
712,COTXEQ_clean,0.327303667,0.61839127,2.135981681
713,COTXIU_clean,0.333490396,0.621683162,2.173771977
714,COTXOA_clean,0.329640526,0.619582438,2.200094873
715,COTYIV_clean,0.123940203,0.242496406,1.109603128
716,COVPAG_clean,0.09004496,0.175830649,0.720626702
717,COWBEX_clean,0.053747785,0.103103774,0.38597865
718,COWDEZ_clean,0.086025464,0.150603262,0.452545219
719,COWMIL_clean,0.060891915,0.121287922,0.575662131
720,COWMOR_clean,0.05964295,0.117579104,0.576687251
721,COXDIE_clean,0.103507182,0.200873541,0.791249328
722,COXHED_clean,0.069156501,0.135571942,0.688112089
723,COXHIH_clean,0.068354577,0.136770597,0.686392677
724,COXHON_clean,0.090191051,0.184091375,0.904788106
725,COZMUA_clean,0.176412256,0.349165778,1.551302984
726,CUBHOY_clean,0.059323398,0.116388356,0.528346898
727,CUCSAU_clean,0.128174445,0.251328199,1.080053155
728,CUCTAX_clean,0.148382619,0.273115058,0.871783759
729,CUGVUW_clean,0.07771913,0.149198833,0.611850571
730,CUGXAF_clean,0.317881525,0.614340315,2.205556825
731,CUHLUO_clean,0.871012289,1.57104521,4.292152334
732,CUIMDZ01_clean_h,0.029645241,0.05707268,0.228818822
733,CUKXIR_clean,0.10332854,0.204894997,0.863906159
734,CUMDEU_clean,0.03025215,0.058721809,0.266327712
735,CUMJEB_clean,0.077945048,0.147922747,0.520193658
736,CUMLUT_clean,0.174935186,0.344645658,1.505016072
737,CUMQOQ_clean,0.133009008,0.263891496,1.154287034
738,CUNFOH_clean,0.03468748,0.069316774,0.338027623
739,CUNFOH01_clean,0.035091926,0.069969632,0.340385284
740,CUNQOT_clean,0.058978668,0.115365552,0.508205162
741,CUNQUZ_clean,0.051949537,0.103900725,0.452376484
742,CUNWEO_clean,0.074456314,0.146407681,0.654185802
743,CUPHIG_clean,0.250262526,0.487132705,2.037299901
744,CUPHUS_clean,0.231024041,0.463814607,2.087134559
745,CUQRIR_clean,0.217702832,0.41920496,1.709389178
746,CUQROX_clean,0.2318645,0.451817131,1.757598541
747,CUQRUD_clean,0.311773857,0.60482883,2.392375343
748,CUQSAK_clean,0.163968114,0.312628719,1.332492705
749,CUQTAL_clean,0.237790562,0.472203169,2.032044315
750,CUQXUI_clean,0.124285897,0.245120972,1.156651758
751,CURBOH_clean,0.092408379,0.184319069,0.851772607
752,CURYOE01_clean,0.121331525,0.241505979,1.112714301
753,CURZAR_clean,0.060435817,0.12123564,0.554362324
754,CURZEV_clean,0.154174937,0.29319626,1.122201222
755,CUSYAR_clean,0.207827744,0.410299798,1.940145753
756,CUSYIA_clean,0.28247156,0.552656334,2.501568865
757,CUSZIB_clean,0.308969723,0.61439114,2.649435021
758,CUTCAX_clean,0.32746878,0.621707231,2.228150882
759,CUTFII_clean,0.388996067,0.72093248,2.351946442
760,CUTGEF_clean,0.367133244,0.651866891,2.057439328
761,CUVGIK_clean,0.36601458,0.693926749,2.550830734
762,CUVGOQ_clean,0.404890218,0.764024922,2.699759683
763,CUVTUJ_clean,0.04392593,0.088498301,0.435503533
764,CUVVOG_clean,0.181480746,0.358239308,1.500952031
765,CUVXAT_clean,0.173449798,0.331051584,1.35503017
766,CUWNIT_clean,0.134276264,0.261859315,1.109717476
767,CUWNOZ_clean,0.204657369,0.388714336,1.474075149
768,CUXFIL_clean,0.206795723,0.396935164,1.4865712
769,CUXFUX_clean,0.285007308,0.5317348,2.101083115
770,CUYWUP_clean,0.241877786,0.467367867,1.943758359
771,CUYYAX_clean,0.320605303,0.589674705,2.172114194
772,CUYYEB_clean,0.323080449,0.593142723,2.163052727
773,DABMUR_clean,0.234431142,0.461824727,2.076534678
774,DACFAR_clean,0.345526158,0.60878548,2.072512432
775,DACSEI_clean,0.662775319,1.06243824,3.072663484
776,DACYUE_clean,0.27824521,0.552203036,2.388530063
777,DACZUF_clean,0.216031698,0.409832386,1.455484873
778,DADLEC_clean,0.122478707,0.24397041,0.949792454
779,DADLIG_clean,0.15601352,0.299551846,1.128223304
780,DADLOM_clean,0.171170097,0.339354233,1.495374966
781,DADPEG_clean,0.057927817,0.111536986,0.51793232
782,DADXUE_clean,0.470677283,0.778727336,1.702937491
783,DAFJOM_clean,0.267333636,0.523952971,2.27087356
784,DAFYAN_clean,0.130425735,0.258720322,1.219006032
785,DAFYOB_clean,0.132629628,0.265748262,1.29726309
786,DAGDIZ_clean,0.05690423,0.110856294,0.499768712
787,DAGDUL_clean,0.084442415,0.165924077,0.697919159
788,DAGJED_clean,0.210296581,0.400953624,1.483174666
789,DAHPAE_clean,0.06044308,0.118410873,0.537016184
790,DAKVIW_clean,0.167341504,0.329647654,1.311217362
791,DAKVOC_clean,0.249250302,0.46538804,1.831567049
792,DAKVUI_clean,0.209325495,0.402435246,1.626387943
793,DALVAQ_clean,0.080811857,0.157100006,0.664199333
794,DAMDUT_clean,0.152642685,0.296834516,1.282833305
795,DAMYUO_clean,0.156015409,0.303542029,1.343185343
796,DAMZEZ_clean,0.112132498,0.209925241,0.717502968
797,DANFUW_clean,0.074738155,0.146275677,0.586996624
798,DANZOJ_neutral,0.078559668,0.153066361,0.692630549
799,DAPBED_clean,0.238357012,0.460745088,1.854070581
800,DAPBIH_neutral,0.089140528,0.175374522,0.778059555
801,DAPHOU_clean,0.167670418,0.337061751,1.454099049
802,DAPXID_ion_b,0.084051094,0.166579433,0.800919324
803,DAPYAW_clean,0.123489957,0.243660496,1.016017372
804,DARBUU_clean,0.03305247,0.06697853,0.324930746
805,DARSEV_SL,0.132547043,0.27108915,1.121209195
806,DAWBIO_clean,0.094269835,0.182754845,0.709368934
