Adsorbent,O2_40C_0.001bar,O2_40C_0.5bar,O2_40C_1bar,O2_40C_5bar,RMSE_Freundlich-Langmuir,best_model,best_params
CIWYUD_clean,5.66888e-05,0.0329430778,0.0665835999,0.3160745477,,Freundlich–Langmuir,"[nan, nan, nan]"
CIWZIT_clean,8.52749e-05,0.0404243713,0.0804599295,0.3502646902,,Freundlich–Langmuir,"[nan, nan, nan]"
CIXBUH_clean,0.0001856462,0.0930601161,0.1843552762,0.8306095932,,Freundlich–Langmuir,"[nan, nan, nan]"
CIXCAO_clean,0.000166555,0.0923096313,0.1814066609,0.8262238654,1.0896649917578192e-05,Freundlich–Langmuir,[0.61975038 0.30392244 0.14165729]
CIXCOC_clean,6.2262e-06,0.0028453685,0.0054907207,0.0267897362,,Freundlich–Langmuir,"[nan, nan, nan]"
CIYZUG_clean,2.89342e-05,0.0163995897,0.0329545103,0.1493475868,,Freundlich–Langmuir,"[nan, nan, nan]"
CIZMIJ_clean,0.0004603139,0.1877775667,0.3723756145,1.6385313534,,Freundlich–Langmuir,"[nan, nan, nan]"
CIZPOS_clean,0.0003138836,0.1357102121,0.2634136704,1.1270399453,1.6474304099572857e-05,Freundlich–Langmuir,[0.85063518 0.33029027 0.22591147]
cm071462f-file004_clean,0.0001942494,0.0885326449,0.1772872891,0.7480736197,,Freundlich–Langmuir,"[nan, nan, nan]"
cm1008587_si_003_clean,0.0001695204,0.0793355503,0.1559517107,0.7012917951,3.9356643060394855e-06,Freundlich–Langmuir,[0.99911181 0.16179915 0.23952054]
cm202876r_si_002_clean,0.0003018796,0.1469248018,0.2824355359,0.9710057992,0.00045823573594663185,Freundlich–Langmuir,[2.40905089e+03 1.28486215e-04 7.25827585e+02]
cm301726k_si_004_clean,0.000216359,0.1028069117,0.1996534196,0.8216779326,2.150541782752323e-06,Freundlich–Langmuir,[2.01889854 0.10504313 0.60410071]
cm303749m_si_001_clean,0.0002409704,0.1401952651,0.281423732,1.2235817307,,Freundlich–Langmuir,"[nan, nan, nan]"
cm303749m_si_002_clean,0.0002827236,0.1357264916,0.264471148,1.2186249337,7.285973882813758e-07,Freundlich–Langmuir,[0.12865315 2.20919127 0.06176086]
cm501138g_si_002_clean,0.0001834066,0.0992824008,0.1980119985,0.8778435494,,Freundlich–Langmuir,"[nan, nan, nan]"
cm501138g_si_005_clean,0.0002169881,0.1070526423,0.2093832096,0.9247723982,1.2585901227621398e-06,Freundlich–Langmuir,[0.86749299 0.25304744 0.209519  ]
cm501138g_si_006_clean,0.0002247377,0.1038882321,0.2012823195,0.8847329224,3.973253184299238e-06,Freundlich–Langmuir,[0.26931162 0.80506507 0.1258534 ]
cm501138g_si_008_clean,0.0002195713,0.1022479052,0.2049840337,0.909417905,,Freundlich–Langmuir,"[nan, nan, nan]"
cm501138g_si_009_clean,0.0002040722,0.1016563542,0.1993216768,0.8893490865,1.866448345406205e-06,Freundlich–Langmuir,[0.94183307 0.22064912 0.20927831]
cm501138g_si_010_clean,0.0001911562,0.1012482099,0.199634243,0.8921053523,,Freundlich–Langmuir,"[nan, nan, nan]"
cm501138g_si_011_clean,0.0001911562,0.1001400205,0.20060294,0.8845107679,,Freundlich–Langmuir,"[nan, nan, nan]"
cm501138g_si_012_clean,0.00024282,0.1003983397,0.2018092907,0.8944095596,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_alf100K_clean,0.0001112117,0.059908738,0.1180158462,0.574922086,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_alf11K_clean,9.70575e-05,0.0588512157,0.1183879,0.5673637336,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_alf125K_clean,9.70575e-05,0.0590331985,0.1166307549,0.5703947583,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_alf150K_clean,0.0001172778,0.0582385403,0.1182867984,0.5663931587,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_alf175K_clean,0.0001536744,0.059389076,0.1184647372,0.5673050947,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_alf200K_clean,0.0001516523,0.0602888798,0.1199792385,0.5660069508,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_alf225K_clean,0.0001192998,0.0588936784,0.1167945394,0.5679299023,6.978578465778265e-08,Freundlich–Langmuir,[0.06705719 1.78122626 0.02192952]
cm503311x_alf250K_clean,0.0001395201,0.0591706966,0.1189196942,0.5729667819,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_alf275K_clean,0.0001132337,0.0611543092,0.1187842181,0.5745560983,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_alf290K_clean,0.0001112117,0.0605517439,0.1202400805,0.5744954374,5.408116940813206e-06,Freundlich–Langmuir,[0.90689905 0.13455711 0.11702912]
cm503311x_alf300K_clean,0.000131432,0.0602403511,0.118842857,0.574471173,2.6715181902718255e-06,Freundlich–Langmuir,[8.66557141e-03 1.45561605e+01 2.17061180e-02]
cm503311x_alf325K_clean,9.30134e-05,0.058481184,0.1164892127,0.556667189,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_alf350K_clean,0.0001112117,0.0573650228,0.114489424,0.5487974439,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_alf375K_clean,9.30134e-05,0.0567725677,0.1136381489,0.544257984,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_alf400K_clean,0.000131432,0.0574600583,0.1153892278,0.552896101,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_alf40K_clean,0.0001051456,0.0597651738,0.1180785292,0.5687730893,8.544826135971688e-06,Freundlich–Langmuir,[0.04878847 2.50555551 0.02762679]
cm503311x_alf425K_clean,0.0001395201,0.0577411206,0.1154559548,0.5503544079,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_alf450K_clean,0.0001354761,0.0584205231,0.1124026879,0.5465752317,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_alf475K_clean,0.0001132337,0.0583194215,0.1164123756,0.5570109343,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_alf500K_clean,0.0001172778,0.0569403963,0.1130153633,0.5493029517,1.0682714466853744e-06,Freundlich–Langmuir,[0.10370226 1.11033769 0.02499085]
cm503311x_alf70K_clean,0.0001051456,0.0598763855,0.1183474593,0.5651556757,8.288683088835348e-06,Freundlich–Langmuir,[0.130632   0.9318338  0.04276298]
cm503311x_aloh150K_clean,0.0001025947,0.0546296244,0.1061383181,0.5199930156,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_aloh175K_clean,0.000116958,0.0535257055,0.1063188848,0.5162236865,4.477691748838274e-06,Freundlich–Langmuir,[0.16072524 0.67198563 0.03061261]
cm503311x_aloh200K_clean,0.0001210617,0.0542787505,0.1064604655,0.5169644202,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_aloh225K_clean,0.0001272174,0.0538232301,0.106913934,0.5178467346,9.33503363295575e-06,Freundlich–Langmuir,[0.21804055 0.49784194 0.03758338]
cm503311x_aloh250K_clean,0.0001190098,0.0541597407,0.1090438,0.5213062278,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_aloh275K_clean,0.0001025947,0.0538765793,0.1065979424,0.52215366,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_aloh300K_clean,9.84909e-05,0.0535913661,0.1068749481,0.5205757535,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_aloh325K_clean,0.000116958,0.0534169551,0.106778509,0.5173645395,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_aloh350K_clean,0.000116958,0.0538416971,0.1069980617,0.5169808353,4.245757720531559e-06,Freundlich–Langmuir,[0.36932162 0.29369606 0.0529991 ]
cm503311x_aloh375K_clean,0.0001190098,0.0538847869,0.1082476651,0.5197796187,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_aloh400K_clean,0.0001210617,0.054075613,0.1073222609,0.5219300035,5.83399715125424e-06,Freundlich–Langmuir,[0.08832426 1.23858804 0.02376529]
cm503311x_aloh425K_clean,8.20758e-05,0.0538888907,0.1064358428,0.520083299,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_aloh450K_clean,0.0001272174,0.0541802596,0.1075602806,0.5206598812,8.916308410620988e-06,Freundlich–Langmuir,[0.17597507 0.62160823 0.03484775]
cm503311x_aloh475K_clean,0.000116958,0.0541063915,0.1080794098,0.5226461145,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_aloh500K_clean,0.0001066985,0.0541207547,0.107669031,0.5254920914,1.127245301801046e-06,Freundlich–Langmuir,[0.20331977 0.53587785 0.02765977]
cm503311x_F-mil-53-Al-lp-mono_clean,0.0001404787,0.0746536608,0.1523086066,0.6971211763,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_F-mil-53-Al-lp-ortho_clean,0.0001421313,0.0751544259,0.1511434602,0.6995307983,,Freundlich–Langmuir,"[nan, nan, nan]"
cm503311x_OH-mil-53-Al-lp-ortho_clean,0.0001117897,0.0657756994,0.1320919935,0.6160561148,,Freundlich–Langmuir,"[nan, nan, nan]"
cm901983a_si_001_clean,0.0002715427,0.1232489361,0.2416000997,0.9378955629,,Freundlich–Langmuir,"[nan, nan, nan]"
COBWEV_clean,2.05509e-05,0.0100532285,0.0201488432,0.0970707481,,Freundlich–Langmuir,"[nan, nan, nan]"
COCMOY_clean,0.0002432661,0.1165543407,0.2311198743,1.0889231188,4.040909169955114e-06,Freundlich–Langmuir,[3.14961586 0.07467216 0.24232827]
COCMUE_clean,0.0002186855,0.1175798877,0.2351889335,1.1235447129,,Freundlich–Langmuir,"[nan, nan, nan]"
COCNAL_clean,0.0002285669,0.1059319691,0.2115424376,1.0052874798,,Freundlich–Langmuir,"[nan, nan, nan]"
COCNEP_clean,0.0002334706,0.1194600605,0.240187126,1.1317713955,,Freundlich–Langmuir,"[nan, nan, nan]"
CODFEH_clean,2.3673e-05,0.0167284617,0.0330322018,0.1559090402,5.159631049209016e-06,Freundlich–Langmuir,[0.06134051 0.55417324 0.06503981]
CODNAM_clean,0.0003526741,0.169079229,0.3302073977,1.3003336251,,Freundlich–Langmuir,"[nan, nan, nan]"
CODSUL_clean,0.0001013734,0.0530082995,0.1045247823,0.4462258798,,Freundlich–Langmuir,"[nan, nan, nan]"
CODVAU_clean,0.0082370198,1.5722000479,2.0517729113,3.0295385202,0.000318683317192047,Freundlich–Langmuir,[2.11662958 3.60188669 0.85988632]
COGNAO_clean,0.0002713587,0.119453294,0.2328675278,0.9949163478,1.289196138895555e-05,Freundlich–Langmuir,[1.52607348 0.16092883 0.35645767]
COJGEO_clean,0.0002548355,0.1337627774,0.2577661499,1.0942976591,1.277018662733846e-05,Freundlich–Langmuir,[0.46371806 0.60468948 0.17800406]
COJHIT_clean,0.0002322354,0.1115271183,0.2209257031,1.0461942495,3.3990628094310185e-06,Freundlich–Langmuir,[0.96454047 0.23373042 0.0963544 ]
COJMIZ_clean,0.0002077518,0.1075051754,0.2116224875,0.9316368529,,Freundlich–Langmuir,"[nan, nan, nan]"
COJMOF02_clean,0.0002077094,0.1084318509,0.2148810214,0.9632598161,,Freundlich–Langmuir,"[nan, nan, nan]"
COKFAK_clean,0.000231168,0.1121368052,0.2183575599,0.8597432467,,Freundlich–Langmuir,"[nan, nan, nan]"
COKMEW_clean,7.63055e-05,0.0387159442,0.0773891936,0.3665160859,,Freundlich–Langmuir,"[nan, nan, nan]"
COKMIA_clean,5.34249e-05,0.0299936138,0.0603709962,0.2957271484,,Freundlich–Langmuir,"[nan, nan, nan]"
COKMOG_clean,6.57277e-05,0.0262253709,0.0520970227,0.2550461422,6.321546159937149e-06,Freundlich–Langmuir,[0.02332011 2.27646812 0.0158705 ]
COKMUM_clean,5.8256e-05,0.0309373785,0.0620472406,0.306407297,,Freundlich–Langmuir,"[nan, nan, nan]"
COKNAT_clean,8.12177e-05,0.0368027171,0.0735276363,0.3571012578,,Freundlich–Langmuir,"[nan, nan, nan]"
COKPEZ_clean,8.69815e-05,0.0465110476,0.0925585755,0.4504781339,3.2838453605540095e-06,Freundlich–Langmuir,[0.32750631 0.28564403 0.04241271]
COKPID_clean,8.90231e-05,0.0380600805,0.0758203894,0.366555147,,Freundlich–Langmuir,"[nan, nan, nan]"
COKPOJ_clean,5.96578e-05,0.0313942359,0.0619666191,0.3034853303,,Freundlich–Langmuir,"[nan, nan, nan]"
COKPUP_clean,7.26684e-05,0.0376063446,0.075757275,0.3590308186,,Freundlich–Langmuir,"[nan, nan, nan]"
COKQAW_clean,5.4829e-05,0.0237461634,0.0470876368,0.2305192428,,Freundlich–Langmuir,"[nan, nan, nan]"
COKQEA_clean,6.2329e-05,0.030518068,0.0618989476,0.2976344163,,Freundlich–Langmuir,"[nan, nan, nan]"
COKQIE_clean,8.62979e-05,0.0387114022,0.0770122083,0.3661872456,,Freundlich–Langmuir,"[nan, nan, nan]"
COKQOK_clean,6.58291e-05,0.0373430283,0.0745039581,0.3564044957,,Freundlich–Langmuir,"[nan, nan, nan]"
COMNAU_clean,0.0002562673,0.1229636299,0.2341374129,0.9990074176,5.4589543318970665e-06,Freundlich–Langmuir,[0.13804419 1.93595904 0.12280782]
COPXOV_clean,0.0001274367,0.0638487886,0.1217692627,0.4358665697,3.3362980467501278e-06,Freundlich–Langmuir,[2.01854091 0.06644532 1.50201673]
COQGAS_clean,0.0001143001,0.0604614022,0.1192856232,0.5525368698,4.235733035012672e-06,Freundlich–Langmuir,[0.50193436 0.24460448 0.13177949]
COQHUN_clean,0.0002328022,0.126347135,0.2429810452,0.994581209,1.5829544077836838e-05,Freundlich–Langmuir,[0.74488822 0.35506927 0.27910929]
COQNIF_clean,0.0001911927,0.0931310556,0.1847527657,0.8438277642,,Freundlich–Langmuir,"[nan, nan, nan]"
COQTEJ_clean,0.0003097202,0.1375548788,0.2803130565,1.2783096952,,Freundlich–Langmuir,"[nan, nan, nan]"
COTXEQ_clean,0.0003498292,0.1715632201,0.3253970981,1.299052131,8.844567577015193e-06,Freundlich–Langmuir,[0.53392774 0.68843906 0.23269296]
COTXIU_clean,0.0003743172,0.173072733,0.3277724382,1.3166940159,8.711275712015072e-07,Freundlich–Langmuir,[0.44507441 0.83725499 0.21091746]
COTXOA_clean,0.0003270903,0.1701761475,0.3274995714,1.3092618952,1.397340421997215e-05,Freundlich–Langmuir,[1.69544709 0.20942457 0.42506169]
COTYIV_clean,0.0001406521,0.0783892066,0.1569826293,0.7205796838,,Freundlich–Langmuir,"[nan, nan, nan]"
COVPAG_clean,0.0001020315,0.0502733029,0.0991322757,0.4317885803,,Freundlich–Langmuir,"[nan, nan, nan]"
COWBEX_clean,6.92626e-05,0.0300845789,0.0587100863,0.2388229451,,Freundlich–Langmuir,"[nan, nan, nan]"
COWDEZ_clean,8.55532e-05,0.040806162,0.0790994359,0.278859065,0.00021975158875036022,Freundlich–Langmuir,[7.69421508e+02 1.11796109e-04 7.75318324e+02]
COWMIL_clean,9.36714e-05,0.0390793374,0.0771117592,0.374538632,,Freundlich–Langmuir,"[nan, nan, nan]"
COWMOR_clean,7.66689e-05,0.0379383414,0.0747175217,0.3674467925,,Freundlich–Langmuir,"[nan, nan, nan]"
COXDIE_clean,0.0001305134,0.0582667129,0.1154148588,0.4893316268,,Freundlich–Langmuir,"[nan, nan, nan]"
COXHED_clean,0.0001063694,0.046814827,0.0926886935,0.465963605,,Freundlich–Langmuir,"[nan, nan, nan]"
COXHIH_clean,9.42144e-05,0.0464886492,0.0935589697,0.462690887,,Freundlich–Langmuir,"[nan, nan, nan]"
COXHON_clean,0.0001247513,0.0606208281,0.1195034543,0.5932507763,,Freundlich–Langmuir,"[nan, nan, nan]"
COZMUA_clean,0.0002262382,0.1104090934,0.2216623228,1.0127636925,,Freundlich–Langmuir,"[nan, nan, nan]"
CUBHOY_clean,7.25751e-05,0.0355113769,0.0716095052,0.3356870073,,Freundlich–Langmuir,"[nan, nan, nan]"
CUCSAU_clean,0.0001842455,0.0750368779,0.1468840047,0.6742983985,1.4861907215693652e-05,Freundlich–Langmuir,[0.17839165 0.86625943 0.08136721]
CUCTAX_clean,0.0001335889,0.0718065006,0.1407828959,0.5238218168,0.0005331277175417464,Freundlich–Langmuir,[1.13612829e+03 1.32781741e-04 5.49337293e+02]
CUGVUW_clean,8.03418e-05,0.0436133492,0.0846870801,0.3769637893,5.2450212945626765e-06,Freundlich–Langmuir,[0.10114427 0.89812738 0.10944717]
CUGXAF_clean,0.0003366537,0.1747609758,0.3363673323,1.3595007557,1.4094242349493275e-05,Freundlich–Langmuir,[1.42448318 0.25614557 0.35672772]
CUHLUO_clean,0.0008907503,0.4172670468,0.7776963469,2.7007816275,7.292192026641696e-06,Freundlich–Langmuir,[2.6693928  0.33921361 0.52089671]
CUIMDZ01_clean_h,4.09837e-05,0.0141323383,0.0272775558,0.1256617687,,Freundlich–Langmuir,"[nan, nan, nan]"
CUKXIR_clean,0.0001002429,0.0559339924,0.1104363904,0.5034748488,6.555864311409955e-06,Freundlich–Langmuir,[2.05878189 0.05506048 0.48708447]
CUMDEU_clean,3.85214e-05,0.0181774378,0.0355937858,0.1686677587,7.022211606918923e-08,Freundlich–Langmuir,[3.99376629e-03 9.68378883e+00 3.50470025e-02]
CUMJEB_clean,8.73352e-05,0.041539781,0.0815138807,0.3297108965,,Freundlich–Langmuir,"[nan, nan, nan]"
CUMLUT_clean,0.0001956008,0.0987856331,0.1941460794,0.880627989,2.932593760642044e-06,Freundlich–Langmuir,[0.80074403 0.25160883 0.16508834]
CUMQOQ_clean,0.000133988,0.0779291405,0.1568199689,0.7165979949,,Freundlich–Langmuir,"[nan, nan, nan]"
CUNFOH_clean,4.92338e-05,0.024112647,0.0471928753,0.2373861902,,Freundlich–Langmuir,"[nan, nan, nan]"
CUNFOH01_clean,4.61168e-05,0.0240209134,0.0485595253,0.2383168568,,Freundlich–Langmuir,"[nan, nan, nan]"
CUNQOT_clean,7.8377e-05,0.0347085275,0.0684230925,0.3130625455,3.93788387250767e-06,Freundlich–Langmuir,[0.44221967 0.15943121 0.20248687]
CUNQUZ_clean,5.44769e-05,0.0307117858,0.0602894609,0.2839833193,4.465235776011479e-06,Freundlich–Langmuir,[0.0316443  2.00391832 0.04591663]
CUNWEO_clean,9.29994e-05,0.045389763,0.0914727946,0.4222053554,,Freundlich–Langmuir,"[nan, nan, nan]"
CUPHIG_clean,0.0002514772,0.1497997538,0.2898891659,1.2771554726,3.112627973075586e-05,Freundlich–Langmuir,[0.32047592 0.97905409 0.11593497]
CUPHUS_clean,0.0002784874,0.1435457308,0.2869584528,1.3540766261,,Freundlich–Langmuir,"[nan, nan, nan]"
CUQRIR_clean,0.0001803024,0.1126271616,0.2204197429,0.9552406026,2.5071723235117222e-05,Freundlich–Langmuir,[2.1397854  0.10770052 0.43530744]
CUQROX_clean,0.0002560429,0.1149374409,0.2313594611,0.9969302012,,Freundlich–Langmuir,"[nan, nan, nan]"
CUQRUD_clean,0.000346453,0.1734010403,0.3407222208,1.4539956085,,Freundlich–Langmuir,"[nan, nan, nan]"
CUQSAK_clean,0.0002148095,0.094534845,0.18648575,0.8349970902,,Freundlich–Langmuir,"[nan, nan, nan]"
CUQTAL_clean,0.0002977046,0.1431284359,0.2828352535,1.3252935802,3.763197991171621e-06,Freundlich–Langmuir,[1.01443872 0.2860565  0.10199626]
CUQXUI_clean,0.0001853263,0.0779871718,0.1549867188,0.7384688905,1.4173699728966272e-05,Freundlich–Langmuir,[6.25654424 0.02509073 0.51601165]
CURBOH_clean,0.000100723,0.0598886876,0.1182013571,0.5703506787,1.1455113755389981e-05,Freundlich–Langmuir,[0.02254661 5.4838809  0.02407605]
CURYOE01_clean,0.0001706354,0.0767152413,0.153077836,0.7099009835,,Freundlich–Langmuir,"[nan, nan, nan]"
CURZAR_clean,6.98963e-05,0.0336165042,0.065442936,0.3209884603,,Freundlich–Langmuir,"[nan, nan, nan]"
CURZEV_clean,0.0001835313,0.0790730744,0.1562400248,0.6626374789,,Freundlich–Langmuir,"[nan, nan, nan]"
CUSYAR_clean,0.0003069696,0.151666254,0.302186023,1.4323226335,,Freundlich–Langmuir,"[nan, nan, nan]"
CUSYIA_clean,0.0003598884,0.1742832638,0.3422694529,1.5742472833,1.703093518127992e-06,Freundlich–Langmuir,[0.67729316 0.52636049 0.0963308 ]
CUSZIB_clean,0.0003683182,0.1862159967,0.3681159261,1.6788152963,,Freundlich–Langmuir,"[nan, nan, nan]"
CUTCAX_clean,0.0003240783,0.1652840173,0.3240639068,1.3185267779,,Freundlich–Langmuir,"[nan, nan, nan]"
CUTFII_clean,0.0003919506,0.1925571816,0.3737298888,1.4280790424,,Freundlich–Langmuir,"[nan, nan, nan]"
CUTGEF_clean,0.0003839781,0.1824661487,0.3531569677,1.2987037995,,Freundlich–Langmuir,"[nan, nan, nan]"
CUVGIK_clean,0.000414095,0.2015961836,0.3918529719,1.5936038675,5.150248088645327e-07,Freundlich–Langmuir,[8.37915385 0.04954553 1.19428317]
CUVGOQ_clean,0.0004428295,0.2179928731,0.4293941554,1.7067114085,,Freundlich–Langmuir,"[nan, nan, nan]"
CUVTUJ_clean,3.73974e-05,0.0300728607,0.0609631219,0.2990528467,,Freundlich–Langmuir,"[nan, nan, nan]"
CUVVOG_clean,0.0001954007,0.1017293374,0.2023141849,0.881784525,,Freundlich–Langmuir,"[nan, nan, nan]"
CUVXAT_clean,0.0002137473,0.0974957976,0.1905753792,0.8347716815,6.889798616920142e-06,Freundlich–Langmuir,[0.92915438 0.21522639 0.24707476]
CUWNIT_clean,0.0001591839,0.0771723332,0.1543203206,0.6929385599,,Freundlich–Langmuir,"[nan, nan, nan]"
CUWNOZ_clean,0.0002010632,0.1098568637,0.2150986263,0.8904402009,,Freundlich–Langmuir,"[nan, nan, nan]"
CUXFIL_clean,0.0002282311,0.1104179748,0.2187726945,0.9103289711,,Freundlich–Langmuir,"[nan, nan, nan]"
CUXFUX_clean,0.0002816226,0.1463832663,0.28514499,1.2029332946,9.71463715451488e-06,Freundlich–Langmuir,[2.42719272 0.12403999 0.46473778]
CUYWUP_clean,0.0002802641,0.1338944183,0.2637468366,1.1629467719,,Freundlich–Langmuir,"[nan, nan, nan]"
CUYYAX_clean,0.0003416767,0.1698424662,0.3225026138,1.3232877565,1.1894827208849928e-05,Freundlich–Langmuir,[0.36189447 1.01005047 0.17938793]
CUYYEB_clean,0.0003748394,0.1678707906,0.3241446718,1.3082760899,1.3063922388165759e-05,Freundlich–Langmuir,[2.08102532 0.16758062 0.47204346]
DABMUR_clean,0.0002414848,0.1430187967,0.2827832982,1.2805110892,,Freundlich–Langmuir,"[nan, nan, nan]"
DACFAR_clean,0.0004099302,0.1908829426,0.3601142238,1.3854587135,3.35169679209147e-07,Freundlich–Langmuir,[0.72654265 0.56523669 0.29320161]
DACSEI_clean,0.0009345532,0.3720997495,0.6186016923,1.9508516006,0.0001979254288676534,Freundlich–Langmuir,[ 0.10958555 12.17003555  0.2979842 ]
DACYUE_clean,0.0003412296,0.1609695544,0.321600631,1.4564862106,,Freundlich–Langmuir,"[nan, nan, nan]"
DACZUF_clean,0.0002125336,0.1085936253,0.2095265968,0.8495202263,6.683636728601814e-06,Freundlich–Langmuir,[1.10072386 0.20524619 0.40350253]
DADLEC_clean,0.0001518468,0.0699381208,0.1377535495,0.5881486574,,Freundlich–Langmuir,"[nan, nan, nan]"
DADLIG_clean,0.0001500929,0.084339076,0.1645717278,0.6948337954,1.147737488720659e-05,Freundlich–Langmuir,[2.12885859 0.0812907  0.64321698]
DADLOM_clean,0.0001742312,0.1062659868,0.2119852482,0.9958001627,,Freundlich–Langmuir,"[nan, nan, nan]"
DADPEG_clean,6.22284e-05,0.0291353194,0.0590535848,0.2800842036,,Freundlich–Langmuir,"[nan, nan, nan]"
DADXUE_clean,0.0004905462,0.2348892684,0.4120434879,1.1920565963,3.36390213484262e-05,Freundlich–Langmuir,[0.76441226 0.73003427 0.55335012]
DAFJOM_clean,0.0002878641,0.1416118675,0.2815282154,1.2903019108,,Freundlich–Langmuir,"[nan, nan, nan]"
DAFYAN_clean,0.0001885972,0.0795071876,0.1600328,0.7784402977,,Freundlich–Langmuir,"[nan, nan, nan]"
DAFYOB_clean,0.0001656961,0.0836159121,0.1678703604,0.8165908154,,Freundlich–Langmuir,"[nan, nan, nan]"
DAGDIZ_clean,6.68466e-05,0.0322732875,0.0642928306,0.3056296835,,Freundlich–Langmuir,"[nan, nan, nan]"
DAGDUL_clean,8.3852e-05,0.045399371,0.0870202156,0.3900068591,9.088842253429859e-06,Freundlich–Langmuir,[0.01252281 8.15128522 0.07208245]
