Adsorbent,O2_30C_0.001bar,O2_30C_0.5bar,O2_30C_1bar,O2_30C_5bar,RMSE_Freundlich-Langmuir,best_model,best_params
QASSUZ_clean,3.6047e-06,0.003590286,0.007167354,0.035440255,1.7950744731996592e-06,Freundlich–Langmuir,[0.04174439 0.17235441 0.02405742]
QATHOK_clean,9.60728e-05,0.045833107,0.090399655,0.420194991,1.4663336145703551e-06,Freundlich–Langmuir,[0.29051416 0.32061566 0.10751517]
QATLEE_clean,0.0004006476,0.186942784,0.340791453,1.081965208,8.332146689105303e-06,Freundlich–Langmuir,[1.01026367 0.41317196 0.58641649]
QATVUE_clean,0.0008041646,0.35323427,0.665387477,2.452059681,2.33685103195772e-05,Freundlich–Langmuir,[2.1144185  0.35827507 0.42359528]
QATXIU_clean,0.0002120252,0.101999757,0.188760479,0.771207166,1.923190886908938e-05,Freundlich–Langmuir,[0.03420893 7.3287141  0.13388811]
QAVPIO_clean,0.0002061469,0.093675288,0.182491229,0.748683767,6.872560012053809e-06,Freundlich–Langmuir,[6.64482167 0.02895672 1.85453061]
QAVWAN_clean,0.0002889614,0.147467472,0.282043777,1.158298089,1.1546149902203561e-05,Freundlich–Langmuir,[0.51624298 0.60454772 0.21411041]
QAWDID_clean,9.04081e-05,0.076304407,0.151896186,0.760454148,,Freundlich–Langmuir,"[nan, nan, nan]"
QAWPIO_clean,0.000123532,0.062538889,0.122532701,0.527306031,2.098481459478029e-06,Freundlich–Langmuir,[2.82415597 0.04522921 0.93983367]
QEBGAH_clean,0.000362693,0.183227687,0.357644351,1.326003329,0.0010395444208375097,Freundlich–Langmuir,[2.99560617e+03 1.28188930e-04 5.77678606e+02]
QEBGEL_clean,0.0002579647,0.131095128,0.260101104,1.1110922,,Freundlich–Langmuir,"[nan, nan, nan]"
QEBKUF_SL,0.0003606284,0.161393065,0.323104642,1.465459669,,Freundlich–Langmuir,"[nan, nan, nan]"
QEFNAQ_clean,0.000221714,0.119128185,0.230443002,0.880446976,,Freundlich–Langmuir,"[nan, nan, nan]"
QEFWUV_clean,0.0002701844,0.139311735,0.275277853,1.296071122,6.212843239783103e-06,Freundlich–Langmuir,[0.7242235  0.39023681 0.07987727]
QEGHEP_clean,0.0001101508,0.053150289,0.100234659,0.420612412,4.369591622010615e-06,Freundlich–Langmuir,[0.0420819  2.82619497 0.12745964]
QEPZOB_clean,0.0002025483,0.088792721,0.172845317,0.814987593,,Freundlich–Langmuir,"[nan, nan, nan]"
QEQZUH_clean,8.93204e-05,0.043756744,0.082286385,0.309512738,2.52572966770872e-06,Freundlich–Langmuir,[0.18514218 0.5098123  0.3330352 ]
QERWAL_clean,0.000257936,0.13515127,0.259864247,1.109868116,1.357475013483275e-05,Freundlich–Langmuir,[0.33718561 0.8455911  0.15136188]
QERZUI01_clean,0.0002632613,0.143731665,0.277181095,1.030003222,,Freundlich–Langmuir,"[nan, nan, nan]"
QESYOD_clean,8.66373e-05,0.041311556,0.080513332,0.379169776,,Freundlich–Langmuir,"[nan, nan, nan]"
QEVKOS_clean,0.0001629811,0.079980685,0.151419723,0.573841192,3.7817722322442614e-06,Freundlich–Langmuir,[0.4612988  0.36975678 0.37847391]
QEWDON_clean,0.0002827478,0.127142267,0.245325416,0.944539011,9.490221860808419e-06,Freundlich–Langmuir,[5.71158798 0.04618456 1.6070316 ]
QIGBIR_clean,6.28911e-05,0.027767372,0.055277462,0.265818748,,Freundlich–Langmuir,"[nan, nan, nan]"
QIHXIQ_clean,0.0001324884,0.064213536,0.126646909,0.609116829,3.632443684061742e-08,Freundlich–Langmuir,[0.0310341  4.26727078 0.02687804]
QIJLAW_clean,0.0001831726,0.08156943,0.163363195,0.788084634,,Freundlich–Langmuir,"[nan, nan, nan]"
QIKYOA_clean,0.0003069203,0.161721534,0.318347873,1.342160714,,Freundlich–Langmuir,"[nan, nan, nan]"
QILBUK_clean,0.000268536,0.126555568,0.253238832,1.140014168,,Freundlich–Langmuir,"[nan, nan, nan]"
QIPROY_clean,0.0003581376,0.16400516,0.328291908,1.490374675,,Freundlich–Langmuir,"[nan, nan, nan]"
QIQTAN_clean,0.0001421636,0.064170195,0.127150429,0.5473334,,Freundlich–Langmuir,"[nan, nan, nan]"
QIQZIB_clean,0.0001549206,0.08134889,0.162615279,0.741832174,,Freundlich–Langmuir,"[nan, nan, nan]"
QIRWAR_clean,0.0002602007,0.11667687,0.231814884,0.967719946,,Freundlich–Langmuir,"[nan, nan, nan]"
QIRYAS_clean,7.71587e-05,0.040401986,0.07956086,0.374670423,2.7036806471718078e-06,Freundlich–Langmuir,[0.08620997 0.95778091 0.05526416]
QISNAJ_clean,0.0001136625,0.054373003,0.108355987,0.53332434,2.210072383410692e-06,Freundlich–Langmuir,[0.17697813 0.61727173 0.01697034]
QISNEN_clean,7.52997e-05,0.055141776,0.110383274,0.538653442,,Freundlich–Langmuir,"[nan, nan, nan]"
QISNIR_clean,9.69262e-05,0.050854568,0.101694225,0.492938699,,Freundlich–Langmuir,"[nan, nan, nan]"
QITHAC_clean,0.0002286837,0.130506763,0.24994303,1.057381127,2.429250108982463e-05,Freundlich–Langmuir,[0.28729802 0.96522828 0.15378108]
QITHEG_clean,0.0001868469,0.08860251,0.177519637,0.654341852,0.0015568622764267992,Freundlich–Langmuir,[1.54258492e+03 1.22823339e-04 6.02584049e+02]
QITXAU_clean,0.0001997411,0.102806967,0.203276733,0.886444053,,Freundlich–Langmuir,"[nan, nan, nan]"
QIVJAG_clean,9.54649e-05,0.043678012,0.085991438,0.428884612,,Freundlich–Langmuir,"[nan, nan, nan]"
QIVQAP_clean,0.0001403388,0.072157703,0.139879192,0.624833187,5.404933980275975e-06,Freundlich–Langmuir,[0.12289477 1.2300459  0.09675604]
QIVYUR_clean,0.0002458255,0.123575026,0.236862992,0.8941226,6.299907429339996e-06,Freundlich–Langmuir,[2.4456077  0.10567879 0.86816988]
QIWCOQ_clean,0.0003202278,0.147173314,0.292764053,1.323357814,,Freundlich–Langmuir,"[nan, nan, nan]"
QIWDOR_clean,0..0001608993,0.080747629,0.153492006,0.575529472,4.979029036238614e-06,Freundlich–Langmuir,[0.72793188 0.23474395 0.50885461]
QIWPET_clean,0.0001101324,0.047560238,0.0932334,0.459232894,,Freundlich–Langmuir,"[nan, nan, nan]"
QIWQES_clean,0.0002456416,0.131909544,0.26633242,1.230123746,,Freundlich–Langmuir,"[nan, nan, nan]"
QIXNIW_clean,0.0001044166,0.047867025,0.094311154,0.432132326,3.5491537540417583e-06,Freundlich–Langmuir,[0.47136874 0.2064663  0.16741594]
QIXSOG_clean,0.0001234083,0.080988487,0.160906226,0.794179353,,Freundlich–Langmuir,"[nan, nan, nan]"
QIXSOG01_clean,0.0001342972,0.08022263,0.158717544,0.78917043,,Freundlich–Langmuir,"[nan, nan, nan]"
QIYDAF_clean,0.000241067,0.132133231,0.258670078,1.224716283,1.992565044122181e-05,Freundlich–Langmuir,[0.03072182 9.14594666 0.0357034 ]
QIYDAF01_clean,0.0003628966,0.146812397,0.287139314,1.445313327,,Freundlich–Langmuir,"[nan, nan, nan]"
QIYDEJ_clean,0.0002872623,0.155518475,0.306820524,1.415421887,1.4220399189488525e-05,Freundlich–Langmuir,[1.61478561 0.19551361 0.15998291]
QIYDIN_clean,0.0003525281,0.17338161,0.341568614,1.683819317,,Freundlich–Langmuir,"[nan, nan, nan]"
QIYDIN01_clean,0.0002955015,0.129551481,0.257381796,1.219200255,,Freundlich–Langmuir,"[nan, nan, nan]"
QIYDOT_clean,0.0003700328,0.165054124,0.331004118,1.634746684,,Freundlich–Langmuir,"[nan, nan, nan]"
QIZLIW_clean,6.46096e-05,0.033389194,0.066520822,0.316213354,,Freundlich–Langmuir,"[nan, nan, nan]"
QOBGEV_clean,0.0001522749,0.08344542,0.166244599,0.73366553,,Freundlich–Langmuir,"[nan, nan, nan]"
QOBPEE_clean,0.0001365356,0.064197763,0.12488664,0.538137195,2.020227042201885e-06,Freundlich–Langmuir,[0.4528508  0.29260002 0.23068888]
QOCBUH_clean,9.78636e-05,0.054682102,0.109087975,0.471949012,,Freundlich–Langmuir,"[nan, nan, nan]"
QOCSAD_clean,0.0001246429,0.08361624,0.165897362,0.719336005,,Freundlich–Langmuir,"[nan, nan, nan]"
QOFKUT_clean,0.0004129239,0.186084288,0.347883687,1.27257387,4.360479417838818e-06,Freundlich–Langmuir,[0.79868099 0.5061823  0.36680441]
QOFLAA_clean,9.59967e-05,0.068694642,0.135700343,0.668518055,,Freundlich–Langmuir,"[nan, nan, nan]"
QOGGID_clean,0.0009484293,0.386333393,0.626083124,1.462258008,5.3075338579791525e-05,Freundlich–Langmuir,[0.86489759 1.22027676 0.65469387]
QOGPIM_clean,0.0002054927,0.094555263,0.178136173,0.736072309,2.023640698946824e-06,Freundlich–Langmuir,[0.102588   2.04314522 0.14616242]
QOHTUD_clean,5.4645e-05,0.02791267,0.055198744,0.264421731,1.0391778472504885e-06,Freundlich–Langmuir,[0.05544403 1.02311354 0.03872079]
QOHYET_clean,0.0002568821,0.121745489,0.231098633,0.914886572,1.5215429658122284e-06,Freundlich–Langmuir,[0.45320278 0.57361477 0.25960341]
QOJKAB_clean,8.28607e-05,0.040815229,0.082591081,0.398016599,,Freundlich–Langmuir,"[nan, nan, nan]"
QOJTUE_clean,0.0005470133,0.248208431,0.472176485,1.703112453,1.1852356753693023e-05,Freundlich–Langmuir,[4.54968573 0.1150334  0.94529593]
QOJVAM_clean,0.0005083356,0.239211091,0.455663614,1.659205466,2.33922687693605e-06,Freundlich–Langmuir,[4.30882273 0.11690214 0.90672985]
QOKCID_clean,0.0001896557,0.098599873,0.184215357,0.582007578,1.1032910418007705e-05,Freundlich–Langmuir,[2.28182959 0.09279924 1.56982647]
QOLVET_clean,0.000421739,0.204743066,0.382395541,1.300061132,1.0048783294188947e-05,Freundlich–Langmuir,[1.84459503 0.23956885 0.67350787]
QOMDUS_clean,6.11782e-05,0.035185987,0.068752449,0.325243932,8.344645559380576e-06,Freundlich–Langmuir,[2.32092273e-03 3.35240984e+01 3.49267272e-02]
QOMFEE_clean,0.0002819862,0.150918518,0.300035963,1.283659859,,Freundlich–Langmuir,"[nan, nan, nan]"
QOMRUH_clean,0.0003297652,0.149633399,0.293566225,1.302621166,1.2134617576103617e-05,Freundlich–Langmuir,[2.00754008 0.15218096 0.28150722]
QOMSAO_clean,0.0002715714,0.138028573,0.272056317,1.222320907,4.312163428047514e-06,Freundlich–Langmuir,[6.4839042  0.04321533 0.69748754]
QOMSES_clean,0.0002642971,0.145748959,0.290845661,1.266606438,,Freundlich–Langmuir,"[nan, nan, nan]"
QOMTET_clean,0.0003245534,0.131448639,0.260845516,1.028092114,0.0012599463351365932,Freundlich–Langmuir,[2.41009219e+03 1.14169393e-04 5.10425432e+02]
QONKUB_clean,0.0002909693,0.135919045,0.277027043,1.220352014,,Freundlich–Langmuir,"[nan, nan, nan]"
QONLAI_clean,0.0003491632,0.141464436,0.281740746,1.254308134,,Freundlich–Langmuir,"[nan, nan, nan]"
QONLEM_clean,0.0002715714,0.143401806,0.281173356,1.251733056,1.0760454848093589e-05,Freundlich–Langmuir,[1.45028887 0.20210137 0.2257857 ]
QONLIQ_clean,0.0002933941,0.144039514,0.283862398,1.256226107,,Freundlich–Langmuir,"[nan, nan, nan]"
QONQAM_clean,0.0001272174,0.063339914,0.126624427,0.610122457,,Freundlich–Langmuir,"[nan, nan, nan]"
QONQEQ_manual,0.0001461608,0.07872261,0.156686386,0.732950388,,Freundlich–Langmuir,"[nan, nan, nan]"
QOPCEE_clean,6.6412e-05,0.028534616,0.055786101,0.24124732,3.974350717135797e-06,Freundlich–Langmuir,[0.44657602 0.13092133 0.38141424]
QOPPES_clean,0.0001500796,0.093304724,0.180032277,0.823902539,3.0054130456299955e-05,Freundlich–Langmuir,[ 0.01473764 14.26578431  0.05691227]
QOPPOC_clean,0.0006655147,0.297433781,0.545681902,1.774240944,3.580543599671904e-06,Freundlich–Langmuir,[1.69876479 0.38763468 0.57365143]
QOPZIF_clean,0.0002520596,0.116380346,0.22890091,1.014788131,7.639063087830359e-06,Freundlich–Langmuir,[4.44724662 0.05324416 0.65318652]
QOQWOK_clean,0.0002146416,0.099095181,0.197733383,0.907887819,,Freundlich–Langmuir,"[nan, nan, nan]"
QOQWOK01_clean,0.0001707901,0.099886816,0.197788775,0.907158499,,Freundlich–Langmuir,"[nan, nan, nan]"
QOSJEP_clean,9.63175e-05,0.045235627,0.089587598,0.413483201,,Freundlich–Langmuir,"[nan, nan, nan]"
QOSJUF_clean,0.00010455,0.045853589,0.090472814,0.420890034,5.7082874204802174e-06,Freundlich–Langmuir,[0.3075681  0.30281652 0.10970147]
QOSXOM_clean,0.0003030222,0.148666923,0.284735409,0.974171383,0.00026593287780196157,Freundlich–Langmuir,[2.45359766e+03 1.27446827e-04 7.42657958e+02]
QOTHOY_clean,0.0002387135,0.11304133,0.220234178,0.883847344,,Freundlich–Langmuir,"[nan, nan, nan]"
QOVDAH_clean,5.6975e-05,0.02894181,0.057686058,0.281816013,5.575075135215516e-07,Freundlich–Langmuir,[0.65721257 0.0883891  0.0824724 ]
QOVDEL_clean,4.66159e-05,0.026940287,0.05448658,0.264059057,,Freundlich–Langmuir,"[nan, nan, nan]"
QOVSOL_clean,0.0003075504,0.172994236,0.331090131,1.248143306,2.7476026493816878e-05,Freundlich–Langmuir,[2.85656733 0.12691338 0.7593973 ]
QOWLEU_clean_h,1.79223e-05,0.007467611,0.014853078,0.072733038,1.4348351485719326e-06,Freundlich–Langmuir,[0.01447385 1.04001484 0.01875551]
QOWQUO_manual,0.0003827316,0.184628243,0.367167655,1.611242549,,Freundlich–Langmuir,"[nan, nan, nan]"
QOWRAV02_clean,0.0003761074,0.186353479,0.352884406,1.607153209,,Freundlich–Langmuir,"[nan, nan, nan]"
QOWRAV03_clean,0.0003886198,0.183894429,0.354948213,1.596936484,2.5588853665722544e-06,Freundlich–Langmuir,[0.13641409 2.88697363 0.07655379]
QOWRAV04_clean,0.0003518186,0.182927295,0.354400612,1.600088867,1.7191164226510983e-05,Freundlich–Langmuir,[0.19425764 1.98838428 0.0786304 ]
QOWRAV05_clean,0.0003834676,0.184185158,0.355345665,1.621214178,1.2509285805615667e-05,Freundlich–Langmuir,[0.04383624 9.32316167 0.05991717]
QOWRAV06_clean,0.0003753714,0.184511215,0.355902098,1.615856672,1.3939226470187408e-05,Freundlich–Langmuir,[0.06855894 5.88388959 0.06492649]
QOWRAV07_clean,0.0003665391,0.186701618,0.353560811,1.620125601,,Freundlich–Langmuir,"[nan, nan, nan]"
QOWRAV08_clean,0.000396716,0.184524464,0.360433787,1.623251488,8.267192282643862e-06,Freundlich–Langmuir,[0.64051913 0.59359328 0.11461568]
QOWRAV09_clean,0.0003871477,0.188155262,0.363943141,1.649152112,7.23901172338387e-06,Freundlich–Langmuir,[0.13285905 3.02357973 0.07091962]
QOWRAV10_clean,0.0004003961,0.190653321,0.357342493,1.636891453,,Freundlich–Langmuir,"[nan, nan, nan]"
QOWRAV11_clean,0.0003805235,0.188093436,0.359153108,1.633514583,,Freundlich–Langmuir,"[nan, nan, nan]"
QOWRAV12_clean,0.0003819956,0.188471015,0.361203666,1.641716079,,Freundlich–Langmuir,"[nan, nan, nan]"
QOXNIB_clean,0.0001299321,0.068040096,0.127989103,0.500572709,8.947155609884378e-06,Freundlich–Langmuir,[0.17566752 0.8416765  0.23627574]
QOYLOG_clean,0.0001316071,0.072326885,0.140938062,0.585253926,8.481050855478847e-06,Freundlich–Langmuir,[2.57381474 0.0577264  0.9405108 ]
QOYYOU_clean,0.0003277805,0.154514748,0.288206841,1.204949375,2.372334975267893e-05,Freundlich–Langmuir,[0.0441937  8.49803039 0.11760314]
QOZDOY_clean,0.000600325,0.30835586,0.560675411,1.882725511,4.912501299232098e-05,Freundlich–Langmuir,[0.96269497 0.72585446 0.40348026]
QOZGAP_clean,0.0003512465,0.172087536,0.328745812,1.338293454,6.603822814062375e-06,Freundlich–Langmuir,[0.6415969  0.56811581 0.22949784]
QOZPEC_clean,0.000174823,0.089468229,0.175539408,0.786862793,3.973176713861035e-06,Freundlich–Langmuir,[0.80114626 0.2281449  0.19661608]
QOZPIG_clean,0.0002202142,0.120373303,0.236860348,1.02685904,,Freundlich–Langmuir,"[nan, nan, nan]"
QOZPOM_clean,0.0002247005,0.129737917,0.256920734,1.090603717,,Freundlich–Langmuir,"[nan, nan, nan]"
QOZWAF_clean,2.33373e-05,0.011591306,0.02307252,0.108502689,,Freundlich–Langmuir,"[nan, nan, nan]"
QUDGED_clean,0.0003098624,0.164742666,0.328008405,1.316842836,0.0016555485350281845,Freundlich–Langmuir,[3.12136737e+03 1.10312515e-04 4.86025306e+02]
QUDJIJ_clean,0.0003574455,0.187671952,0.371298666,1.504821473,,Freundlich–Langmuir,"[nan, nan, nan]"
QUDJOP_clean,0.0003945878,0.202314961,0.398683965,1.571732856,,Freundlich–Langmuir,"[nan, nan, nan]"
QUFTAM_clean,0.000110053,0.050712717,0.095659235,0.409494217,3.615452621723755e-06,Freundlich–Langmuir,[0.01921578 6.10723017 0.1042324 ]
QUJJUC_clean,0.000183265,0.095147993,0.189672551,0.88235724,,Freundlich–Langmuir,"[nan, nan, nan]"
QULLEP_clean,0.000120416,0.060477919,0.115395939,0.460416967,3.7817723195955e-06,Freundlich–Langmuir,[0.28648411 0.4467802  0.28056826]
QUMFUB_clean,0.00012565,0.061696523,0.121157424,0.553367361,2.164291309357578e-07,Freundlich–Langmuir,[0.31661072 0.3982456  0.11901465]
QUNVIG_clean,0.000175725,0.090770615,0.181600631,0.872915082,,Freundlich–Langmuir,"[nan, nan, nan]"
QUNWAZ_clean,0.0004475925,0.217261382,0.414322572,1.555490545,4.959166098942475e-06,Freundlich–Langmuir,[2.57330813 0.17781004 0.60653265]
QUPHUF_clean,0.0001994489,0.092448603,0.173248468,0.62418515,3.171555717681818e-08,Freundlich–Langmuir,[0.53404647 0.37364822 0.44513017]
QUPJAN_clean,0.0002427855,0.109952065,0.211530381,0.781695653,7.069698391952456e-06,Freundlich–Langmuir,[1.85552621e+01 1.23234146e-02 6.35902391e+00]
QUQBAH_clean,0.000295856,0.151764904,0.299961127,1.40081223,5.824409013617332e-06,Freundlich–Langmuir,[1.42624512 0.21561027 0.12735051]
QUQFIS_clean,0.0004005692,0.183481241,0.362689744,1.59782745,,Freundlich–Langmuir,"[nan, nan, nan]"
QUQFOY_clean,0.0002252827,0.122519143,0.243144179,1.113030095,,Freundlich–Langmuir,"[nan, nan, nan]"
QUQGAL_clean,0.0002116992,0.115666311,0.224257068,0.978728871,1.446074157125635e-05,Freundlich–Langmuir,[0.38995661 0.61709884 0.14671479]
QUQGEP_neutral,8.9867e-06,0.005212315,0.010387684,0.046331688,,Freundlich–Langmuir,"[nan, nan, nan]"
QUQHAM_clean,2.5719e-05,0.013761882,0.027691496,0.130727256,,Freundlich–Langmuir,"[nan, nan, nan]"
QUQMOG_clean,0.0010111728,0.400893815,0.69455746,1.894313983,2.2497658075790873e-05,Freundlich–Langmuir,[1.37955902 0.70065896 0.62241178]
QUQPOI_SL,0.0005195064,0.293324379,0.574592522,2.415993713,,Freundlich–Langmuir,"[nan, nan, nan]"
QUQQOJ_clean,0.0002590311,0.125274247,0.233032094,0.762040831,6.095295136784667e-06,Freundlich–Langmuir,[1.34361224 0.20189361 0.82614285]
QUQWOQ_clean,0.0002900684,0.124038444,0.250146477,1.149941778,,Freundlich–Langmuir,"[nan, nan, nan]"
QUQWUW_clean,0.0002139182,0.094336035,0.189051118,0.894962304,,Freundlich–Langmuir,"[nan, nan, nan]"
QUQYUY_clean,0.0001879617,0.085084788,0.161081747,0.656176189,1.925000126581857e-06,Freundlich–Langmuir,[0.16959905 1.08578573 0.18204437]
QUQZOS_clean,0.004889566,1.016694885,1.347652341,2.130676803,2.780872884226482e-05,Freundlich–Langmuir,[1.21113118 4.09643214 0.80029056]
QURPIE_clean,0.0004337821,0.198285551,0.379171319,1.37722547,9.25576013211587e-06,Freundlich–Langmuir,[7.05845868 0.05883859 1.59230906]
QUSBIP_clean,0.000289942,0.12192672,0.247491116,1.166665863,,Freundlich–Langmuir,"[nan, nan, nan]"
QUSCAJ_clean,0.0001031519,0.06236633,0.121749709,0.545832636,1.269648505311182e-05,Freundlich–Langmuir,[0.23082649 0.55692526 0.12282049]
QUSCEN_clean,0.0004926609,0.223084395,0.418334436,1.515418147,5.736566487617237e-06,Freundlich–Langmuir,[1.25678998 0.38293402 0.43226165]
QUSHUJ_clean,0.0002206669,0.111241299,0.219944928,0.969442106,,Freundlich–Langmuir,"[nan, nan, nan]"
QUSSAA_clean,9.98993e-05,0.049036281,0.092791278,0.325550382,2.0506819691199228e-06,Freundlich–Langmuir,[0.80741442 0.1288226  0.94215161]
QUSSII_clean,0.0003464775,0.172360647,0.322850754,1.146740183,1.2606270437759188e-05,Freundlich–Langmuir,[1.13693131 0.32697678 0.49851549]
QUSSOO_clean,0.0001883287,0.090026201,0.166051606,0.516159719,4.190119369446287e-06,Freundlich–Langmuir,[0.98455706 0.19983138 0.93100674]
QUTDAM_clean,0.0003605843,0.168141407,0.327517294,1.421772024,7.029827724821593e-06,Freundlich–Langmuir,[1.16960599 0.29629399 0.21763491]
QUTTII_clean,7.91695e-05,0.045920204,0.091900728,0.421130931,,Freundlich–Langmuir,"[nan, nan, nan]"
QUTTII01_clean,9.82584e-05,0.045614554,0.090596097,0.42785091,,Freundlich–Langmuir,"[nan, nan, nan]"
QUWYEO_clean,0.0003609829,0.165945261,0.304084753,0.838190244,1.2665031173534533e-06,Freundlich–Langmuir,[4.20295738 0.08650661 2.15388642]
QUXQUX_clean,0.0003761079,0.161026616,0.28951032,0.834471515,5.9630281169526176e-06,Freundlich–Langmuir,[1.07679563 0.33829931 0.78836687]
QUXRAE_clean,0.0003811496,0.164122196,0.298484476,0.837001421,8.733667872879365e-06,Freundlich–Langmuir,[2.15777646 0.16858113 1.26951142]
QUXREI_clean,0.0003519079,0.164505362,0.29352449,0.841974515,1.2476713250010942e-05,Freundlich–Langmuir,[0.89095512 0.42311199 0.70913193]
QUXRIM_clean,0.0003498913,0.152489068,0.277131026,0.819124699,5.144043110522862e-06,Freundlich–Langmuir,[1.27164859 0.26711891 0.85964691]
QUXROS_clean,0.0003549329,0.165078095,0.294983547,0.839181435,1.0922251658155648e-05,Freundlich–Langmuir,[0.98661743 0.38199802 0.75734094]
QUXRUY_clean,0.0003851829,0.164961129,0.299291142,0.841076091,9.143397217371514e-06,Freundlich–Langmuir,[1.89667951 0.19348459 1.15269704]
QUYRAF_clean,0.0003459265,0.149141877,0.285781996,1.152924923,1.614695493282808e-05,Freundlich–Langmuir,[0.82474305 0.38032167 0.28886189]
RABHAZ_clean,0.0001062776,0.054715029,0.107804148,0.511476892,2.8426866956758184e-06,Freundlich–Langmuir,[0.08112921 1.38013758 0.04371746]
RABHIH_clean,0.0001747219,0.078587601,0.156134579,0.719358353,,Freundlich–Langmuir,"[nan, nan, nan]"
RACHUA_clean,0.0001680146,0.08467414,0.169360467,0.792581494,,Freundlich–Langmuir,"[nan, nan, nan]"
RACZEC_clean,9.05555e-05,0.045761308,0.089732333,0.387375528,1.4108018930721963e-06,Freundlich–Langmuir,[2.64309447 0.03533012 1.14789127]
RAHBUZ_clean,0.0001186251,0.068192042,0.132475782,0.626872039,,Freundlich–Langmuir,"[nan, nan, nan]"
RAHNOF_clean,0.0003081442,0.144498129,0.289277529,1.310900944,,Freundlich–Langmuir,"[nan, nan, nan]"
RAHPAT_clean,0.0004056638,0.185969307,0.370996894,1.682238351,,Freundlich–Langmuir,"[nan, nan, nan]"
