Adsorbent,O2_20C_0.001bar,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar,RMSE_Langmuir,RMSE_Freundlich,RMSE_Quadratic,RMSE_Sips,best_model,best_params
XUZFUU_clean,0.0001080921,0.06792439,0.132592917,0.58244092,1.372279371,0.0009801661986086935,0.014897291252178906,0.0022077144350591948,2.9372406585963217e-05,Sips,[4.45606369 0.03067579 0.98764701]
YABHER_clean,0.0004746975,0.226019789,0.439154257,1.798780085,4.182290698,0.01545440336944146,0.03901929953631433,0.01668083941184575,0.002454122827532619,Sips,[15.6584727   0.02861865  0.93951861]
YABHIV_clean,0.0005570451,0.269718418,0.510824426,2.155768528,5.057010192,0.014354369962837754,0.04742015761033443,0.0157041186830197,0.0008695146222507709,Sips,[18.66591391  0.02820617  0.95207649]
YABPAU_clean,0.0003464228,0.171566786,0.322798196,1.315151313,2.790008894,0.005142773714507041,0.0475699629610512,0.01081521196990439,0.001289000546995023,Sips,[6.74663553 0.05054933 0.97320285]
YAGHAS_clean,0.0004827184,0.237388287,0.432674505,1.497001853,2.511876277,0.0031511334384917854,0.09593286772032274,0.029449447258270645,0.003136335193714418,Sips,[3.80811548 0.12971076 0.99860575]
YAGHUM_clean,0.0002309146,0.10744711,0.212744148,0.989153299,2.658396154,0.002572663116062568,0.009550076190088252,0.002358921918277682,0.0003769001296983188,Sips,[2.06851625e+01 1.03659627e-02 9.80443679e-01]
YAGJOI_clean,0.0004228923,0.210570859,0.40082912,1.487019132,2.995279258,0.014691628645193999,0.05614498394435454,0.02294629492872469,0.0021301008524839803,Sips,[6.91644345 0.06101519 0.93323021]
YAHPED_clean,0.0002561057,0.128542901,0.249156376,1.119667058,2.788208044,0.0031122479451296697,0.02037631355399661,0.003758591293947664,0.00036225836348344046,Sips,[12.17403721  0.02093702  0.97946386]
YAHWAI_clean,0.0001955664,0.096348493,0.18988839,0.808114829,1.882198302,0.003318489253858867,0.020297508483090643,0.004856772834198511,0.0008054229880828412,Sips,[6.21174167 0.03133902 0.97112525]
YAMYUJ_clean,0.0005588237,0.268668691,0.50007519,1.960147313,4.281194333,0.02098350065307636,0.053489426132693044,0.024095088446360352,0.00023963874189623325,Sips,[13.02602984  0.03994625  0.92538574]
YANBAR_clean,2.64163e-05,0.013515815,0.026706865,0.129455341,0.346326834,0.00022634739619205565,0.0017868551133963526,0.0001094403163159462,7.612707291425852e-05,Sips,[1.92847375 0.01409873 1.01272842]
YANBAR01_clean,2.33085e-05,0.013388395,0.025567857,0.122972474,0.348255223,0.0003640756765611108,0.00048664879748970416,0.0002665113840497177,0.00016166924994252103,Sips,[6.68656271e+00 3.87209639e-03 9.79499429e-01]
YANBAR02_clean,2.79702e-05,0.013156864,0.02561292,0.122930518,0.336172103,0.00013387076140595087,0.0011422624306752776,0.00012498796636227282,9.701193306764941e-05,Sips,[2.7067152  0.00960342 0.99421689]
YANBAR03_clean,2.79702e-05,0.013591956,0.026287313,0.125598563,0.340178055,0.0001735715388015419,0.0012823128693290296,0.00016144410295309557,0.00012770980907457133,Sips,[2.51298798 0.0106427  0.9928101 ]
YAPLIM_clean,0.0003146748,0.133629141,0.266130008,1.178651755,2.945590131,0.004463443556342673,0.020221907925687396,0.0051140961630707195,0.0013170595042417729,Sips,[13.60093391  0.01981673  0.97319697]
YAPLOS_clean,0.0002052126,0.085446187,0.168233252,0.81728168,2.195497836,0.0014112595297572394,0.010848331719608915,0.0007752278377804562,0.0006000452555639924,Sips,[12.6705635   0.01352268  1.01209456]
YAPLUY_clean,0.0002127384,0.102722429,0.202564546,0.922803079,2.373648016,0.0023905066846122403,0.013512639087408447,0.002656706487735065,0.00030253424301958457,Sips,[12.59697778  0.01630873  0.98070855]
YAPMAF_clean,0.0002594945,0.119362155,0.234114029,1.051789726,2.621951633,0.002616298934461522,0.019278497957008287,0.0034151957076430806,0.00017064549671735518,Sips,[11.37932109  0.02098402  0.98152382]
YAPXIX_clean,0.0012756704,0.421941699,0.613451144,1.037497242,1.289267254,0.030898663008551427,0.05870755985230392,0.13473182905118447,0.008076660556882824,Sips,[1.59923915 0.60220545 0.70897694]
YAQCEY_clean,0.0001789761,0.075424455,0.151544123,0.681069192,1.751794156,0.002483654052985754,0.009573303614565962,0.0026355239745230875,0.0009274054679324913,Sips,[9.70277741 0.01572897 0.97471812]
YAQKEI_clean,9.30747e-05,0.044932852,0.08677626,0.367784536,0.828233362,0.0010644150597011244,0.010998572753089571,0.002129820056252686,3.997269558280264e-05,Sips,[2.35313746 0.03831436 0.97913264]
YARBAW_clean,0.0001605657,0.072512811,0.144024155,0.582534149,1.223654928,0.0014203647922529292,0.022685606482815306,0.004734293329085545,0.0008474639677441574,Sips,[2.79822533 0.05378672 0.98615254]
YARBIE_clean,0.0006912507,0.293048473,0.504261646,1.316577449,1.938919568,0.021709285270965273,0.08221371704214975,0.06810719696258608,0.0020510220887709793,Sips,[2.71537444 0.22630717 0.88642684]
YARBUQ_clean,0.000756178,0.306542725,0.539527307,1.455968847,2.170982066,0.019856382549483083,0.09314218146319686,0.06849627112208628,0.0028121857168024633,Sips,[3.04189307 0.21351277 0.90724249]
YARDEC_clean,0.0004215841,0.222614236,0.429827785,1.673823599,3.360886524,0.005819033796918625,0.07186986969197288,0.018038515052810334,0.0010568577648499046,Sips,[7.06223544 0.06456514 0.97618803]
YARDIG_clean,0.0003713043,0.202242415,0.393014538,1.569019479,3.224089226,0.0038255379725090047,0.0644642958601832,0.014057269258598076,0.0008858671389024596,Sips,[7.04036895 0.05892322 0.98331913]
YARGAB_clean,0.0001886543,0.098747076,0.197510738,0.907684486,2.429312416,0.003076112237955616,0.008722536750470284,0.0028468034533640015,0.0009004086531840647,Sips,[1.90960576e+01 1.03842327e-02 9.75481733e-01]
YARGOP_clean,0.0003194265,0.144934667,0.284612391,1.315918157,3.222167029,0.0020318200178679404,0.03114470384737897,0.0009193518569116342,0.0007547556432333951,Sips,[11.17622542  0.02622938  1.01078365]
YARKEJ_clean,0.0004797393,0.227539448,0.418294119,1.409000794,2.488374506,0.013163099547799038,0.07400605570819732,0.03252767883408518,0.0005796188881573741,Sips,[4.32887021 0.10672611 0.9375937 ]
YARKOT_clean,0.0004122821,0.197423493,0.388298174,1.660350263,3.786381664,0.003767970628872384,0.04820191277580684,0.008586829482237162,0.000953915638337996,Sips,[11.04576363  0.03630421  0.98407659]
YARSAN_clean,0.0005433522,0.252929561,0.457248052,1.401417325,2.292655788,0.016428428498322004,0.0815880178787249,0.0454179202885388,0.0015062561429431728,Sips,[3.59366773 0.14496311 0.9223203 ]
YARXEX_clean,0.0001373964,0.06143089,0.120269078,0.561241364,1.536640684,0.0019111164988859538,0.0038330190588291503,0.001511964891960651,6.6301773239029275e-06,Sips,[1.65598932e+01 7.31531645e-03 9.74052998e-01]
YARYEV_clean,7.53367e-05,0.036760005,0.072133815,0.357395157,0.966907813,0.001153919180709401,0.004918973904004259,0.0007634046576166701,0.00042169559771954767,Sips,[5.39554799 0.01365957 1.02345863]
YARYIZ_clean,8.22725e-05,0.035719641,0.072242874,0.347733166,0.937201954,0.0004696557953205589,0.004408848280004234,0.00022297012904242723,0.00015904447736356752,Sips,[5.64372239 0.012927   1.00981464]
YARYOF_clean,8.43528e-05,0.041152114,0.080930482,0.392949463,1.045701518,0.0008246597305489632,0.005751672552195223,0.00044451874885482963,0.00032794730612668334,Sips,[5.52381345 0.01495267 1.01488409]
YARYUL_clean,0.0001045173,0.045676444,0.093861303,0.45397335,1.273291738,0.000570782495613247,0.0034503700816473915,0.000552554989446103,0.0005467588508187531,Sips,[1.24825942e+01 7.51546404e-03 1.00280572e+00]
YARZEZ_clean,0.0001923196,0.079866313,0.159909291,0.754550371,2.014854379,0.0004959218243407392,0.009194430964015801,0.0008272203301846866,0.00032899188441406856,Sips,[12.61238525  0.01280473  0.99623841]
YARZEZ01_clean,0.0002276869,0.110188154,0.223342391,1.005738177,2.647522795,0.004512497683135926,0.010956678206213271,0.004328973728635502,0.0018496366152573622,Sips,[1.87130012e+01 1.19381459e-02 9.69315800e-01]
YARZEZ02_clean,0.0001576488,0.075423714,0.149589051,0.737520727,2.06397251,0.0010284726476146272,0.006312678156783612,0.0006631417411547229,0.00034501086259419803,Sips,[1.78392256e+01 8.48316078e-03 1.01027097e+00]
YARZEZ03_clean,0.000171075,0.080063105,0.159562668,0.780265573,2.122897472,0.0015294943122798194,0.009506443171075286,0.00081222635435572,0.0002550611255758605,Sips,[1.32245123e+01 1.22399933e-02 1.01502539e+00]
YASLOW_clean,0.000172003,0.08202657,0.164821852,0.766431123,2.031281513,0.0012900309334546052,0.00936781909233196,0.0015422264271055975,0.000634971679153064,Sips,[12.72052056  0.01305641  0.98886645]
YASLUA_clean,0.0001761498,0.098831226,0.191420344,0.790262275,1.751929477,0.0036157961250247966,0.024075452434514946,0.006026775215103757,0.00039103220098821206,Sips,[4.89470631 0.04057704 0.96754292]
YASVUM_clean,0.0004575006,0.217216796,0.438125591,1.927005241,4.798602011,0.00797338524275152,0.03380711092149035,0.009277372373526292,0.0033748516243207725,Sips,[2.17913702e+01 2.02923945e-02 9.72297274e-01]
YATDUV_clean,0.0001555475,0.087001482,0.173513278,0.823285751,2.329841425,0.0022738831197198143,0.0031781429037313932,0.001800705765925759,0.0004834144808348591,Sips,[4.38973647e+01 3.95305962e-03 9.79207776e-01]
YATVUN_clean,0.0008209864,0.391025707,0.743711349,3.04066264,6.376499136,0.0068622283782830435,0.11806295130104844,0.022900511271944375,0.0022322891177283337,Sips,[14.57879432  0.05399617  0.98486599]
YATWAU_clean,0.0008696461,0.405211228,0.770819242,3.136315258,6.438192916,0.004096223084561637,0.13237531314458925,0.023595123182699546,0.002788626651778194,Sips,[13.77201434  0.05960981  0.99322873]
YAVSOG_clean,0.000216949,0.108598966,0.201487804,0.744817838,1.419889249,0.004567237217801745,0.03474857285226861,0.011238293486477079,0.0004406176619282326,Sips,[2.76237115 0.07894689 0.95827881]
YAVWAW_clean,0.0002129246,0.108868456,0.212581273,0.855521969,1.834540233,0.0040968912489995,0.029400358733676604,0.0077520162203736686,0.0009556707041429043,Sips,[4.63340457 0.04776432 0.9671281 ]
YAVWUQ_clean,0.0003512031,0.164561537,0.320918929,1.425802083,3.567224843,0.0057134927160283795,0.023711226704064652,0.006067929517755764,0.00031208322295980074,Sips,[16.89218537  0.01933917  0.97035479]
YAVZAX_clean,0.0003072708,0.148656063,0.285897016,1.087034879,2.122575785,0.004167404986855795,0.04983939063629206,0.01354316396913265,0.0007664049798646067,Sips,[4.22124112 0.07234904 0.97396736]
YAVZUT_clean,0.0003813939,0.179111597,0.350902892,1.341313131,3.072197574,0.020747252124196567,0.02495969611448461,0.02013577906354991,0.004754819933236476,Sips,[13.32213036  0.02650625  0.89564305]
YAWBAC_clean,0.0004655227,0.203615939,0.382235154,1.369580096,3.083938201,0.032331606241852544,0.019366620942219772,0.028950428663359038,0.00465955739949256,Sips,[17.15787713  0.02236479  0.84270917]
YAWFOS_clean,7.63874e-05,0.035689484,0.071923804,0.333597605,0.895103017,0.0008264018197863404,0.0034067532965337617,0.0008380989528078939,0.000363009449410549,Sips,[6.64356891 0.01086724 0.98308609]
YAXBOP_SL,0.0002074825,0.103809844,0.202873964,0.859559714,2.019248195,0.004582696301366581,0.01980397532757782,0.005689461850711674,0.0007266983577042911,Sips,[7.17501259 0.02894645 0.96191229]
YAZWOM_clean,3.18917e-05,0.01392901,0.028068506,0.13386469,0.355090898,0.00014925609526924454,0.0019080090253455152,6.869203498483519e-05,5.3372256477338265e-05,Sips,[1.92391872 0.01476609 1.00799796]
YEDKOI_clean,0.0002342361,0.123985452,0.242057506,1.029097352,2.427308284,0.005388009763651695,0.02328006310283008,0.006625401319088909,0.0007813000793704873,Sips,[8.76268299 0.02827548 0.96245808]
YEDKUO_clean,0.0003150635,0.159321399,0.31738894,1.483160849,3.907936289,0.0014924424864655584,0.01971864047743136,0.0022089656670868734,0.0005234706258169471,Sips,[2.26018895e+01 1.42096851e-02 9.92831832e-01]
YEDLAV_clean,0.0006150097,0.296986492,0.546343903,1.873931878,3.332221657,0.014837678602580421,0.0989932868449685,0.039976611888023095,0.00012019054865057622,Sips,[5.79839317 0.10403586 0.94680418]
YEFNEC_clean,0.0001283969,0.060121464,0.118556458,0.560716258,1.592604233,0.001965491241808001,0.0015230860584776495,0.0014507801421892326,0.00014483073078113836,Sips,[4.20252539e+01 2.82426075e-03 9.73113586e-01]
YEFNIG_clean,0.0001024289,0.059417446,0.119626913,0.56650133,1.60169877,0.0015630579906986879,0.0023467211174228696,0.001307040410576785,0.0005504602730203171,Sips,[2.86469361e+01 4.16665510e-03 9.80111518e-01]
YEFNOM_clean,0.0001024289,0.060014708,0.119634126,0.569766072,1.604911576,0.0012505338502509403,0.0027522284262013006,0.0010210637894136347,0.0002615304359858217,Sips,[2.41485733e+01 4.96367494e-03 9.83446132e-01]
YEFPAA_clean,0.0001341675,0.06001615,0.119083029,0.56894087,1.592807649,0.0009738224831899974,0.0033372733877421006,0.0008010044946712213,0.00010168339316207159,Sips,[1.97931680e+01 6.04561978e-03 9.86864018e-01]
YEFPEE_clean,0.0001471514,0.06902557,0.137106196,0.645479819,1.774955171,0.001513138627166179,0.004729074456380831,0.0013036351495523705,0.00025914852463824616,Sips,[1.78985164e+01 7.69899957e-03 9.82314252e-01]
YEGHEZ_clean,0.0006687018,0.341558544,0.653944972,2.180533836,3.633902242,0.004770009596069447,0.13966479931466041,0.04958612597483139,0.0033939480741899306,Sips,[5.49393499 0.13394985 0.98956664]
YEGKIG_clean,2.1110141869,2.226034953,2.248296902,2.273557165,2.292637146,0.02243000878051181,0.003265245926886392,0.039053644300663666,0.00296116284622955,Sips,[3.37250948 1.98697134 0.02489201]
YEGKOM_clean,0.0004298673,0.197860922,0.393266603,1.697557982,3.82047266,0.0010735137436505508,0.054937154765896404,0.006922878870260448,0.0010734861014748672,Sips,[10.19300233  0.03997129  0.99996696]
YEHGID_clean,0.0003908622,0.193587145,0.362566856,1.384402604,2.780011654,0.009391450540730688,0.05574491966078696,0.01786616586815795,0.00032675931015871266,Sips,[6.11090151 0.06315862 0.95320585]
YEKQOW_clean,0.0005122849,0.228662673,0.438272201,1.512541008,2.685060845,0.008466502038325874,0.08342217183088559,0.030529580573433985,0.0028072944929519224,Sips,[4.55650389 0.105322   0.96437526]
YEKXET_clean,0.0002696636,0.133542279,0.260957315,1.145056514,2.854727773,0.005803736583049348,0.018541826800712053,0.005881933055843777,0.0006400788914307637,Sips,[13.85995219  0.01912216  0.96287304]
YEKXOD_clean,0.0002058681,0.10923017,0.212855336,0.972300218,2.451249122,0.001597458025276068,0.017257853004921213,0.0022821125836321047,0.00035260560804758855,Sips,[10.93705407  0.01989465  0.98798407]
YEKXUJ_clean,0.0002052192,0.101273224,0.200017855,0.945520516,2.487549681,0.00021398962726814285,0.013491013987068833,0.0006335484469955734,0.0002135246903584881,Sips,[13.47028175  0.01509513  1.0001139 ]
YELYOE_clean,0.0002554608,0.129707583,0.240417927,0.823665638,1.460908724,0.006135123418703408,0.04404924079835925,0.017547634168885818,0.0003020507200157566,Sips,[2.52072289 0.10522038 0.94999502]
YEMFOM_clean,0.0002536108,0.125445612,0.239943691,0.976589518,2.041056974,0.002153300046288564,0.03829564579796847,0.007591505334640004,0.0004050210574144439,Sips,[4.62924604 0.05480331 0.98466606]
YEMMAF_clean,5.84549e-05,0.03280871,0.065926712,0.322227553,0.930783981,0.00020248216102176366,0.0011489288026805156,0.00019519383748232874,0.00012324296383548928,Sips,[1.87329828e+01 3.52263751e-03 9.96101806e-01]
YENLUA_ion_b,0.0001795202,0.090936093,0.187957661,0.787432885,1.863752816,0.004897538909494565,0.01783210713534842,0.0060745074011082385,0.002756766235129845,Sips,[6.80847689 0.02778651 0.96284499]
YEYCUC_SL,0.000377507,0.209398417,0.401967743,1.640570371,3.766430287,0.01396779372273262,0.03798756674092365,0.015470851699297539,0.0013118616169651661,Sips,[13.28964142  0.0310407   0.93973143]
YEYDAJ_clean,0.0010300997,0.446570925,0.769171375,2.149451897,3.827517062,0.083151436810182,0.06667542534527185,0.09832397174253517,0.009295221868003873,Sips,[9.48993209 0.08640524 0.75951187]
YEYFEP_clean,0.0002060194,0.095314537,0.189061821,0.86810546,2.250297945,0.0017767485229830376,0.012371938557482373,0.0021055763079614893,0.00038411154506642626,Sips,[12.23672865  0.01564789  0.98493418]
YEZFIU_clean,0.000150604,0.078996033,0.154531557,0.708536015,1.844919403,0.001971485495349379,0.009241610285645992,0.0019654465284381023,2.3422854726138008e-05,Sips,[10.86987141  0.01442401  0.97904515]
YICDAR_clean,0.0002564366,0.130394084,0.255856168,1.155282012,2.881517125,0.0022959017664200532,0.021580006504200513,0.003320732510750354,8.230283709772152e-05,Sips,[12.29482737  0.02124276  0.98518518]
YICREI_clean,0.000234516,0.110058698,0.215483179,0.8558454,1.785545389,0.0035037347592514387,0.03268522006371108,0.008256329550601692,0.0010615108079439267,Sips,[4.13440968 0.05457864 0.97260797]
YIDSOT_clean,0.0002621081,0.152558322,0.295277008,1.130413716,2.299490822,0.007371327057719547,0.0443558623566191,0.014195396987482912,0.0016038305957448002,Sips,[5.18083541 0.05993897 0.95596991]
YIJCEB_clean,0.0067179321,1.741302314,2.543193089,4.908879928,6.676557126,0.2152391673226143,0.2136321693514428,0.5120452167759237,0.02035130854837247,Sips,[10.06820409  0.33331749  0.65502021]
YILJAG_clean,0.0002614112,0.138250899,0.274135517,1.253485568,3.211450663,0.0023519343656213387,0.01972786359613032,0.0030974589939854885,0.000535050602651955,Sips,[15.96720675  0.01742045  0.98626212]
YILJUA_clean,0.000264608,0.120405799,0.238228229,1.05368725,2.583217619,0.003135792644474853,0.021042019671088364,0.004239072914969466,0.0007559329704573619,Sips,[10.40727237  0.02332052  0.97865512]
YILKAH_clean,0.0002363117,0.129409352,0.255191434,1.102894389,2.7239837,0.006557829051621689,0.018415685045609288,0.006704134145758462,0.001332407429869053,Sips,[12.89826663  0.02003296  0.95736673]
YINCEF_clean,0.0002968557,0.132709875,0.2597641,1.015945637,2.192059199,0.008622052364118084,0.03142349135159278,0.011872816955584377,0.002133975532082366,Sips,[6.03391238 0.04443361 0.94259731]
YINCIJ_clean,0.0002066995,0.130321836,0.251443346,1.000669665,2.134992546,0.005993390968570805,0.03394929969414412,0.010053857990042011,0.0008313491217314858,Sips,[5.4373002  0.04824698 0.95834434]
YINCOP_clean,0.0002704685,0.129780899,0.254904463,1.003429323,2.105869905,0.005537773256596004,0.03662094022951398,0.010574690938268386,0.0017143605727899405,Sips,[5.05674288 0.05254825 0.96327866]
YINCUV_clean,0.0002174005,0.114349642,0.218467118,0.804248981,1.528008448,0.0041747217950376305,0.03852807180382948,0.012107321283076122,0.0007251938087702852,Sips,[2.91971557 0.08045755 0.96505401]
YINPEQ_clean,0.0001527544,0.084009927,0.167676783,0.797523357,2.22379646,0.0014780424326468215,0.004982329847363802,0.0012883771963004295,0.00036919902458105454,Sips,[2.60934571e+01 6.44781024e-03 9.86178201e-01]
YINXIE_clean,0.0001472689,0.077357335,0.149317978,0.650492986,1.513170344,0.001402793052269895,0.01737191536962826,0.0027935295079705063,0.0002838422312948283,Sips,[4.73376932 0.03265997 0.9845648 ]
