Adsorbent,O2_20C_0.001bar,O2_20C_0.5bar,O2_20C_1bar,O2_20C_5bar,O2_20C_15bar,RMSE_DSFL,model,fit_parameters
jp2064408_si_002_clean,0.0003864914,0.181768705,0.349912947,1.438902424,3.348902052,1.7188761534264546e-06,DSFL,"[0.03000370124905631, 2.54192017961355, 0.14873428491508373, 1.8106020123870576, 0.16924310180288477, 0.4251694382007842]"
jp209895d_si_002_clean,0.0006895533,0.316656636,0.575181082,2.095483871,3.96684395,,DSFL,"[nan, nan, nan, nan, nan, nan]"
JUCGUL_clean,0.0004755312,0.244583474,0.463582796,1.78657944,3.688082747,2.1356269865993725e-05,DSFL,"[0.2579805829215983, 0.4099117723744577, 1.392728634277517, 8.91317637468547, 0.04685370809615989, 1.0481958392423143]"
JUCXEK_clean,8.1444e-06,0.005455835,0.010904431,0.053885083,0.159281612,4.2894903314381125e-06,DSFL,"[0.00047804907890773297, 0.5108760940070217, 0.5663898830721193, 1.0374427877000867, 0.010331371347081704, 0.11184172394539559]"
JUJMOS_clean,0.0003243835,0.163841481,0.315027209,1.308022577,2.864540163,1.0749617040687498e-05,DSFL,"[0.03404907237045877, 0.9396041449604015, 1.4866860861756108, 7.099474604261972, 0.044578575915013165, 0.9923744559042703]"
JUKNUA_clean,2.22876e-05,0.009082737,0.017954625,0.087767595,0.230914271,0.00025073448367353353,DSFL,"[5e-324, 0.8324564063433006, 1.0462018324454037, 2320.9164908775965, 8.051599827657687e-06, 1604.3557298283858]"
JUKPAI_clean,4.91155e-05,0.027569804,0.055315447,0.238989225,0.588605816,0.0002715372384188339,DSFL,"[0.9974111864658536, 0.024676496262579815, 4.264739790232656, 0.34214285857167187, 0.09591133045602032, 5.630297231123901e-06]"
JUMCOL_clean,0.0001379535,0.070212912,0.141496993,0.681782337,1.89734186,0.00034186943587816984,DSFL,"[5.858828333585405e-42, 0.7286746611979977, 0.7775852534751694, 6.633707952793896, 0.021463638348269545, 0.4240798608412255]"
JUMCUR_clean,0.0001244286,0.076215241,0.152998526,0.70758595,1.908120265,0.0004573092335211489,DSFL,"[3.5804617438485233, 0.011073752972202906, 8.416048522872858, 2.4477547991208533, 0.04752502265500607, 8.558876357943739e-08]"
JUMDAY_clean,0.0001947579,0.086009037,0.168218492,0.772276215,1.995209486,6.137337207397541e-12,DSFL,"[0.008952237467732476, 2.6488202410003305, 2.5379278024820433, 2.8597438292644126, 0.059868203352579634, 0.3939341849052935]"
JUMDEC_clean,0.0001586916,0.077565923,0.153820837,0.724455947,1.942953068,9.687813825110605e-07,DSFL,"[9.34150719704149e-05, 1.5372975234357076, 1.0089971853032944, 2.7517044113778115, 0.05683196036793251, 0.30566490361158927]"
JUNBOL_clean,0.0001642896,0.070312156,0.137812433,0.548135812,1.189529982,0.0004650129591050312,DSFL,"[9.54180096358866e-10, 0.23501069706522423, 0.5748941553952488, 0.9139981773731487, 0.16202258157366958, 0.5066681566378157]"
JUNBUR_clean,0.0002129875,0.101615324,0.202480121,0.917489316,2.403761039,0.00043740608235106465,DSFL,"[4.666891874099732, 0.013838278968684016, 7.128645345182523, 1.9464471926532907, 0.07368148756447437, 9.150249199764061e-08]"
JUQVAU_clean,0.0002234288,0.103905193,0.20148658,0.888943198,2.13072829,2.1804819555738016e-09,DSFL,"[0.01640306312781101, 1.1384418163443482, 2.4659979300324286, 4.972988061424831, 0.041185577656160564, 0.7609169700890366]"
JURKIS_clean,0.0001561221,0.080465658,0.157739996,0.706282795,1.753507267,,DSFL,"[nan, nan, nan, nan, nan, nan]"
JUSBAC_clean,0.0001563783,0.095446511,0.178238854,0.650550481,1.236748784,,DSFL,"[nan, nan, nan, nan, nan, nan]"
JUSGUB_clean,0.0003090177,0.138756804,0.261728322,0.939776954,1.806904121,5.425145403524044e-06,DSFL,"[0.008464258183120747, 1.3591433406187736, 0.5529780845382571, 1.4738510884939617, 0.1936610376539273, 0.6462768468740983]"
JUSKAL_clean,7.58818e-05,0.032894779,0.063814579,0.291082751,0.683471864,0.0002762164122916123,DSFL,"[4.386724484549641e-10, 0.80458910423013, 0.7099996402691646, 18.655959041332505, 0.003536570854009069, 7.16141551883318]"
JUTCIM_clean,0.0004076964,0.209642104,0.41192079,1.67709281,3.636960426,0.0009591466083630814,DSFL,"[2.900462763217694, 0.05778784020173204, 1.043914426730014e-06, 11.594756103159645, 0.02313370163043264, 4.284635689033009]"
JUTCOS_clean,0.0001316047,0.067933033,0.133292704,0.585565795,1.404987674,3.132524741283434e-06,DSFL,"[0.02157281445400897, 0.22293178858111706, 0.641522498106656, 1.802023214265291, 0.07425295080047233, 0.5035084950154043]"
JUTCUW_SL,0.0001211451,0.050745534,0.098949396,0.491093626,1.338180366,0.0013521385739983006,DSFL,"[5e-324, 0.8005988516190994, 0.004029023301088497, 14688.330181542733, 6.9969528141678525e-06, 1347.7248031337244]"
JUVROJ_clean,0.0002152602,0.111926969,0.224356212,0.924375761,2.151822889,0.001376642137029291,DSFL,"[5.621105752937032, 0.020677269741984947, 5.8741254354502095, 1.2672150817088677, 0.09444215858340774, 2.889290697433924e-07]"
JUXFOZ_clean,0.0004295826,0.224220922,0.435462438,1.877573117,4.416887348,1.690538169187095e-05,DSFL,"[8.893862821919837, 0.04783915380434537, 0.7114518856770932, 0.03707422996287628, 1.1316904358362663, 0.7434510283795064]"
JUYBEM_clean,0.000463704,0.253030778,0.474181908,1.589510368,2.736535671,3.526332282371248e-05,DSFL,"[1.6537907711616069, 0.09684455426569528, 2.632418516314211, 3.0102748297056805, 0.12705541454607258, 0.7749263712472083]"
JUYJIY_clean,0.0004037371,0.167487144,0.331978134,1.376743474,3.223014968,0.0012712678981396206,DSFL,"[5.848876597533807, 0.029942995742268493, 3.9697157903695324, 1.837948312656855, 0.09505536077987888, 4.5335714324472e-07]"
JUYROM_clean,0.0003353738,0.154029923,0.300240796,1.337845825,3.259878224,3.4644460887808336e-11,DSFL,"[7.165084372901456, 0.04247451418764949, 0.685589100553709, 0.006614250551483648, 4.71900314742686, 1.1152705197684774]"
jz4002345_si_002_clean,0.000156912,0.077577983,0.150777453,0.673830405,1.660960748,,DSFL,"[nan, nan, nan, nan, nan, nan]"
jz4002345_si_003_clean,0.0001936361,0.077265829,0.155932181,0.674034056,1.635500934,0.0009192757396181924,DSFL,"[3.3745167943211403, 0.022320989594316856, 4.115006197861237, 1.658938660615132, 0.05188947071832767, 8.191771688339852e-07]"
jz4002345_si_004_clean,0.0001485657,0.078749816,0.153386533,0.675022268,1.652424065,,DSFL,"[nan, nan, nan, nan, nan, nan]"
jz4002345_si_005_clean,0.0001998374,0.098134029,0.189811925,0.801947615,1.860156069,2.2778789667841594e-06,DSFL,"[0.04190838814639548, 0.7611666789661907, 0.6176286025652249, 3.586636042205709, 0.04824920730065814, 0.7144859599238447]"
KABNIL_clean,0.0001849506,0.078057214,0.152047525,0.665615265,1.556430057,2.616072366226094e-09,DSFL,"[0.006975408195779625, 4.027723168230984, 2.468497891794745, 3.077296250604066, 0.05106247151782504, 0.7297789458803567]"
KABXAO_clean,2.03408e-05,0.009403833,0.018388646,0.089963782,0.247503121,,DSFL,"[nan, nan, nan, nan, nan, nan]"
KACGAZ_clean,0.0002196035,0.11312738,0.226930666,0.929598856,2.034797695,0.0013843519648975243,DSFL,"[1.2057220165019698, 0.08083628244448732, 3.467190153371592e-07, 9.723735152293042, 0.014464381076043878, 6.639659122280173]"
KADLOT_clean,0.0002371168,0.133851247,0.264162508,1.189013908,3.043643471,0.00011723263161301534,DSFL,"[0.9656207119522298, 0.17221298897835674, 2.212579800796703e-07, 4.0514763899716355, 0.02621336302212054, 3.2111650171695443]"
KADLUZ_clean,0.0002831563,0.154839678,0.304252548,1.336027401,3.198329595,3.3330529197635096e-05,DSFL,"[11.382195160520421, 0.014201712244405017, 5.177892441351265, 3.9350808897187926, 0.03912810337752787, 0.003098523416781712]"
KAHMOW_clean,0.0011099247,0.391692536,0.575896597,1.020867804,1.297995765,,DSFL,"[nan, nan, nan, nan, nan, nan]"
KAHNOX_clean,5.86233e-05,0.034080675,0.067847716,0.33270794,0.95599416,3.663474926374551e-05,DSFL,"[3.686507740504018e-12, 0.6876116054974957, 0.6133981087810061, 2.186055002027824, 0.03124340821038273, 0.1800552166238122]"
KAHPUE_clean,0.0001794925,0.089992514,0.176933655,0.790246889,1.955230219,1.7092668710612802e-06,DSFL,"[0.0029767449499072617, 0.630927222750919, 0.7806597528574976, 2.285402354893066, 0.07939232194488934, 0.4246277931114533]"
KAHYEY_clean,4.01978e-05,0.022029925,0.042841548,0.198991336,0.492849411,0.00018245969702338326,DSFL,"[4.138541751997311, 0.010656288611467148, 1.9848367361111663, 0.027947960838941313, 8.546427910170993e-08, 0.23971795600627419]"
KAJZIH_clean,3.27265e-05,0.019297435,0.038634142,0.183767909,0.517381272,6.85294261211096e-05,DSFL,"[0.10696121611481631, 0.08995907454070323, 0.7817195179473102, 1.2741607326905864, 0.023197275554473224, 1.5501826113951537e-06]"
KAKBUW_clean,0.00024209,0.124446363,0.245576094,1.019382878,2.403137832,0.0007279138614136511,DSFL,"[4.976801455285561, 0.024966606698217382, 4.999705083402856, 1.8073968934682645, 0.07462635415351072, 6.301544520653255e-07]"
KAKCAD_clean,0.0003053159,0.152349879,0.305393658,1.300079687,3.152620244,0.001736725983702071,DSFL,"[0.5927786098871731, 0.0031092424658059506, 0.6206270524065063, 1.7128590525963754, 0.18576542674719135, 0.31790866647074745]"
KAKCEH_clean,0.000144592,0.083297266,0.164458389,0.728037062,1.868524152,0.0001865609459216022,DSFL,"[4.994327465880021, 0.011443134001186182, 10.318218469236406, 2.2544260492847723, 0.05031043142251307, 1.1520573281157983e-07]"
KAKCEH01_clean,0.0001977909,0.087229895,0.170951388,0.760905823,1.913919218,4.151599447529478e-09,DSFL,"[0.005874838906489285, 3.5114138672297357, 3.832006486808051, 1.317889615136844, 0.13464944740134693, 0.29845895343041867]"
KAKCEH02_clean,0.0001759657,0.080193994,0.161112312,0.709608403,1.844680114,0.0007668052167065008,DSFL,"[5.155794725164346, 0.01002508159564438, 13.286915632797784, 2.935579744848595, 0.03915514702525465, 4.634210227252125e-08]"
KALFEK_clean,0.0004321012,0.213448543,0.415511503,1.685158706,3.670144677,0.00028990191254442204,DSFL,"[2.4963022037499454, 0.06953192978966255, 2.2851797272823704e-08, 9.805486138256665, 0.027344727541718145, 3.8617581351211747]"
KALFOU_clean,0.000415119,0.222727711,0.43800089,1.715266786,3.711926407,0.00171413723038035,DSFL,"[11.689985107347317, 0.023193074202454457, 5.706178746233779, 2.3971878685171664, 0.08264122801268009, 6.513304355020119e-07]"
KALFUA_clean,0.0006552174,0.320847881,0.621582312,2.317809063,4.440261616,0.0013388290953804652,DSFL,"[0.3994330243110336, 0.46697869888136284, 2.3487083121593678e-08, 14.816238378794177, 0.03301607630178039, 3.7209207758398435]"
KALGAH_clean,0.0004413522,0.215647202,0.416192593,1.660311454,3.625302195,2.920347671156546e-06,DSFL,"[3.4865937503205933, 0.09286030655505458, 1.1613395825064807, 1.849498979556629, 0.06712679970747969, 1.0676909359236193e-08]"
KALGEL_clean,0.0004704682,0.201773006,0.394330369,1.586013816,3.581201651,0.0008102875396410994,DSFL,"[6.6838868258512205, 0.03438777223476762, 3.7850603400299976, 2.0715441800202674, 0.09226894212410625, 5.713135332894373e-07]"
KANDIO_clean,0.0004754969,0.222584108,0.427865094,1.487064031,2.85565104,0.001296704806861186,DSFL,"[20.62933269904645, 0.01534698952511597, 11.244187456854014, 1.5077926674995488, 0.10582331304253248, 3.126550242661515e-07]"
KANMIX_clean,0.0002338613,0.095617375,0.189338044,0.791374437,1.911176675,0.0006612210921527479,DSFL,"[5.366003745443552, 0.01600401134520654, 8.447379825064038, 1.393542530115315, 0.08142050649475087, 4.902231216120329e-07]"
KARLUM_clean,0.0002778256,0.134804664,0.269781383,1.234954687,3.357181498,0.0009153120053758591,DSFL,"[0.8184257706371304, 0.0007051877504936476, 0.6394837289928457, 0.8486925992540848, 0.3269629700785082, 0.12251444271338588]"
KARNAU_clean,0.0004326562,0.199459181,0.386972374,1.743379931,4.483637143,0.0010177657695137913,DSFL,"[1.2886534181870979, 5.065565131662306e-12, 0.5328096552230818, 2.428803432740737, 0.16579533794732895, 0.23859609427297024]"
KARNID_clean,0.0003274941,0.158288823,0.313506051,1.354819617,3.360395731,0.0007633143407890366,DSFL,"[1.2342987721589318, 0.16030641006045857, 1.9416712881418203e-07, 8.83241272572415, 0.014600793128218608, 8.055236046836225]"
KASRAZ_clean,0.0003699489,0.183090415,0.355826547,1.540628548,3.592777844,5.551367086465462e-06,DSFL,"[0.023515610133322786, 1.0232176250348788, 1.3167792210518328, 8.51469129499932, 0.0420854311139354, 0.8284249945182458]"
KASRED_clean,0.0004056582,0.18156634,0.35529662,1.504763504,3.525194325,0.00018448927709655515,DSFL,"[8.414057189599545, 0.022456817251817928, 4.522938294358578, 2.918619906068199, 0.06310753258160852, 6.728535603526942e-08]"
KATDAM_clean,2.97016e-05,0.012825374,0.025223502,0.115697963,0.280676572,3.184309138210687e-05,DSFL,"[8.571219932039339e-09, 0.837835448654378, 0.8096981894433118, 4.17381454432213, 0.006194179808129407, 3.6386822308298687]"
KAVGAQ_clean,0.0004729386,0.240877562,0.459186415,1.652243161,3.106961466,5.880120728776147e-05,DSFL,"[12.621602000957777, 0.028377082875639927, 5.112679049309792, 2.6841542702564154, 0.05539857739764403, 4.907445809240251e-09]"
KAVNIH_clean,0.0002076409,0.116390279,0.226611735,0.921623603,2.123522789,0.00022636766255788296,DSFL,"[4.441459687051496, 0.02768006824834815, 4.8301908813127135, 1.424824305540631, 0.08323511506458979, 2.8030952151706984e-07]"
KAVTEI_clean,0.0002344817,0.121780941,0.236911438,0.994508102,2.282072406,7.327014158936602e-06,DSFL,"[0.9677211662334411, 0.17128788902499478, 0.3939091384747933, 1.1490248482958572, 0.07408164512999288, 0.666721906279643]"
KAVTUY_clean,9.37022e-05,0.049911729,0.097038207,0.370589399,0.743023202,0.00027368369965200846,DSFL,"[5.5147745346509625e-11, 0.6198684820447469, 0.6825957483299119, 0.7753175758907301, 0.1360178743832715, 0.6795563791555889]"
KAVXAI_clean,0.0006581836,0.327583797,0.628434972,2.63074734,5.469557674,,DSFL,"[nan, nan, nan, nan, nan, nan]"
KAWBOB_clean,8.48732e-05,0.042753665,0.083401515,0.405402367,1.102406574,0.000492401087862078,DSFL,"[6.382608596794032e-09, 0.3089787091528178, 5.391357659061846e-06, 11.377557489774825, 0.007498091007689984, 1.3985776414573459]"
KAWHEY_clean,0.0002792192,0.132705287,0.259487743,1.261152904,3.294719285,,DSFL,"[nan, nan, nan, nan, nan, nan]"
KAXQIL_clean,0.0004537495,0.202576961,0.359227415,0.932599378,1.297206246,4.399667967048565e-06,DSFL,"[1.8214592157093423, 0.23560636559382073, 1.3102031073954594, 2.1560456022036405, 0.01603533507229607, 1.1025612225433985]"
KAYBIX_clean,0.000442698,0.211132409,0.405090979,1.523867943,2.984017839,3.049307515259024e-05,DSFL,"[1.5628053917130735, 0.08225920477362597, 1.710218369518186e-08, 8.463705241704968, 0.03693230131749454, 3.3822539888110703]"
KAYBUJ_clean,0.0004081756,0.200217264,0.388601495,1.490746824,2.998192297,0.0006730395467911575,DSFL,"[1.7781707361428727, 0.07537682523027026, 1.8783581008744942e-07, 9.26443856837546, 0.03079616570662521, 3.8609232102120363]"
KAYCIY_clean,0.0003234117,0.155087192,0.303737739,1.340854377,3.177801241,4.018878948615804e-11,DSFL,"[0.0029581130070512763, 3.781000095505222, 1.2059573254830394, 6.721039811205677, 0.046464307185094963, 0.7344919653089622]"
KECRAL_clean,0.0001171861,0.048454863,0.096200274,0.469901948,1.321260437,,DSFL,"[nan, nan, nan, nan, nan, nan]"
KECRAL10_clean,0.000105573,0.048172982,0.096567668,0.469998547,1.300336914,0.00033219102242633837,DSFL,"[2.006336364869558e-16, 0.8001778867221585, 0.014000789128295289, 4063.020129224099, 2.4074633347385422e-05, 334.40731522265946]"
KECRAL11_clean,0.0001961549,0.093485111,0.18585996,0.842069849,2.169552527,0.00033364478530076557,DSFL,"[1.0708929543027635e-16, 0.4218026685689442, 0.7301900507738135, 1.6318541247662663, 0.11716884547382415, 0.27516279327310267]"
KECRAL12_clean,0.000109712,0.049011046,0.098635842,0.475002002,1.346485617,0.00022315452516014165,DSFL,"[1.1022975392828875, 0.015329541167904066, 4.076113634798144, 4.8661054269773265, 0.01695342453763993, 4.426306209479541e-07]"
KEDJAG_clean,0.0001098526,0.058291761,0.115596847,0.561048963,1.581621156,,DSFL,"[nan, nan, nan, nan, nan, nan]"
KEDJAG01_clean,0.0001298257,0.058497485,0.116182061,0.560513682,1.568287053,2.101490316678855e-10,DSFL,"[0.0037104223701091357, 3.4263297466941394, 3.763477741865452, 2.637400697835663, 0.044466508860085865, 0.22472739297376712]"
KEDJAG02_clean,0.0001138472,0.057996158,0.114032946,0.570957664,1.592226921,0.001569742666449566,DSFL,"[5e-324, 0.7292910563682976, 0.026022139459645332, 19424.097030883826, 6.080364069753978e-06, 1169.6279720827142]"
KEDJAG03_clean,0.0001238338,0.059795743,0.117743965,0.570899741,1.612044323,,DSFL,"[nan, nan, nan, nan, nan, nan]"
KEDJAG04_clean,0.0001058579,0.057103356,0.11420072,0.550247461,1.545657427,0.00011535910332668757,DSFL,"[8.904611343651718e-17, 0.7399344656238483, 0.7988200230609631, 1.8090462380826973, 0.06370676872898674, 0.16689537621313472]"
KEDJAG06_clean,0.0001118499,0.056823732,0.114626149,0.553505088,1.559530806,0.00029650280539767425,DSFL,"[3.085199360399278e-119, 0.7458280925547783, 0.804802258960725, 2.5843864630638773, 0.04461237201480036, 0.20183964774571964]"
KEDJAG08_clean,8.98794e-05,0.058026118,0.115337195,0.565165438,1.566103983,0.0006165595468210369,DSFL,"[3.44460923631348e-17, 0.7457036461137228, 0.0001708994319027865, 10829.095439723906, 1.084818871630963e-05, 724.6668700951677]"
KEDJAG10_clean,0.0001338204,0.057898289,0.115137463,0.562339231,1.545929062,0.000618007867284732,DSFL,"[3.817808560308256e-20, 0.7726743128306934, 0.00022643145205501758, 11035.255773318355, 1.0634330972007339e-05, 813.9284182963281]"
KEDJAG12_clean,0.0001278284,0.058517458,0.114520292,0.556345276,1.558582079,9.995183566443906e-06,DSFL,"[1.0948448073055357, 0.03158013896724867, 173.88753988011734, 212.33487890336662, 0.0005423503882313459, 12.692623624726886]"
KEDJAG14_clean,0.0001018633,0.057946225,0.115652772,0.567861819,1.563000149,0.0009298148221660715,DSFL,"[5e-324, 0.7831129896683399, 2.105852974725389e-05, 17777.880168607793, 6.658047407375696e-06, 1275.9678043087058]"
KEDJAG16_clean,0.0001318231,0.057604683,0.116104166,0.559968413,1.556337092,0.0002791866672321769,DSFL,"[5e-324, 0.7496577265440291, 0.7845035157345417, 8.727528272754448, 0.013381424353053884, 0.6467757423404186]"
KEDJAG18_clean,0.0001178418,0.057255152,0.115159434,0.578219916,1.571532697,0.0025726022420195283,DSFL,"[5e-324, 0.7446120162206725, 0.015284041911166744, 17141.093553085968, 7.0548783497776424e-06, 1354.406478274693]"
KEDJAG20_clean,0.000143807,0.058886962,0.114018964,0.578167986,1.567258434,0.002812831757088776,DSFL,"[5e-324, 0.7510862189540772, 0.004549487836523913, 17187.945425222177, 7.0421060413098515e-06, 1391.266296849177]"
KEDJAG22_clean,0.0001238338,0.058974844,0.11627993,0.569056216,1.580620499,0.0004715312189138639,DSFL,"[5.615499269461085e-18, 0.7430183859561359, 0.0001470048103938311, 11120.785900416766, 1.0628084340177512e-05, 720.0081633404345]"
KEDJAG24_clean,0.0001098526,0.058413598,0.117692034,0.561412475,1.595702257,0.0003370143487646202,DSFL,"[1.2162063338894018, 0.013301679771602234, 8.29022229945883, 1.9168437425042368, 0.053629765422647295, 9.359578871648395e-08]"
KEDJAG26_clean,0.0001018633,0.057996158,0.11705489,0.571337154,1.60983329,0.0003438283493936011,DSFL,"[4.406430108323182e-16, 0.7254478321332861, 0.013561854327377333, 3693.1488047846874, 3.1914661394579004e-05, 195.7775112155371]"
KEDJAG28_clean,0.0001278284,0.058699214,0.117719997,0.57339639,1.622947688,0.00013936932286915754,DSFL,"[5e-324, 0.7297679566399791, 0.7904464864892732, 12.069398801378014, 0.009802609145924969, 0.6514813909904645]"
KEDQAN_clean,0.0001957193,0.099822371,0.198839656,0.791980038,1.728876996,0.0011403268384018058,DSFL,"[0.4701527092798373, 0.19877439659332882, 1.7776038575583311e-07, 9.923415066666895, 0.011837235682190137, 10.303628718741392]"
