Adsorbent,O2_40C_0.001bar,O2_40C_0.5bar,O2_40C_1bar,O2_40C_5bar,RMSE_DSFL,model,fit_parameters
FATQID_clean,0.0002089123,0.0952938612,0.1894436788,0.9307889324,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FATVOM_clean,0.0001005429,0.0461010441,0.0892297001,0.3939355811,2.1482232831842647e-06,DSFL,"[0.05914585629474108, 0.41335321896592314, 0.9000175276431157, 0.4971988946859402, 0.14442728996443147, 0.05036137946056446]"
FAVDAK_clean,0.0003795757,0.1484681555,0.2740818585,0.8086055285,2.8287447050399658e-05,DSFL,"[1.1992535448845028, 0.11160915942407304, 1.5284632556542614, 1.7864218488435943, 0.1059176512473655, 1.6520900339611002]"
FAVDEO_clean,0.0001980425,0.0849657535,0.1583642775,0.5531414822,7.311068580296396e-11,DSFL,"[0.009377763936766764, 2.287164223361379, 2.2852932263669783, 1.0915545479817161, 0.16190517222984596, 0.7908894448643182]"
FAVDIS_clean,0.0001049605,0.0516066511,0.0976471666,0.3656452096,2.4656700853928888e-06,DSFL,"[0.3536673937263534, 0.2140778830794111, 0.906995254782987, 0.46337730554231377, 0.07379329053088068, 0.018213043873067082]"
FAVFUG_clean,0.0002677095,0.1120684947,0.2235750783,0.9743928604,0.0007183120468114764,DSFL,"[0.008526234799019917, 5.254530499474962, 21.76178028326426, 9775.685513958664, 2.3575191247127615e-05, 1422.7481443207323]"
FAVKAP_clean,0.0001550169,0.0695464793,0.1356558589,0.6478558836,5.1244070588283514e-09,DSFL,"[0.007164003986050933, 0.9574074786909399, 2.519533896110124, 0.0021168539933805754, 70.10713935289861, 0.023260519595566433]"
FAYPAY_clean,0.0001763203,0.0948963285,0.1867307512,0.8665838,8.549145227011612e-06,DSFL,"[0.29864074969419035, 0.06065697445246559, 5.854518354913004, 1.552480671363412, 0.11292354341393039, 0.07564003999395558]"
FAYPEC_clean,0.0001531021,0.0865525651,0.1682660721,0.7762705758,1.5295951437341908e-05,DSFL,"[5.098074107151043e-35, 7.9929735493784255, 9.815726875110709, 0.0491327511822601, 3.739412698437825, 0.05649821046459165]"
FAYPIG_clean,0.0001839892,0.0852825995,0.1702477274,0.7909731568,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FAYPOM_clean,0.0001272349,0.0698236728,0.139196722,0.645342362,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FAYQAZ_clean,0.0001572407,0.0708550712,0.1415373505,0.6617068119,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FAYQED_clean,0.000260309,0.131397176,0.255950394,1.1514211721,6.015666452202037e-06,DSFL,"[0.29508652445256944, 0.8446320523105965, 0.11014107745293765, 0.10728951027337477, 0.21552708731311626, 0.03537582556971251]"
FAYQUT_clean,0.0002184516,0.1002476772,0.1998440006,0.9060620004,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FAZFET_clean,2.95398e-05,0.0173281044,0.0357851582,0.1664232732,0.0003162631550706458,DSFL,"[5e-324, 0.6912350571088126, 0.9191139208204947, 857.2335241311042, 4.204470451206196e-05, 378.435683091039]"
FAZPED_clean,2.84387e-05,0.0228867992,0.0453775637,0.2155471141,8.883451278204693e-06,DSFL,"[0.08652396352429606, 0.10013398012370729, 0.9436949292769353, 0.30483708693523764, 0.1231552433754031, 0.018946755781023134]"
FEBPUY_clean,0.0001187257,0.0591278554,0.116794283,0.5085671202,0.00014482880585177358,DSFL,"[9.355256438069257e-10, 0.42041993546429063, 0.6994807834947244, 5.791590322966838, 0.020879601154131906, 1.7423166566182973]"
FEBXIV_clean,0.0002958146,0.1460535145,0.2907758635,1.3942825417,0.00011021480374778721,DSFL,"[9.005471662075859e-10, 0.8954602768110297, 0.9275124265996942, 2.845716772759326, 0.10345925903689478, 0.13022178907764806]"
FECCIZ_clean,0.0003093939,0.1637680687,0.313123697,1.1938617991,1.726704925125699e-05,DSFL,"[0.03942301821662601, 0.8211802726264945, 0.06416525577099436, 1.9723419784128318, 0.15797932962799882, 0.6809414548659497]"
FECJUT_clean,0.0002486923,0.1164955978,0.2262387794,0.9745163224,9.91384312616645e-10,DSFL,"[0.002116748645985645, 3.7693407442182374, 13.621149745313964, 0.6613713716599584, 0.36459416309103965, 0.2050913693001995]"
FECKAA_clean,0.000299262,0.1534010229,0.2991767168,1.1537000783,0.0004860056626244644,DSFL,"[5e-324, 1.5501820572878973, 6.081028432435492, 17537.065149630595, 1.8167098215566096e-05, 3551.912296056747]"
FECXES_clean,0.000292826,0.122804424,0.2399117768,1.0361649596,2.055407932404504e-05,DSFL,"[9.671937007261093e-10, 3.010849658641015, 2.4252704441412942, 1.6861834425426796, 0.14937976796636906, 0.3497686983997827]"
FECXUI_clean,0.0002633467,0.1225139994,0.2328290983,0.9827505594,7.53403352703495e-08,DSFL,"[0.3758161703239273, 0.07776487117868534, 14.556265223042859, 0.8701898630722757, 0.26927203991218074, 0.2075458898812001]"
FECYUJ_clean,0.0002682967,0.1303684447,0.2516912137,1.0475459601,1.6296815992667918e-06,DSFL,"[5.522413201827412e-10, 2.4488066229003653, 0.5474084659952828, 0.8173287185826559, 0.3322774717255483, 0.26509628182186534]"
FECZAQ_manual,0.0001477408,0.0812371393,0.1597373798,0.7305894595,8.964023903278744e-06,DSFL,"[2.567154488786553e-27, 7.9273446491965505, 9.843221577880044, 0.5176928249226811, 0.3200266839785712, 0.1314590693351992]"
FEFCUQ_clean,0.0001791707,0.1096687563,0.2159373414,1.0156983351,2.2331985395050144e-05,DSFL,"[0.08682774391047383, 0.44713326843980356, 0.5819756257872298, 0.902608657668973, 0.20498426497643177, 0.011408753802260658]"
FEFDAX_clean,0.0001782527,0.099302974,0.1974756637,0.9442087489,1.156724967230371e-05,DSFL,"[5.313439942091177, 0.017173519012653505, 0.7082949779848599, 6.000715890381253, 0.01808721356211856, 0.6312903876583915]"
FEFDEB_manual,0.0001511929,0.0879035759,0.1727660138,0.8509613899,1.6187799585279985e-05,DSFL,"[0.052131784390102014, 0.25761811000854146, 7.1458702172014, 1.1185353608414312, 0.15212395717068533, 9.406543954552362e-08]"
FEFZOF_clean,0.0001572471,0.0717173772,0.1424452096,0.619991897,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FEGNIQ_clean,9.09193e-05,0.0494002515,0.0989379907,0.4544503807,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FEHCIG_manual,0.0001583198,0.0801563831,0.1565838693,0.7440490419,8.696021459220153e-06,DSFL,"[0.024810393595607657, 0.7439125620198045, 4.824496313306414, 1.9082743195352299, 0.08244112323276782, 0.16133214895022197]"
FEJDII_clean,0.000209889,0.1035116143,0.2040313009,0.8141171309,0.0006154010676621389,DSFL,"[8.173321973491828e-106, 8.05398502176763, 47.22304164197768, 12754.671106813972, 1.686084542709306e-05, 3300.1434290471466]"
FEJDII01_clean,0.0002031618,0.1017087214,0.1988563929,0.7989896488,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FENROG_clean,4.53434e-05,0.0191631223,0.0385358049,0.1902807237,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FEQSIF_clean,0.0002386458,0.1108125219,0.2191557498,0.9578335787,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FERHAN_clean,0.0002174513,0.1295585566,0.2464518998,0.9448233292,2.845489916525513e-05,DSFL,"[4.435802820151057e-16, 5.05096130895767, 10.701945172974467, 0.8924441324126551, 0.3074633628924416, 0.4006032263346702]"
FESTUT_clean,0.0002885974,0.1301947652,0.2495005283,0.9131151221,4.5486638233224913e-10,DSFL,"[0.0023935007585945637, 7.535401196936379, 10.973932735898321, 6.077392081686864, 0.04475781975498112, 1.972835416199988]"
FEVNOL_clean,0.0039602671,1.1470291883,1.6395851911,2.5976924534,1.6001620908691844e-09,DSFL,"[1.663680217806629, 1.859697842050944, 0.9353877581401823, 1.1101321981270107, 0.7858510998122574, 1.0242935672099678]"
FEVSAC_clean,8.09526e-05,0.0409197596,0.0805172941,0.3690157955,1.2217169112468025e-06,DSFL,"[0.03384944640753678, 0.3073611560931168, 0.749064902940129, 1.2851200219449994, 0.056800456719222195, 0.2471067008379166]"
FEWWEL_clean,0.0007491925,0.3622090148,0.6826176558,2.5235499646,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FEWWIP_clean,0.0009989094,0.4596846059,0.8652096943,2.9844457258,4.163848006115317e-06,DSFL,"[0.00901185185410543, 2.3206195359241546, 1.427112783108606, 7.522036384039567, 0.12893592857961395, 0.9775253683506598]"
FEWWOV_clean,0.0004772181,0.2171817756,0.4258194103,1.7005974717,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FEWWUB_clean,0.0003431917,0.1695546215,0.3264133948,1.3011599369,5.148546344697817e-06,DSFL,"[6.37245414871134e-17, 7.6573902806251795, 10.703203996134322, 1.863960587481187, 0.18966035839472942, 0.4593466321283439]"
FEWXIQ_clean,0.0003048335,0.1400786689,0.2789102918,1.320812555,0.00019293831996190682,DSFL,"[2.0634826714102525e-10, 0.9451409499458415, 0.9368351683770139, 4.799430202102866, 0.058967417771004914, 0.26671053597208294]"
FEXCES_clean,0.0002915378,0.1381549642,0.2639496528,1.1287786888,6.578808374732746e-07,DSFL,"[0.5347250109905302, 0.14202883301971195, 3.5060304059497094, 1.7866834066164574, 0.12142368245820219, 0.027026570711015482]"
FEYJID_clean,0.0001089502,0.0471128063,0.0958380762,0.461891807,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FEYJOJ_clean,0.0001759251,0.0989848501,0.1976506894,0.9207943768,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FEZCIX_clean,3.99753e-05,0.0283746187,0.0564505985,0.2775978304,8.582587494916387e-06,DSFL,"[0.01965151830829065, 0.09639627070921102, 4.925573597199402, 0.4833359132361322, 0.11430296139083188, 1.2431050691234767e-06]"
FEZQEI_clean,5.12887e-05,0.0227802909,0.0453041382,0.2122327329,3.184552266418418e-05,DSFL,"[2.280467205333643e-09, 0.7879777681383924, 0.7710830908161709, 1.1345647761167135, 0.040615049946568116, 0.44427718953872186]"
FEZREJ_clean,0.0001476915,0.0714454672,0.1426787054,0.6462596596,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FEZTIP_clean,0.0001684737,0.097858473,0.1929123536,0.8442789436,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIBKEI_clean,0.0002682047,0.14220788,0.2797164304,1.222319938,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIDMIP_clean,3.18101e-05,0.0169688151,0.0335425937,0.158543535,1.3007357845885114e-06,DSFL,"[0.0134194767922707, 0.1338129079027931, 2.889935880419114, 0.28821713574287733, 0.11315122925059697, 0.0915823630131806]"
FIFMIS_clean,0.0001966808,0.0977915286,0.1902646708,0.8006395528,2.374355976330122e-06,DSFL,"[8.850978722837678e-35, 8.078667635149781, 10.23094076613817, 1.3771705583827818, 0.1462721992709408, 0.41815292371435914]"
FIFMIS01_clean,0.0002058288,0.0971626074,0.190237227,0.7852938756,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIFMOY_clean,0.0001921068,0.0962523869,0.1860108765,0.766536015,3.939189324535781e-06,DSFL,"[3.1588991874129346e-09, 6.521510769422902, 10.3097511220866, 0.8344779128429345, 0.2396722586731663, 0.337533964424835]"
FIFNUE_clean,0.0001521646,0.0761223467,0.1503493097,0.7194956606,1.4282341954087434e-06,DSFL,"[0.03163362644308238, 0.18932220558968985, 4.901202172250406, 1.8057855012372017, 0.08253405609874247, 0.10618691996856382]"
FIFNUE01_clean,0.0001761906,0.072657265,0.1456455547,0.6758297576,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIFPAM_clean,0.000149633,0.0646093975,0.1272067655,0.6146443225,2.8891288088045214e-11,DSFL,"[0.0042731779225083175, 2.766406692953614, 4.732623360036592, 0.002997424378709321, 46.07225113411005, 0.02137381796182123]"
FIFPAM01_clean,0.0001897133,0.0776301417,0.150910238,0.7129238201,2.3142207000314327e-11,DSFL,"[0.008672506867768803, 1.9774385063631883, 4.241166541520465, 0.003410861212035178, 50.72197059606599, 0.03491001331769488]"
FIHFAF_clean,0.0001679552,0.0820714404,0.1642740239,0.7127928124,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIHHOV_clean,0.0001079255,0.0681515137,0.1344774789,0.5653184021,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIHHUB_SL,0.0001741592,0.0940459653,0.1865830514,0.873174149,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIHRIZ_clean,0.00018398,0.078232651,0.1529067416,0.7104605354,7.58736933150848e-13,DSFL,"[0.002885472200247102, 7.9491010146028565, 9.872276460957444, 0.07958788245588991, 2.0453664282233666, 0.05622253016906123]"
FIJCUX01_clean,0.0001007214,0.0464194948,0.0928725634,0.4508195233,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIJDIM_clean,0.000146534,0.0711507337,0.1407769498,0.616981605,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIJDIM01_clean,0.000150761,0.0724920838,0.1412954548,0.6130110959,6.429637688742541e-11,DSFL,"[0.0002144806828537025, 7.693405823664479, 10.318314929969477, 0.5654975553060708, 0.2639192786108789, 0.23371815017806863]"
FIJDIM02_clean,0.0001563969,0.0708548477,0.1412771381,0.6139339786,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIJDIM03_clean,0.0001352622,0.0726104383,0.1401739058,0.6152682839,8.809726280701976e-06,DSFL,"[5.817337878300781e-17, 7.5430241808198755, 10.317382073895036, 0.13386699574139335, 1.1421850205905972, 0.11407530592418458]"
FIJDIM04_clean,0.0001423071,0.0715635652,0.138805785,0.6081543377,3.292170058645349e-06,DSFL,"[4.602786054270483e-06, 7.600709494729453, 10.290145937797593, 0.22817387369984385, 0.6524517802067683, 0.13939799950388887]"
FIJDIM05_clean,0.0001169454,0.0700235487,0.1404458392,0.6167899836,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIJDIM06_clean,0.0001310353,0.0713494001,0.1388889149,0.6058450174,8.12326659659185e-06,DSFL,"[5.783822991082213e-17, 7.565290846500106, 10.279757050038834, 0.3964637247804709, 0.37151371409541795, 0.18593726324261192]"
FIJDIM07_clean,0.000149352,0.070902753,0.1397357126,0.6090109982,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIJDIM08_clean,0.000153579,0.0696868022,0.1374066667,0.6088137409,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIJDIM09_clean,0.0001549879,0.0686991064,0.1389325933,0.6096732194,0.0008289498594953106,DSFL,"[0.0013531399452057333, 10.845650492091945, 14.76810798704136, 8094.496066022532, 1.7601819093158923e-05, 1768.843978690463]"
FIJDIM10_clean,0.0001113095,0.0669886032,0.1308154525,0.58126534,1.3249008279623258e-05,DSFL,"[1.0057806778701097e-22, 7.7401702894461035, 10.253098177764297, 0.34406453541129767, 0.40055149719995425, 0.1547449464242095]"
FIJDIM11_clean,0.0001338532,0.0703419785,0.1351621596,0.5991946261,8.915239167266953e-06,DSFL,"[3.254388742859406e-24, 7.538284538183923, 10.358193493061833, 0.055856180761831686, 2.7162248552506725, 0.08802186388475455]"
FIJDIM12_clean,0.00015217,0.0721187038,0.1393538787,0.6109427115,1.478044599682461e-07,DSFL,"[0.00015248319592591478, 7.564911602039363, 10.314198269797796, 0.15106297585762313, 1.0023401303821022, 0.11956737872110679]"
FIJDOS_clean,6.32643e-05,0.036626603,0.0724478688,0.3585683053,6.577247106722662e-06,DSFL,"[0.0031317398543528052, 1.530393030993944, 1.9127884632921455, 1.9478887856298586, 0.036776419763942685, 9.936173888646473e-09]"
FIJFIO_clean,0.0004457207,0.1840802158,0.3571594561,1.4163413198,4.024367054972945e-05,DSFL,"[4.829937793333218e-10, 1.0767410677299067, 0.9385795943988015, 14.47758911585756, 0.02623649120501238, 2.3799278328821454]"
FIJFOU_clean,0.0001316535,0.0728277031,0.1426823707,0.6284886958,8.633295559814738e-06,DSFL,"[4.567543311191232e-20, 7.327784124183314, 10.190306278181017, 0.9289562927763965, 0.160316187428024, 0.2880661188849622]"
FIJXUR_clean,3.99751e-05,0.0216051364,0.0432892933,0.2084970034,6.202496703808435e-05,DSFL,"[3.781083513574454, 0.006480813642084471, 1.4427095802897631, 2.793903947306471, 0.006843826435271819, 1.309097997343257]"
FIJYED_clean,0.0002987645,0.1391095002,0.2644665299,0.9265575772,2.807370355863884e-06,DSFL,"[1.6695630139180173, 0.07097348936864939, 1.4616708251831954, 2.6681540139267304, 0.06547086536197635, 1.6559457585296296]"
FIJZEE_clean,0.000111699,0.0575561797,0.1123781634,0.4806822109,3.1908349028221113e-06,DSFL,"[0.1420519462901414, 0.1430627619782029, 0.9747167441637833, 1.5389276474501938, 0.0635276469927093, 0.5446766625732351]"
FILYAC_clean,0.00017492,0.0652953771,0.129248081,0.5989358762,8.507233071003848e-11,DSFL,"[0.005914234659589985, 7.8573678989878095, 10.071896964153577, 3.217881967939651, 0.04101301778469566, 0.519457480765471]"
FILYEG_clean,0.0001105424,0.051644005,0.1043036178,0.5039453094,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIMYUX_clean,9.6109e-05,0.054423931,0.1091761305,0.5034591188,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIMZAE_clean,9.21643e-05,0.0485049124,0.0962104653,0.447776205,3.307135878405065e-05,DSFL,"[1.3561636350224384e-08, 0.4004158080542258, 0.6064446568682901, 2.123718826319837, 0.04619334070989304, 0.4386281109178411]"
FIPJAR_clean,0.0001431447,0.0633697621,0.1265530595,0.5511351745,0.0004377529188692954,DSFL,"[0.0013353206951807308, 11.223663336097298, 14.748574279922897, 6245.6704603195685, 2.0884322808506917e-05, 1612.059198760877]"
FIPJEV_clean,0.0003170473,0.1446355115,0.2818914742,1.0268141021,0.0008642583582673358,DSFL,"[0.001488869704389493, 10.452024422959665, 16.33171087659616, 15286.93420647665, 1.9882326726431734e-05, 3943.654103943042]"
FIPKOG_clean,0.0002011301,0.0885735501,0.1762015574,0.7924689145,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIPKOG01_clean,0.0001918828,0.0882082793,0.1748052057,0.7904992263,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIPKUM_clean,0.0002056613,0.095326538,0.1888748579,0.8388449428,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIPWOS_clean,0.0002715431,0.1300259661,0.2518049357,0.9595360623,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIPXAF_clean,0.0003236937,0.1629635997,0.3154449179,1.1548231766,0.00044290193211447593,DSFL,"[4.204449442092772e-39, 8.234043699904893, 9.119794489804047, 17144.522094972577, 1.9855151319577374e-05, 3907.1484173969134]"
FIPXEJ_clean,0.0001636452,0.0693046222,0.1360988198,0.5984161633,3.618194123200792e-10,DSFL,"[0.0030884706546444765, 7.857044734033113, 10.222785227262735, 2.129125467779756, 0.06634188716008577, 0.5783784914919194]"
FIQYOU_clean,3.01491e-05,0.0152887482,0.0307203077,0.1463800447,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIQYUA_clean,1.39851e-05,0.009001738,0.0170353967,0.0830496957,4.639414264960904e-06,DSFL,"[0.009111829597511407, 0.7162357484058504, 5.035062993383378, 0.16283531552796207, 0.10198619634770133, 2.0047815066017723e-05]"
FIQZAH_clean,2.82942e-05,0.0170658452,0.0337832255,0.1588717011,3.108469826600022e-06,DSFL,"[0.09417769027110902, 0.09858504536683008, 0.8606453787442403, 0.2239476258748218, 0.1126486808285759, 0.0025967809727194366]"
FIRMUQ_clean,0.0002722418,0.1208158775,0.2405153349,1.1099824341,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIRNAX_clean,0.0002310282,0.1152782241,0.2290802994,1.0858253958,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIRNAX01_clean,0.0002042776,0.1156770518,0.2315875637,1.0812972425,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIRNIF_clean,0.0001945501,0.1162655658,0.2330296663,1.0974303087,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIRNOL_clean,0.0003465932,0.1576043731,0.3104941899,1.4028160024,1.33650492347043e-05,DSFL,"[1.2044130449916795e-08, 0.8403078118896292, 0.9149563478883648, 3.352142115875118, 0.09553241747082067, 0.33874346740827715]"
FIRNUR_clean,0.0002678659,0.1346923314,0.268504883,1.2340067632,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIRPAZ_clean,0.0001842725,0.1185287616,0.2320120894,1.1017135358,3.3114393119145596e-05,DSFL,"[0.013400475798824236, 4.6380834692454185, 0.20255070263298353, 0.914501002363602, 0.20601706545980208, 0.004947406838303323]"
FIRZOX_clean,1.0831e-05,0.0061043728,0.0122823967,0.0606483956,2.141770517006962e-05,DSFL,"[0.02196060482119879, 0.5229270603396403, 4.867019357461619e-05, 0.025864083350112685, 0.03202341140526614, 1.6700117519075715]"
FISGOF_clean,0.0001985638,0.1191382934,0.2327962254,1.1307316148,0.000569697222628546,DSFL,"[0.023472216862875997, 10.461240557939579, 0.020710699243814794, 0.03022864661063389, 3.33818866490301e-06, 0.23134369876599603]"
FISXEM_clean,0.0002440451,0.1304978244,0.2519115997,1.1085166145,1.436246853790063e-05,DSFL,"[0.49044272757421575, 0.12315037104046432, 3.5700503056630075, 1.724732571189231, 0.12314852926174538, 0.01563305170653909]"
FITGEW_clean,9.11323e-05,0.043127471,0.0865101127,0.4015163545,0.00023558668988196566,DSFL,"[3.7040196572077417, 0.010967117128152898, 1.729103235606697, 4.057238473896059, 0.011648306388220458, 1.560621814433569]"
FITHIA_clean,7.41374e-05,0.0365738522,0.0724393796,0.3360156791,1.349182690569113e-07,DSFL,"[2.5685314985001986, 0.011802599632990594, 2.263772246453515, 2.245653506857238, 0.0193946551890421, 0.7646050333859734]"
FIVNAZ_clean,3.01643e-05,0.0135509693,0.0274308735,0.1335748662,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIVYUF_clean,0.0001070052,0.0469811076,0.0933864806,0.383996378,0.0004048238604757899,DSFL,"[2.4191993203491124e-06, 0.0911275597977503, 0.2155772900703803, 3.6175081612117994, 0.02704559458187076, 1.9086966065144049]"
FIWKUT_clean,0.0001554153,0.0831385693,0.1607958701,0.7536952947,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FIYDOH_clean,6.50441e-05,0.0295012817,0.0575791564,0.2584625699,7.761686262811674e-07,DSFL,"[0.0012665278870827262, 4.30905791763429, 1.019393806838234, 1.6299141464662197, 0.03562139332718922, 0.7356454412172971]"
FIZPOV_clean,0.0002697154,0.1481917531,0.2930476512,1.3119125451,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FOFCIO_clean,0.0003089964,0.1476176728,0.2724338592,0.7095367912,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FOFCOU_clean,0.0004452419,0.1961061094,0.3676340656,1.156498943,1.305893188955858e-05,DSFL,"[2.6679453069775825, 0.054981085395073064, 2.465199056369021, 4.8348869945423685, 0.05636011364878191, 2.386023254860531]"
FOFTIF_clean,0.0002909151,0.1413435016,0.2804604719,1.1437452743,0.0010849296781107606,DSFL,"[5e-324, 8.401749301298715, 53.86707791293131, 18352.387828078183, 1.600305931074192e-05, 3123.131822974444]"
FOFTOL_clean,0.0002857619,0.1431539999,0.2763021005,1.1143337314,5.887764004852455e-06,DSFL,"[1.3551366410976636e-15, 5.002641770440744, 4.992317668070261, 1.7040390647365646, 0.17462110576678166, 0.4605590479739395]"
FOFTUR_clean,0.0002944578,0.1284802638,0.2521660349,1.0636400891,0.0001844795787509535,DSFL,"[2.931997345307321e-11, 1.0858434941627044, 0.8834406562358623, 14.050239013804575, 0.018746388948337345, 2.3842828366865776]"
FOHCIP_clean,0.0001317986,0.0679636682,0.1329862219,0.5670119111,3.599133858755673e-06,DSFL,"[1.90710803256754e-37, 7.8387207278359075, 10.334113043205603, 2.995563911208543, 0.046402974024645306, 0.9755702868683558]"
FOJKIA_clean,0.0002010278,0.1065609889,0.2115340611,0.919753038,,DSFL,"[nan, nan, nan, nan, nan, nan]"
FOJLOH_clean,0.0001823796,0.1030740432,0.2032078318,0.926899902,1.3466682476938437e-05,DSFL,"[8.072541327584678e-35, 1.5235112645422486, 6.536489208665579, 1.6138164471092813, 0.1297044713304012, 0.24296410348377914]"
